question,worker,answer
24,2,0
24,1,0
25,2,0
25,5,0
26,3,0
26,5,0
27,1,0
27,3,0
20,1,1
20,5,1
21,1,1
21,2,1
22,1,1
22,2,1
23,3,0
23,5,1
28,2,1
28,5,1
29,3,1
29,2,0
0,3,1
0,5,1
4,5,0
4,2,0
8,1,0
8,5,0
59,3,0
59,2,0
58,3,1
58,1,1
55,3,1
55,1,1
54,4,1
54,1,1
57,3,0
57,2,0
56,2,0
56,4,0
51,1,0
51,3,0
50,4,0
50,1,0
53,2,0
53,5,0
52,3,0
52,4,1
88,4,0
88,1,1
89,3,0
89,1,0
82,3,1
82,5,0
83,4,0
83,2,1
80,1,0
80,4,0
81,2,1
81,5,1
86,2,1
86,1,0
87,5,1
87,2,1
84,2,0
84,1,0
85,5,0
85,1,0
3,2,0
3,4,0
7,3,0
7,4,1
39,1,0
39,4,0
38,5,1
38,4,1
33,2,0
33,1,0
32,1,1
32,3,1
31,2,1
31,3,1
30,1,1
30,4,0
37,5,0
37,3,0
36,5,1
36,2,1
35,4,0
35,1,1
34,2,0
34,1,0
60,5,1
60,1,1
61,2,0
61,5,0
62,4,1
62,1,0
63,4,0
63,3,1
64,5,1
64,3,1
65,4,0
65,1,1
66,3,0
66,4,1
67,2,0
67,1,1
68,1,0
68,5,0
69,5,1
69,3,1
2,5,1
2,4,1
6,1,0
6,2,0
99,3,1
99,5,1
98,5,1
98,1,1
91,2,0
91,3,0
90,5,1
90,4,1
93,4,0
93,5,1
92,5,1
92,3,0
95,3,0
95,4,1
94,1,0
94,3,0
97,2,1
97,5,1
96,4,1
96,3,0
11,2,1
11,3,0
10,1,0
10,4,1
13,5,1
13,1,1
12,1,1
12,2,1
15,2,0
15,4,1
14,5,0
14,4,1
17,3,0
17,5,0
16,1,0
16,2,0
19,1,1
19,5,0
18,4,0
18,3,1
48,4,1
48,3,0
49,1,0
49,5,1
46,5,0
46,3,1
47,5,1
47,3,1
44,4,0
44,2,1
45,4,0
45,5,0
42,5,0
42,3,0
43,5,0
43,1,0
40,2,1
40,3,1
41,4,0
41,1,0
1,5,1
1,1,1
5,3,0
5,5,0
9,5,0
9,2,0
77,5,0
77,1,0
76,5,0
76,4,0
75,3,0
75,5,0
74,2,0
74,1,0
73,2,1
73,3,0
72,5,0
72,3,0
71,1,1
71,3,1
70,2,1
70,3,1
79,2,0
79,5,0
78,5,0
78,3,0
