question,worker,answer
344,4,0
0,2,0
346,4,1
347,2,1
340,2,0
341,2,0
342,2,0
343,2,0
348,2,0
349,4,0
298,2,1
299,4,0
296,2,1
297,4,1
294,2,1
295,2,1
292,3,0
293,2,0
290,4,1
291,4,0
199,4,0
198,4,0
195,4,0
194,2,1
197,4,0
196,3,0
191,4,1
190,2,1
193,4,0
192,4,0
270,3,1
271,2,1
272,4,0
273,3,1
274,4,0
275,4,0
276,3,0
277,3,1
278,3,1
279,4,0
449,4,1
448,2,1
443,3,0
442,4,0
441,2,1
440,3,0
447,4,0
446,3,1
445,3,0
444,2,1
108,4,0
109,4,1
102,3,1
103,3,1
100,3,0
101,4,0
106,3,1
107,2,1
104,4,0
105,2,0
39,4,1
38,2,1
33,2,0
32,2,1
31,3,1
30,4,0
37,2,0
36,4,0
35,2,0
34,4,0
438,4,0
439,4,1
436,3,0
437,2,0
434,2,0
435,3,0
432,2,0
433,3,1
430,4,1
431,2,1
339,3,1
338,4,1
335,2,0
334,3,0
337,4,0
336,4,0
331,4,1
330,4,1
333,4,1
332,4,1
345,2,1
6,3,1
99,3,1
98,3,1
91,4,1
90,4,0
93,2,1
92,3,1
95,4,0
94,3,1
97,2,1
96,3,1
238,4,1
239,2,1
234,2,1
235,3,1
236,4,1
237,4,0
230,3,0
231,2,0
232,4,1
233,3,0
1,3,0
146,2,1
147,3,1
144,3,1
145,4,1
142,3,1
143,3,0
140,2,1
141,2,1
148,3,0
149,4,1
133,3,0
132,4,0
131,2,0
130,2,0
137,4,0
136,4,1
135,3,0
134,2,0
494,4,0
495,2,1
139,3,0
138,2,1
490,4,1
491,3,1
492,3,1
493,3,0
24,3,0
25,2,0
26,2,0
27,3,1
20,3,0
21,2,0
22,2,0
23,2,0
28,2,0
29,4,1
407,4,0
406,2,1
405,2,0
404,3,0
403,4,1
402,2,0
401,4,1
400,4,0
409,2,1
408,4,1
379,4,1
378,3,0
371,3,0
370,2,0
373,3,1
372,2,0
375,2,0
374,3,1
377,2,0
376,2,1
393,4,0
392,4,0
88,2,0
390,4,1
397,3,0
396,2,0
395,3,1
394,3,1
82,2,0
83,4,1
399,3,1
398,4,0
86,3,0
87,4,0
84,4,1
85,4,1
7,3,1
245,2,1
244,3,1
247,3,0
246,3,1
241,4,0
240,2,0
243,4,0
242,4,0
249,3,0
248,2,0
458,4,0
459,4,0
450,3,1
451,4,0
452,2,1
453,4,0
454,4,1
455,3,0
456,2,1
457,4,1
179,2,0
178,2,1
177,4,0
176,2,0
175,2,1
174,4,0
173,2,1
172,4,0
171,3,1
170,2,0
253,2,1
182,3,0
183,3,1
180,3,0
181,2,1
186,2,1
187,2,0
184,3,1
185,3,1
188,2,1
189,3,0
11,3,1
10,4,1
13,4,0
12,3,0
15,3,1
14,2,1
17,2,0
16,3,0
19,2,1
18,3,1
62,3,1
322,4,1
323,3,0
320,3,0
321,4,1
326,3,1
327,4,0
324,3,0
325,4,1
328,3,1
329,3,0
201,4,0
200,3,1
203,2,0
202,3,0
205,3,0
204,4,1
207,4,0
206,3,0
209,2,1
208,4,0
77,4,0
76,2,1
75,4,0
74,3,1
73,3,0
72,3,1
71,4,0
70,4,0
79,4,1
78,3,1
2,4,0
8,4,0
120,2,1
121,2,1
122,4,0
123,3,0
124,2,1
125,4,1
126,3,1
127,3,1
128,2,0
129,4,1
414,4,1
415,2,0
416,2,1
417,4,1
410,4,0
411,2,1
412,2,1
413,3,1
498,3,0
418,3,0
419,2,1
499,4,1
319,4,0
318,2,1
313,2,1
312,2,0
311,4,0
310,2,0
317,2,0
316,3,1
315,2,0
314,4,0
496,2,0
497,4,0
3,2,1
368,2,0
369,2,0
366,4,0
367,3,0
364,2,0
365,2,0
362,2,1
363,2,0
360,2,1
361,2,0
380,3,0
381,2,0
382,3,1
383,3,0
384,3,0
385,2,1
386,2,1
387,3,1
388,4,1
389,2,0
60,2,1
61,4,0
258,2,0
259,2,0
64,4,1
65,3,0
66,2,0
67,3,0
68,4,1
69,2,1
250,3,1
251,2,1
256,4,0
257,2,1
254,4,0
255,2,0
469,2,0
468,2,1
465,3,1
464,4,0
467,2,0
466,3,1
461,3,0
460,2,1
463,4,1
462,3,1
168,3,1
169,2,0
164,2,0
165,2,0
166,4,0
167,4,0
160,4,1
161,4,0
162,3,1
163,2,0
9,2,1
357,3,1
356,3,0
355,2,0
354,4,0
353,4,1
352,3,0
351,4,1
350,2,0
359,2,1
358,4,1
216,3,1
217,3,1
214,4,0
215,3,1
212,3,0
213,3,0
210,2,1
211,2,0
218,4,0
219,3,0
289,3,1
288,2,0
4,4,0
281,4,1
280,4,1
283,2,0
282,3,0
285,4,1
284,3,1
287,4,1
286,4,0
263,3,1
262,4,0
261,2,1
260,3,1
267,2,0
266,4,1
265,3,1
264,4,0
269,4,0
268,4,1
59,3,0
58,4,1
55,3,1
54,3,0
57,4,1
56,3,1
51,2,0
50,4,1
53,4,0
52,2,1
63,4,1
115,4,1
252,4,0
117,4,0
116,4,1
111,2,0
110,3,1
113,3,0
112,3,1
119,3,0
118,2,1
429,2,1
428,2,1
421,3,1
420,3,0
423,2,1
422,3,1
425,2,0
424,3,1
427,2,0
426,4,0
308,4,1
309,4,1
300,4,0
301,3,0
302,3,1
303,4,1
304,4,1
305,4,0
306,4,1
307,3,1
229,3,1
228,4,1
227,4,0
226,3,1
225,2,0
224,4,0
223,3,0
222,4,0
221,4,1
220,4,0
114,3,1
391,3,0
89,4,1
151,2,1
150,3,0
153,2,0
152,4,1
155,2,1
154,2,1
157,4,0
156,3,1
159,3,1
158,4,0
80,4,0
81,2,1
48,4,1
49,2,1
46,3,0
47,3,1
44,2,1
45,2,1
42,4,1
43,2,1
40,4,0
41,3,0
5,4,1
489,2,0
488,2,1
487,2,1
486,3,1
485,2,0
484,3,0
483,3,0
482,4,1
481,3,1
480,3,1
472,3,1
473,4,0
470,2,0
471,2,0
476,3,0
477,2,1
474,3,1
475,2,0
478,2,1
479,3,0
