question,worker,answer
24,4,1
25,2,1
26,1,1
27,4,1
20,5,0
21,5,1
22,5,1
23,5,1
28,4,0
29,3,0
0,1,0
4,3,1
8,2,1
59,1,1
58,1,1
55,2,0
54,5,1
57,3,1
56,5,1
51,4,1
50,4,0
53,3,1
52,3,1
88,5,1
89,1,0
82,3,0
83,5,1
80,1,0
81,1,0
86,1,0
87,1,0
84,4,1
85,1,0
3,2,1
7,4,0
39,5,1
38,2,1
33,3,1
32,3,0
31,5,0
30,5,1
37,3,1
36,2,0
35,3,0
34,3,0
60,1,1
61,1,1
62,3,1
63,1,0
64,5,1
65,3,1
66,2,1
67,1,0
68,5,1
69,4,0
2,4,1
6,2,0
99,2,0
98,4,1
91,3,1
90,3,1
93,1,0
92,4,0
95,1,1
94,5,1
97,1,0
96,2,0
11,1,0
10,2,1
13,2,0
12,1,1
15,5,1
14,2,0
17,4,0
16,2,1
19,1,1
18,5,1
48,5,0
49,5,1
46,2,1
47,5,1
44,1,0
45,3,0
42,3,0
43,1,0
40,2,1
41,3,1
1,2,1
5,5,1
9,2,1
77,3,0
76,1,1
75,4,0
74,4,0
73,5,1
72,1,0
71,3,1
70,4,0
79,5,0
78,3,1
