question,worker,answer
451_WTX001-B42-15,input.apl9td,0
451_WTX001-B42-15,input.UCCS4,0
451_WTX001-B42-15,input.iswtdn,0
451_WTX001-B40-99,input.Scai9Web3,1
451_WTX001-B40-99,input.NRKprf20,0
451_WTX001-B40-99,input.dcu00la,0
451_WTX001-B23-336,input.rmitNFLweb,0
451_WTX001-B23-336,input.CWI0010,0
451_WTX001-B23-336,input.isnnwt,0
451_WTX001-B41-129,input.att0010gb,0
451_WTX001-B41-129,input.iswt,0
451_WTX001-B41-129,input.Mer9Wt1,0
451_WTX001-B08-58,input.uwmt9w10g4,0
451_WTX001-B08-58,input.Sab9web5,0
451_WTX001-B08-58,input.att0010gb,0
451_WTX001-B39-260,input.NRKse20,0
451_WTX001-B39-260,input.tnout9f1,0
451_WTX001-B39-260,input.xvsmtitle,0
451_WTX001-B17-53,input.Sab9web3,0
451_WTX001-B17-53,input.UCCS3,0
451_WTX001-B17-53,input.hum9td4,0
451_WTX001-B27-367,input.apl9t,0
451_WTX001-B27-367,input.NRKse10,0
451_WTX001-B27-367,input.tnout9t2lc50,0
451_WTX002-B01-101,input.PuLongBase,0
451_WTX002-B01-101,input.pir0Watd,0
451_WTX002-B01-101,input.Mer9Wt0,0
451_WTX001-B06-78,input.rmitNFGweb,0
451_WTX001-B06-78,input.att0010glf,0
451_WTX001-B06-78,input.apl9t,0
