question,worker,answer
70,3,1
81,4,1
13,2,1
15,3,0
8,2,0
72,3,1
61,4,1
89,4,1
98,4,1
9,4,0
57,4,1
18,2,1
7,2,1
57,2,1
42,2,0
59,2,1
60,4,0
46,2,0
34,2,1
80,4,0
40,3,0
25,4,1
29,2,0
19,4,1
5,3,0
51,2,1
18,3,1
53,2,1
93,3,0
81,2,1
7,4,1
79,3,0
41,4,0
63,2,1
98,2,1
23,3,0
63,3,1
92,4,0
50,4,0
97,4,1
69,2,1
62,2,0
54,3,0
36,4,1
28,3,0
88,3,0
32,3,1
81,3,1
78,4,1
74,2,1
20,3,0
62,4,0
34,3,1
45,2,0
82,4,1
67,4,1
39,2,0
38,3,1
33,4,1
30,2,1
87,3,0
40,2,1
94,3,1
2,2,0
7,3,1
59,3,1
95,3,0
70,2,1
31,3,1
60,3,0
45,4,0
16,4,0
50,3,0
78,2,1
82,3,0
72,4,0
77,3,0
37,2,0
31,4,1
20,2,1
47,4,0
39,3,0
35,4,1
65,4,0
14,3,0
58,4,1
55,3,1
91,4,1
82,2,0
51,4,0
4,2,1
67,2,0
41,3,0
71,4,1
43,3,0
55,2,1
96,3,1
26,2,1
69,4,1
89,3,1
33,3,1
95,4,1
88,2,0
54,2,1
94,4,1
72,2,0
61,2,1
96,2,1
13,4,1
51,3,1
52,3,1
64,2,1
49,2,1
63,4,1
42,3,1
1,4,1
17,4,0
49,3,1
6,3,1
3,4,1
96,4,1
90,4,0
68,2,0
66,3,1
55,4,1
73,4,0
71,2,1
32,2,1
83,3,1
12,3,0
44,4,0
40,4,1
21,4,1
8,3,1
6,2,1
37,4,0
48,4,1
37,3,0
52,4,1
92,3,0
39,4,0
22,4,1
48,3,1
12,4,1
56,4,1
88,4,1
68,3,0
41,2,0
9,2,1
5,2,0
84,3,0
22,2,0
56,3,1
75,2,0
85,3,0
90,3,0
2,4,0
32,4,1
4,4,0
24,3,1
87,2,0
0,3,0
28,4,0
77,2,0
49,4,1
38,2,0
91,3,1
15,2,0
16,2,0
16,3,0
22,3,0
77,4,0
83,2,1
0,4,0
23,2,0
19,3,0
29,4,0
53,4,0
30,3,1
10,3,0
61,3,1
85,4,1
21,2,1
84,4,1
58,3,0
56,2,1
70,4,0
0,2,0
79,2,0
47,3,0
27,3,0
97,2,1
74,3,0
67,3,1
66,2,1
2,3,0
75,4,1
76,4,1
59,4,0
64,4,1
80,2,1
20,4,1
43,4,0
28,2,0
71,3,1
78,3,1
34,4,1
99,2,1
1,3,0
36,2,0
53,3,1
46,4,1
76,2,1
66,4,1
48,2,1
23,4,0
83,4,1
13,3,1
25,2,0
35,2,0
6,4,1
10,4,0
35,3,0
11,2,0
1,2,0
9,3,1
84,2,1
68,4,0
12,2,1
93,4,0
60,2,0
14,4,0
26,3,1
11,4,0
87,4,0
14,2,0
17,3,0
5,4,1
86,2,0
17,2,0
76,3,1
92,2,0
85,2,1
57,3,1
86,3,0
33,2,1
44,3,0
24,4,1
99,3,0
38,4,1
10,2,0
18,4,0
11,3,0
29,3,0
25,3,1
27,2,0
27,4,0
73,3,1
86,4,0
79,4,0
44,2,1
45,3,0
36,3,1
94,2,1
95,2,1
30,4,1
65,2,0
31,2,1
8,4,1
74,4,0
52,2,1
73,2,1
98,3,1
54,4,1
21,3,1
15,4,1
26,4,1
64,3,1
42,4,0
93,2,0
62,3,1
24,2,0
47,2,0
43,2,0
65,3,0
75,3,0
80,3,1
3,2,1
97,3,0
69,3,1
90,2,0
50,2,0
99,4,1
58,2,1
4,3,1
91,2,1
46,3,0
19,2,1
3,3,0
89,2,1
