question,worker,answer
24,3,0
25,2,0
26,1,0
27,3,0
20,5,1
21,5,1
22,5,1
23,5,1
28,3,1
29,4,1
0,1,1
4,4,1
8,2,0
59,1,0
58,1,1
55,2,1
54,5,1
57,4,0
56,5,0
51,3,0
50,3,1
53,4,1
52,4,1
88,5,1
89,1,0
82,4,0
83,5,1
80,1,0
81,1,1
86,1,0
87,1,1
84,3,1
85,1,0
3,2,0
7,3,0
39,5,1
38,2,1
33,4,1
32,4,0
31,5,1
30,5,1
37,4,1
36,2,1
35,4,0
34,4,1
60,1,1
61,1,0
62,4,1
63,1,1
64,5,1
65,4,0
66,2,0
67,1,1
68,5,0
69,3,1
2,3,1
6,2,0
99,2,1
98,3,1
91,4,0
90,4,1
93,1,1
92,3,0
95,1,0
94,5,0
97,1,1
96,2,0
11,1,1
10,2,0
13,2,1
12,1,1
15,5,0
14,2,0
17,3,0
16,2,0
19,1,1
18,5,1
48,5,0
49,5,1
46,2,1
47,5,1
44,1,1
45,4,0
42,4,1
43,1,0
40,2,1
41,4,0
1,2,1
5,5,0
9,2,0
77,4,1
76,1,0
75,3,0
74,3,0
73,5,1
72,1,0
71,4,0
70,3,1
79,5,0
78,4,1
