question,worker,answer
344,1,1
345,3,0
346,1,0
347,4,0
340,1,0
341,1,1
342,3,0
343,1,1
348,3,0
349,3,0
298,3,0
299,1,1
296,1,1
297,3,0
294,1,0
295,3,1
292,3,0
293,4,0
290,3,0
291,4,0
199,1,1
198,3,0
195,4,1
194,1,0
197,3,1
196,3,1
191,4,1
190,4,1
193,1,1
192,3,0
270,1,0
271,4,0
272,1,1
273,3,0
274,4,1
275,3,0
276,1,0
277,1,1
278,4,1
279,1,1
449,1,0
448,4,1
443,4,0
442,3,1
441,4,1
440,3,1
447,4,0
446,4,1
445,4,1
444,1,1
108,4,0
109,1,0
102,3,1
103,4,0
100,3,0
101,3,1
106,4,0
107,3,1
104,1,1
105,1,0
39,1,1
38,1,0
33,1,0
32,4,0
31,1,0
30,4,0
37,4,1
36,4,1
35,3,1
34,4,1
438,4,0
439,1,0
436,3,1
437,3,1
434,4,1
435,1,1
432,4,0
433,1,0
430,1,0
431,1,1
339,3,1
338,1,0
335,4,1
334,4,1
337,1,1
336,4,1
331,4,0
330,1,0
333,3,0
332,3,1
0,1,1
6,4,1
99,4,1
98,3,1
91,3,0
90,3,1
93,3,1
92,1,1
95,1,0
94,3,0
97,1,1
96,4,1
238,4,1
239,4,0
234,4,1
235,3,0
236,3,1
237,4,0
230,1,0
231,4,0
232,3,0
233,1,1
1,4,1
146,1,1
147,4,0
144,1,1
145,4,0
142,4,1
143,1,0
140,4,1
141,4,0
148,4,0
149,3,1
133,4,0
132,4,0
131,3,0
130,3,0
137,3,1
136,3,1
135,1,1
134,1,0
494,3,0
495,1,0
496,3,1
497,1,1
490,3,0
491,3,1
492,4,0
493,1,1
24,4,1
25,4,1
26,1,0
27,1,0
20,4,1
21,4,1
22,3,0
23,4,0
28,1,0
29,3,0
407,4,0
406,4,1
405,1,0
404,3,0
403,1,0
402,3,0
401,4,0
400,1,1
409,1,0
408,1,0
379,1,1
378,1,1
371,1,1
370,4,1
373,3,0
372,3,1
375,3,1
374,4,0
377,3,0
376,4,0
393,4,1
392,4,1
88,3,1
390,4,1
397,4,1
396,3,0
395,4,0
394,4,0
82,1,0
83,4,0
80,4,1
81,4,1
86,4,1
87,3,1
84,3,0
85,1,1
7,4,1
245,4,0
244,3,0
247,1,1
246,4,0
241,4,1
240,3,0
243,1,1
242,3,0
249,1,1
248,3,1
458,4,1
459,1,1
450,1,1
451,3,1
452,4,0
453,4,1
454,3,0
455,4,1
456,4,0
457,3,1
179,4,0
178,1,0
177,1,1
176,4,1
175,3,0
174,3,1
173,3,1
172,4,0
171,1,0
170,4,0
182,1,0
183,1,1
180,3,0
2,3,0
186,3,0
187,3,0
184,4,0
185,3,1
188,1,1
189,1,1
11,3,1
10,3,1
13,3,1
12,4,0
15,1,1
14,1,1
17,1,1
16,1,1
19,3,0
18,1,0
322,4,0
323,3,0
320,3,1
321,1,1
326,3,0
327,1,0
324,4,0
325,1,1
328,1,1
329,1,1
201,4,1
200,1,1
203,3,0
202,4,1
205,1,1
204,3,1
207,3,1
206,3,1
209,4,0
208,1,1
77,3,0
76,1,1
75,3,0
74,1,1
73,3,0
72,4,1
71,4,0
70,3,0
79,1,1
78,3,1
8,3,1
68,1,1
258,4,1
120,3,1
121,3,0
122,4,1
123,3,1
124,3,0
125,4,0
126,4,1
127,1,0
128,4,0
129,1,1
414,4,1
415,4,0
416,4,0
417,4,0
410,1,0
411,4,0
412,3,1
413,3,1
498,1,1
418,1,0
419,1,0
499,3,0
319,4,1
318,4,0
313,3,0
312,1,1
311,3,1
310,3,1
317,1,0
316,3,0
315,4,1
314,1,0
139,3,0
138,1,0
3,1,0
