question,worker,answer
344,4,1
0,4,1
346,4,0
347,3,0
340,3,1
341,4,0
342,2,0
343,2,0
348,4,1
349,4,0
298,4,0
299,2,0
296,2,1
297,3,0
294,4,0
295,3,1
292,3,1
293,3,0
290,3,0
291,3,0
199,3,1
198,2,0
195,4,0
194,4,0
197,3,1
196,4,0
191,3,1
190,3,0
193,2,0
192,4,1
270,3,1
271,2,1
272,4,0
273,2,1
274,4,0
275,4,1
276,4,1
277,4,1
278,4,1
279,3,0
108,3,1
109,3,1
102,3,1
103,2,1
100,3,0
101,2,1
106,4,0
107,2,1
104,2,1
105,3,0
39,2,0
38,2,0
33,2,0
32,4,0
31,3,0
30,3,0
37,2,1
36,3,0
35,4,0
34,3,1
339,3,1
338,2,0
335,3,1
334,2,0
337,2,0
336,3,1
331,4,1
330,3,0
333,3,1
332,4,0
345,3,0
6,3,0
99,4,0
98,2,0
91,2,0
90,4,1
93,2,0
92,4,0
95,2,1
94,3,0
97,3,1
96,3,0
238,4,0
239,2,0
234,2,0
235,2,0
236,2,1
237,4,1
230,4,1
231,2,0
232,4,0
233,4,0
1,3,1
146,4,1
147,3,1
144,4,0
145,4,1
142,3,0
143,2,1
140,3,1
141,4,1
148,2,0
149,3,0
133,2,0
132,3,0
131,2,1
130,4,0
137,2,0
136,4,1
135,2,1
134,3,1
139,2,1
138,4,0
24,2,0
25,4,1
26,3,0
27,3,0
20,3,0
21,2,1
22,2,0
23,3,0
28,4,1
29,3,0
88,4,1
89,2,1
82,3,0
83,4,0
80,2,0
81,4,0
86,2,0
87,4,0
84,2,0
85,3,1
7,4,0
245,3,0
244,2,1
247,2,0
246,2,0
241,2,0
240,4,1
243,3,1
242,2,0
249,3,1
248,2,1
179,2,0
178,4,1
177,4,0
176,3,1
175,3,0
174,2,1
173,3,1
172,4,0
171,2,1
170,4,1
182,2,1
183,3,0
180,2,0
2,4,1
186,4,0
187,3,1
184,2,0
185,4,0
188,3,1
189,2,1
11,2,1
10,2,1
13,3,1
12,2,1
15,4,1
14,4,1
17,3,1
16,2,1
19,2,0
18,2,1
62,2,1
322,2,1
323,4,1
320,4,1
321,2,1
326,2,1
327,4,0
324,3,1
325,3,1
328,3,1
329,4,1
201,2,0
200,4,0
203,2,0
202,4,0
205,3,1
204,4,1
207,4,0
206,4,0
209,3,1
208,3,0
77,2,1
76,3,0
75,3,1
74,2,1
73,4,1
72,2,0
71,3,0
70,2,1
79,4,1
78,4,0
8,4,0
120,3,0
121,4,0
122,4,0
123,4,1
124,4,0
125,4,0
126,2,0
127,2,0
128,3,0
129,2,0
319,2,0
318,4,1
313,2,1
312,2,1
311,4,1
310,2,1
317,3,1
316,4,0
315,4,1
314,3,1
3,3,0
252,2,0
60,4,1
61,4,0
258,3,1
259,4,0
64,4,0
65,2,1
66,2,0
67,3,1
68,2,0
69,2,0
250,3,1
251,3,0
253,2,0
257,4,1
254,3,0
255,3,1
168,3,1
169,2,0
164,4,0
165,3,1
166,2,1
167,4,1
160,2,1
161,3,1
162,2,0
163,3,0
9,3,1
216,4,1
217,4,0
214,4,1
215,4,1
212,4,1
213,4,1
210,2,0
211,3,1
218,2,0
219,3,1
289,2,1
288,4,0
4,2,0
281,2,0
280,2,1
283,3,0
282,2,1
285,3,0
284,3,1
287,3,0
286,2,1
263,4,1
262,2,1
261,2,0
260,3,1
267,4,0
266,4,0
265,4,1
264,2,1
269,3,1
268,2,0
59,3,0
58,2,1
55,3,0
54,2,0
57,2,1
56,4,1
51,4,1
50,4,1
53,4,1
52,2,1
63,3,1
115,4,0
114,3,1
117,2,0
116,2,1
111,4,1
110,4,0
113,2,0
112,4,0
119,4,1
118,3,1
256,2,0
308,3,1
309,3,0
300,3,0
301,2,0
302,3,0
303,3,1
304,4,0
305,3,0
306,2,1
307,4,0
181,2,0
229,2,1
228,4,0
227,4,0
226,4,1
225,2,0
224,2,0
223,2,1
222,3,1
221,4,0
220,2,0
151,3,0
150,2,1
153,3,1
152,4,0
155,3,0
154,4,1
157,3,1
156,3,1
159,2,0
158,2,1
48,4,0
49,4,1
46,4,0
47,3,1
44,2,0
45,4,1
42,4,0
43,3,1
40,3,1
41,4,1
5,4,1
