question,worker,answer
86,4,0
73,2,1
3,5,0
12,4,0
1,2,1
1,5,1
99,4,0
30,4,0
81,2,1
35,5,1
71,3,1
99,5,1
36,3,1
79,4,0
1,4,0
39,5,1
15,4,1
67,1,1
86,2,1
9,2,0
30,2,1
29,2,0
44,1,1
23,5,1
21,5,1
98,4,1
59,4,1
91,4,0
17,2,0
30,3,0
65,2,1
44,4,0
75,3,0
49,2,1
46,5,0
70,3,1
23,3,0
86,3,1
91,1,1
25,5,0
83,3,1
96,4,1
36,5,1
34,2,0
90,2,0
16,1,0
8,3,0
67,4,0
28,3,1
64,2,1
9,1,0
32,3,1
6,3,0
99,3,1
32,4,0
51,1,0
34,1,0
82,2,1
37,2,0
34,5,0
22,4,0
94,1,0
79,3,0
65,4,0
5,1,0
13,2,1
95,2,0
19,5,0
65,1,1
7,2,0
65,5,1
36,4,0
68,5,0
40,4,0
59,5,0
16,2,0
19,1,1
45,4,0
87,4,0
15,3,0
24,1,0
5,2,0
63,2,1
71,5,1
66,1,0
4,3,0
6,5,0
14,3,0
33,5,0
0,4,0
30,1,1
0,3,1
87,2,1
29,4,1
46,1,1
55,4,0
45,5,0
6,2,0
6,1,0
40,2,1
37,1,0
33,2,0
41,2,1
82,4,0
27,2,0
33,4,1
84,5,0
88,4,0
85,1,0
20,2,1
56,5,0
92,4,1
89,1,0
4,2,0
21,2,1
80,2,0
61,4,0
77,2,0
54,1,1
55,5,1
22,5,1
19,3,0
89,3,0
69,5,1
62,5,0
52,3,0
76,1,0
20,3,1
51,3,0
58,1,1
22,1,1
26,5,0
24,3,0
78,3,0
14,2,0
7,5,0
80,4,0
4,5,0
65,3,1
92,5,1
64,4,0
29,3,1
87,1,1
8,2,0
74,3,0
43,3,0
10,4,1
69,1,0
26,1,0
0,5,1
2,3,1
14,1,0
72,5,0
31,4,1
49,1,0
64,1,1
56,2,0
32,2,1
87,3,1
57,5,1
12,3,1
78,2,0
94,2,0
55,3,1
21,4,0
54,5,1
80,1,0
62,3,0
11,3,0
25,2,0
11,1,1
94,4,1
90,5,1
75,2,0
89,5,0
32,1,1
27,3,0
70,4,0
28,2,1
62,4,1
99,2,1
40,3,1
13,1,1
9,3,0
21,1,1
31,1,1
27,4,1
75,5,0
69,3,1
2,2,1
98,3,1
18,4,0
85,2,0
75,4,1
38,1,1
52,5,0
37,3,0
59,2,0
76,5,0
42,3,0
42,2,0
67,2,0
15,5,0
4,4,1
68,1,0
64,3,1
13,4,0
79,1,0
92,2,0
52,2,0
