question,worker,answer
24,1,0
24,3,0
25,5,0
25,2,0
26,5,0
26,1,0
27,2,0
27,3,0
20,2,1
20,3,1
21,5,1
21,2,1
22,4,0
22,5,1
23,5,1
23,3,0
28,3,1
28,2,1
29,2,0
29,4,1
0,4,0
0,3,1
4,3,0
4,2,0
8,3,0
8,2,0
59,4,1
59,5,0
58,1,1
58,3,1
55,4,0
55,5,1
54,1,1
54,5,1
57,5,1
57,4,0
56,5,0
56,2,0
51,1,0
51,3,0
50,2,1
50,1,0
53,2,0
53,1,0
52,3,0
52,5,0
88,4,0
88,5,1
89,1,0
89,3,0
82,2,1
82,4,0
83,3,1
83,4,0
80,2,0
80,4,0
81,2,1
81,3,0
86,4,0
86,2,1
87,4,0
87,2,1
84,5,0
84,1,0
85,1,0
85,2,0
3,5,0
3,3,0
7,2,0
7,5,0
39,5,1
39,1,0
38,1,1
38,3,1
33,5,0
33,2,0
32,3,1
32,4,0
31,4,1
31,1,1
30,4,0
30,2,1
37,2,0
37,1,0
36,3,1
36,5,1
35,5,1
35,3,1
34,2,0
34,1,0
60,2,1
60,1,1
61,4,0
61,1,0
62,5,0
62,3,0
63,2,1
63,1,1
64,2,1
64,4,0
65,2,1
65,4,0
66,1,0
66,3,0
67,1,1
67,4,0
68,5,0
68,1,0
69,5,1
69,1,0
2,3,1
2,2,1
6,3,0
6,5,0
99,4,0
99,5,1
98,4,1
98,3,1
91,4,0
91,1,1
90,2,0
90,5,1
93,3,1
93,2,1
92,4,1
92,5,1
95,2,0
95,1,0
94,1,0
94,2,0
97,2,1
97,3,1
96,4,1
96,2,0
11,3,0
11,1,1
10,4,1
10,1,0
13,2,1
13,1,1
12,4,0
12,3,1
15,4,1
15,3,0
14,3,0
14,2,0
17,2,0
17,5,0
16,1,0
16,2,0
19,5,0
19,1,1
18,4,0
18,5,1
48,2,0
48,5,0
49,2,1
49,1,0
46,5,0
46,1,1
47,2,1
47,5,1
44,1,1
44,4,0
45,4,0
45,5,0
42,3,0
42,2,0
43,3,0
43,5,0
40,4,0
40,2,1
41,2,1
41,4,0
1,2,1
1,5,1
5,1,0
5,2,0
9,2,0
9,1,0
77,2,0
77,4,1
76,1,0
76,5,0
75,3,0
75,2,0
74,3,0
74,4,1
73,2,1
73,1,0
72,5,0
72,3,0
71,3,1
71,5,1
70,3,1
70,4,0
79,4,0
79,3,0
78,3,0
78,2,0
