question,worker,answer
24,4,0
25,2,1
26,3,1
27,4,0
20,2,0
21,4,0
22,1,1
23,3,0
28,3,0
29,4,1
0,1,1
4,4,1
8,3,1
59,4,1
58,5,1
55,1,0
54,2,0
57,3,0
56,1,1
51,3,1
50,5,1
53,4,0
52,3,0
88,1,0
89,1,0
82,2,0
83,2,1
80,5,0
81,3,1
86,2,0
87,4,0
84,5,1
85,5,1
3,4,0
7,1,1
39,5,1
38,1,1
33,2,0
32,3,1
31,5,1
30,3,1
37,4,0
36,1,0
35,2,1
34,4,1
60,4,0
61,1,1
62,5,1
63,1,1
64,3,1
65,4,1
66,3,0
67,5,1
68,1,0
69,1,0
2,1,1
6,3,0
99,1,0
98,5,0
91,5,0
90,2,1
93,1,1
92,3,1
95,4,1
94,1,0
97,2,0
96,5,0
11,3,1
10,1,0
13,5,0
12,3,0
15,3,1
14,2,0
17,4,1
16,3,0
19,4,1
18,2,1
48,5,0
49,5,1
46,5,1
47,4,1
44,2,0
45,3,1
42,1,0
43,5,1
40,4,1
41,1,1
1,3,1
5,5,1
9,2,1
77,5,1
76,4,1
75,3,1
74,1,0
73,4,1
72,1,0
71,2,0
70,2,1
79,4,0
78,2,1
