question,worker,answer
24,1,0
24,2,0
24,4,0
25,1,1
25,4,1
25,3,1
26,5,0
26,2,0
26,3,1
27,2,1
27,1,1
27,5,1
20,3,0
20,2,0
20,5,0
21,5,0
21,3,0
21,4,0
22,4,1
22,1,1
22,3,1
23,5,1
23,1,1
23,2,1
28,4,0
28,1,1
28,2,0
29,1,1
29,4,1
29,3,1
0,4,1
0,1,1
0,5,1
4,3,1
4,5,1
4,4,1
8,4,0
8,5,1
8,2,1
59,2,0
59,1,0
59,5,1
58,5,1
58,3,1
58,1,1
55,2,0
55,3,1
55,1,0
54,2,0
54,4,1
54,5,1
57,4,0
57,2,1
57,1,0
56,3,1
56,4,1
56,5,0
51,3,1
51,1,0
51,5,1
50,2,0
50,4,0
50,5,1
53,5,0
53,3,0
53,4,0
52,1,0
52,4,0
52,5,0
88,3,0
88,4,0
88,2,0
89,2,1
89,1,0
89,5,0
82,2,0
82,3,0
82,4,1
83,2,1
83,3,1
83,5,0
80,4,1
80,1,0
80,5,0
81,3,1
81,1,0
81,4,1
86,4,0
86,5,0
86,1,0
87,1,0
87,3,0
87,2,1
84,1,1
84,2,1
84,5,1
85,2,1
85,5,1
85,4,1
3,1,1
3,3,1
3,5,0
7,3,0
7,5,1
7,1,1
39,4,1
39,3,1
39,5,1
38,2,1
38,3,1
38,4,0
33,1,0
33,2,0
33,4,0
32,5,1
32,1,1
32,2,0
31,2,0
31,5,1
31,4,1
30,4,1
30,5,1
30,1,1
37,1,0
37,4,0
37,5,0
36,1,0
36,2,0
36,3,0
35,4,0
35,3,1
35,2,1
34,4,1
34,3,0
34,2,1
60,5,1
60,1,0
60,4,0
61,3,1
61,4,0
61,5,0
62,1,1
62,3,1
62,4,1
63,3,0
63,1,1
63,5,1
64,4,0
64,1,0
64,5,0
65,2,1
65,1,1
65,3,1
66,3,0
66,1,1
66,5,1
67,2,1
67,5,1
67,3,1
68,5,1
68,2,1
68,1,0
69,4,0
69,5,1
69,1,0
2,2,1
2,5,0
2,4,0
6,3,0
6,4,1
6,1,1
99,3,1
99,5,1
99,1,0
98,5,0
98,4,0
98,3,1
91,5,0
91,1,1
91,2,1
90,5,1
90,4,1
90,2,1
93,2,1
93,3,1
93,1,1
92,4,1
92,3,1
92,5,1
95,1,0
95,5,0
95,4,1
94,5,1
94,1,0
94,2,0
97,4,1
97,2,0
97,3,0
96,3,0
96,2,0
96,4,0
11,1,1
11,2,0
11,3,1
10,5,1
10,2,1
10,1,0
13,3,0
13,5,0
13,2,0
12,4,0
12,1,0
12,5,0
15,1,1
15,2,0
15,5,0
14,5,1
14,1,1
14,4,1
17,5,1
17,4,1
17,1,1
16,2,1
16,4,1
16,5,1
19,2,1
19,1,0
19,5,1
18,3,0
18,5,1
18,4,0
48,2,0
48,4,1
48,3,0
49,4,1
49,1,0
49,5,1
46,3,0
46,4,1
46,2,1
47,1,0
47,2,1
47,3,0
44,4,1
44,3,0
44,1,0
45,2,1
45,3,1
45,5,0
42,5,1
42,3,1
42,4,1
43,3,0
43,1,0
43,2,1
40,3,0
40,4,1
40,2,1
41,3,1
41,5,1
41,2,1
1,1,1
1,5,0
1,4,1
5,3,1
5,2,1
5,4,1
9,1,1
9,4,1
9,3,1
77,1,0
77,2,1
77,5,1
76,1,1
76,5,1
76,4,1
75,3,1
75,2,1
75,5,1
74,1,0
74,3,0
74,4,0
73,2,1
73,5,0
73,3,1
72,4,0
72,2,0
72,5,1
71,1,0
71,5,0
71,2,0
70,5,1
70,2,1
70,3,1
79,4,0
79,1,1
79,2,1
78,1,0
78,3,1
78,2,1
