question,worker,answer
24,1,0
24,2,0
25,1,1
25,4,1
26,5,0
26,2,0
27,2,1
27,1,1
20,3,0
20,2,0
21,5,0
21,3,0
22,4,1
22,1,1
23,5,1
23,1,1
28,4,0
28,1,1
29,1,1
29,4,1
0,4,1
0,1,1
4,3,1
4,5,1
8,4,0
8,5,1
59,2,0
59,1,0
58,5,1
58,3,1
55,2,0
55,3,1
54,2,0
54,4,1
57,4,0
57,2,1
56,3,1
56,4,1
51,3,1
51,1,0
50,2,0
50,4,0
53,5,0
53,3,0
52,1,0
52,4,0
88,3,0
88,4,0
89,2,1
89,1,0
82,2,0
82,3,0
83,2,1
83,3,1
80,4,1
80,1,0
81,3,1
81,1,0
86,4,0
86,5,0
87,1,0
87,3,0
84,1,1
84,2,1
85,2,1
85,5,1
3,1,1
3,3,1
7,3,0
7,5,1
39,4,1
39,3,1
38,2,1
38,3,1
33,1,0
33,2,0
32,5,1
32,1,1
31,2,0
31,5,1
30,4,1
30,5,1
37,1,0
37,4,0
36,1,0
36,2,0
35,4,0
35,3,1
34,4,1
34,3,0
60,5,1
60,1,0
61,3,1
61,4,0
62,1,1
62,3,1
63,3,0
63,1,1
64,4,0
64,1,0
65,2,1
65,1,1
66,3,0
66,1,1
67,2,1
67,5,1
68,5,1
68,2,1
69,4,0
69,5,1
2,2,1
2,5,0
6,3,0
6,4,1
99,3,1
99,5,1
98,5,0
98,4,0
91,5,0
91,1,1
90,5,1
90,4,1
93,2,1
93,3,1
92,4,1
92,3,1
95,1,0
95,5,0
94,5,1
94,1,0
97,4,1
97,2,0
96,3,0
96,2,0
11,1,1
11,2,0
10,5,1
10,2,1
13,3,0
13,5,0
12,4,0
12,1,0
15,1,1
15,2,0
14,5,1
14,1,1
17,5,1
17,4,1
16,2,1
16,4,1
19,2,1
19,1,0
18,3,0
18,5,1
48,2,0
48,4,1
49,4,1
49,1,0
46,3,0
46,4,1
47,1,0
47,2,1
44,4,1
44,3,0
45,2,1
45,3,1
42,5,1
42,3,1
43,3,0
43,1,0
40,3,0
40,4,1
41,3,1
41,5,1
1,1,1
1,5,0
5,3,1
5,2,1
9,1,1
9,4,1
77,1,0
77,2,1
76,1,1
76,5,1
75,3,1
75,2,1
74,1,0
74,3,0
73,2,1
73,5,0
72,4,0
72,2,0
71,1,0
71,5,0
70,5,1
70,2,1
79,4,0
79,1,1
78,1,0
78,3,1
