question,worker,answer
251_AP880224-0148,input.pircsAM1,0
251_AP880224-0148,input.INQ302,0
251_AP880224-0148,input.anu5man4,0
251_AP880224-0148,input.KUSG3,0
251_AP880224-0148,input.ibmge1,0
251_AP880215-0135,input.genrl2,0
251_AP880215-0135,input.uwgcx1,0
251_AP880215-0135,input.ibmgd1,0
251_AP880215-0135,input.brkly18,0
251_AP880215-0135,input.fsclt4,0
251_AP880223-0252,input.colm1,0
251_AP880223-0252,input.ibmgd1,0
251_AP880223-0252,input.ETHal1,0
251_AP880223-0252,input.anu5man6,0
251_AP880223-0252,input.gmu96au1,0
251_AP880224-0153,input.Cor5M2rf,0
251_AP880224-0153,input.city96a2,0
251_AP880224-0153,input.KUSG3,0
251_AP880224-0153,input.genrl3,0
251_AP880224-0153,input.genrl1,0
