question,worker,answer
344,1,1
0,3,1
346,1,0
347,4,0
340,1,0
341,4,0
342,3,0
343,4,1
348,4,0
349,1,1
298,4,1
299,4,1
296,1,1
297,3,0
294,3,1
295,3,1
292,1,1
293,1,1
290,4,0
291,4,0
199,1,1
198,3,0
195,4,1
194,1,0
197,3,1
196,1,1
191,4,1
190,3,0
193,1,1
192,1,0
270,3,0
271,3,1
272,4,1
273,4,1
274,1,0
275,4,0
276,4,1
277,1,1
278,3,0
279,4,0
449,4,1
448,1,0
443,3,1
442,4,0
441,4,1
440,1,1
447,4,0
446,1,0
445,4,1
444,4,0
108,4,0
109,1,0
102,4,0
103,1,0
100,3,0
101,3,1
106,1,1
107,1,1
104,4,1
105,1,0
39,4,0
38,3,0
33,1,0
32,4,0
31,4,0
30,4,0
37,1,1
36,3,0
35,3,1
34,4,1
438,3,1
439,4,0
436,4,1
437,3,1
434,4,1
435,3,1
432,4,0
433,1,0
430,4,1
431,3,1
339,3,1
338,4,1
335,1,1
334,4,1
337,4,0
336,1,1
331,3,1
330,4,0
333,4,1
332,4,0
345,4,0
6,1,0
99,4,1
98,4,1
91,1,0
90,1,1
93,4,0
92,1,1
95,4,0
94,1,0
97,4,1
96,4,1
238,4,1
239,1,0
234,1,0
235,3,0
236,3,1
237,1,1
230,3,0
231,1,1
232,1,0
233,3,1
1,4,1
146,3,0
147,3,1
144,4,1
145,3,1
142,3,0
143,1,0
140,3,1
141,1,1
148,1,1
149,1,0
133,1,1
132,1,0
131,1,1
130,3,0
137,3,1
499,1,0
135,1,1
134,3,0
494,3,0
495,4,0
139,3,0
138,1,0
490,3,0
491,4,0
492,4,0
493,1,1
24,1,0
25,4,1
26,3,0
27,3,0
20,1,0
21,4,1
22,3,0
23,1,1
28,1,0
29,3,0
407,1,0
406,1,0
405,4,1
404,4,1
403,3,0
402,4,1
401,1,1
400,3,1
409,4,1
408,1,0
379,4,0
378,4,1
371,1,1
370,1,0
373,3,0
372,4,0
375,4,1
374,1,1
377,1,0
376,3,1
393,3,1
392,4,1
391,3,1
390,1,1
397,1,0
396,4,0
395,3,0
394,4,0
82,3,1
83,1,1
399,3,0
81,3,1
86,4,1
87,3,1
84,3,0
85,4,1
7,4,1
245,4,0
244,3,0
247,4,0
246,4,0
241,1,1
240,4,1
243,4,0
242,4,0
249,3,0
248,4,0
458,4,1
459,3,1
450,3,1
451,3,1
452,3,1
453,4,1
454,1,0
455,3,0
456,3,0
457,3,1
179,4,0
178,1,0
177,3,0
176,4,1
175,4,0
174,4,0
173,3,1
172,3,1
171,1,0
170,1,0
182,1,0
183,1,1
180,3,0
181,1,1
186,3,0
187,4,1
184,4,0
185,4,0
188,1,1
189,3,0
11,1,1
10,1,1
13,1,0
12,3,0
15,4,0
14,3,1
17,3,0
16,3,0
19,3,0
18,1,0
62,1,1
322,1,1
323,3,0
320,3,1
321,1,1
326,4,1
327,3,1
324,1,1
325,4,0
328,1,1
329,3,1
201,4,1
200,4,1
203,4,0
202,4,1
205,3,1
204,3,1
207,4,0
206,1,0
209,4,0
208,4,0
77,3,0
76,3,1
75,4,1
74,3,0
73,1,0
72,4,1
71,1,0
70,1,0
79,4,1
78,3,1
2,4,1
8,1,1
120,3,1
121,4,0
122,3,1
