question,worker,answer
187,4,1
200,4,1
172,3,1
282,4,1
271,2,0
71,4,0
63,3,0
283,2,0
278,4,0
123,2,1
194,4,1
216,4,1
312,3,1
46,4,1
94,2,1
246,3,0
163,2,1
261,4,0
281,3,0
257,2,1
248,2,0
80,3,1
29,4,0
235,4,1
74,4,1
16,2,0
201,4,1
33,2,0
58,4,0
50,3,0
286,4,0
166,3,0
108,4,1
125,2,0
34,2,1
62,3,0
323,3,0
270,3,0
130,3,0
155,3,0
221,2,1
242,2,1
332,3,1
60,3,0
23,2,1
297,4,0
121,2,0
172,2,1
9,4,1
319,3,0
304,2,1
108,3,0
121,4,1
110,4,0
151,3,1
275,4,1
331,2,1
321,3,1
329,3,0
100,3,0
103,2,1
194,3,1
6,2,1
210,4,0
151,4,1
330,2,0
144,4,1
253,4,1
237,4,1
342,2,0
149,2,1
158,3,0
327,2,0
185,2,0
205,4,0
171,3,0
31,2,0
45,4,1
83,4,0
120,3,0
143,2,0
148,4,1
249,3,1
25,2,1
333,4,0
100,2,1
30,2,1
187,3,0
298,3,1
230,4,1
311,2,0
296,4,0
7,3,0
309,2,0
49,4,1
50,2,0
324,4,0
5,4,1
57,4,0
124,3,1
69,2,0
302,4,0
179,4,0
322,3,1
324,2,0
158,2,0
70,2,0
141,3,1
94,4,1
59,4,1
303,4,0
137,4,1
1,4,0
263,3,0
117,2,0
98,2,0
334,2,0
130,2,0
236,3,0
52,4,0
251,4,1
8,2,1
56,2,1
186,4,0
151,2,0
203,2,0
36,2,0
296,3,0
287,4,0
234,2,1
335,4,0
84,3,1
159,2,1
60,2,1
9,2,1
279,2,1
240,4,1
15,4,1
202,4,1
221,3,1
106,3,1
323,4,1
118,4,1
336,4,0
349,2,1
180,4,0
135,3,0
264,2,1
267,4,1
325,3,1
28,4,0
125,3,0
2,3,0
305,4,1
137,3,0
85,2,0
333,3,0
280,4,0
72,3,0
238,3,0
127,4,1
107,3,0
250,2,1
191,4,1
76,4,1
69,3,0
36,3,1
234,3,1
67,4,1
347,3,0
166,4,0
136,2,1
298,4,0
158,4,0
308,4,0
66,3,0
327,4,0
228,4,0
271,4,0
254,3,1
234,4,1
4,3,1
6,3,1
321,2,1
119,3,0
297,3,0
110,3,1
340,3,0
320,2,0
180,2,0
176,2,1
232,2,1
206,2,1
185,3,1
295,3,0
132,4,0
208,2,0
87,3,0
171,2,0
294,2,0
30,4,1
349,4,0
77,3,0
187,2,0
87,4,0
179,2,1
126,2,0
90,2,1
323,2,1
170,3,0
48,2,0
88,4,1
178,4,0
82,3,1
247,4,0
38,2,0
13,4,1
181,4,0
51,2,1
152,4,0
89,4,0
241,2,0
224,4,0
11,3,1
116,3,1
82,4,1
76,3,1
340,2,0
213,2,1
181,3,0
160,3,0
78,4,0
344,4,0
66,4,1
41,4,0
289,2,1
316,4,0
114,3,0
97,4,1
343,3,1
173,3,1
37,2,0
