question,worker,answer
24,4,0
24,3,1
25,2,1
25,5,1
26,4,1
26,3,1
27,3,1
27,5,1
20,5,0
20,2,0
21,5,0
21,1,0
22,3,1
22,5,1
23,2,1
23,5,1
28,4,0
28,2,0
29,4,1
29,3,1
0,4,1
0,5,1
4,4,1
4,5,1
8,2,1
8,3,1
59,3,1
59,4,1
58,4,1
58,1,1
55,1,0
55,2,0
54,5,1
54,2,0
57,2,1
57,3,0
56,5,0
56,2,1
51,5,1
51,2,1
50,5,1
50,3,0
53,5,0
53,4,0
52,2,0
52,3,0
88,3,0
88,4,0
89,3,0
89,5,0
82,3,0
82,1,1
83,2,1
83,5,0
80,5,0
80,2,0
81,5,1
81,2,0
86,3,0
86,2,0
87,2,1
87,3,0
84,4,1
84,1,1
85,4,1
85,3,1
3,1,1
3,2,0
7,3,0
7,5,1
39,3,1
39,4,1
38,5,0
38,3,1
33,3,0
33,4,0
32,5,1
32,1,1
31,4,1
31,3,1
30,5,1
30,4,1
37,5,0
37,2,1
36,2,0
36,3,0
35,2,1
35,4,0
34,1,0
34,3,0
60,2,0
60,5,1
61,1,1
61,5,0
62,5,1
62,4,1
63,3,0
63,4,1
64,1,0
64,5,0
65,3,1
65,2,1
66,1,1
66,5,1
67,1,1
67,3,1
68,4,1
68,3,1
69,4,0
69,3,1
2,4,0
2,1,1
6,1,1
6,4,1
99,3,1
99,5,1
98,1,0
98,5,0
91,3,1
91,2,1
90,1,1
90,4,1
93,2,1
93,4,1
92,5,1
92,3,1
95,4,1
95,2,1
94,4,1
94,1,0
97,1,0
97,3,0
96,4,0
96,2,0
11,4,1
11,1,1
10,3,1
10,4,0
13,4,0
13,2,0
12,2,1
12,4,0
15,3,1
15,4,0
14,5,1
14,4,1
17,2,1
17,4,1
16,2,1
16,5,1
19,4,1
19,5,1
18,3,0
18,5,1
48,4,1
48,1,0
49,3,1
49,1,0
46,1,0
46,2,1
47,5,0
47,2,1
44,4,1
44,3,0
45,2,1
45,1,1
42,4,1
42,1,0
43,3,0
43,5,1
40,3,0
40,5,1
41,2,1
41,5,1
1,3,1
1,1,1
5,2,1
5,3,1
9,4,1
9,2,1
77,3,0
77,2,1
76,4,1
76,3,1
75,1,1
75,5,1
74,3,0
74,2,0
73,3,1
73,5,0
72,3,0
72,5,1
71,3,0
71,1,0
70,4,1
70,5,1
79,2,1
79,1,1
78,5,0
78,3,1
