question,worker,answer
344,2,0
344,3,0
345,4,0
345,2,0
346,2,1
346,4,0
347,3,0
347,4,0
340,4,0
340,3,0
341,4,1
341,3,1
342,4,0
342,3,0
343,2,1
343,4,1
348,2,0
348,4,0
349,4,0
349,2,1
298,4,0
298,2,0
299,3,1
299,4,0
296,2,0
296,4,0
297,2,1
297,3,0
294,2,0
294,4,0
295,3,0
295,4,0
292,4,1
292,2,1
293,4,1
293,2,0
290,2,1
290,3,0
291,2,1
291,3,0
199,2,1
199,3,1
198,4,0
198,3,0
195,4,1
195,2,1
194,4,1
194,3,1
197,4,0
197,3,1
196,4,1
196,3,0
191,3,1
191,2,0
190,4,1
190,2,1
193,3,1
193,2,0
192,4,1
192,3,0
270,2,0
270,4,0
271,4,0
271,2,0
272,4,1
272,2,1
273,2,0
273,3,1
274,4,0
274,2,1
275,4,1
275,2,1
276,2,1
276,3,0
277,3,0
277,2,0
278,2,1
278,3,0
279,4,1
279,2,1
108,3,0
108,4,1
109,3,1
109,2,1
102,4,1
102,3,0
103,2,1
103,3,1
100,2,1
100,4,0
101,3,1
101,2,1
106,2,1
106,4,1
107,3,0
107,4,0
104,2,0
104,3,1
105,3,0
105,2,0
39,2,1
39,4,1
38,3,1
38,4,1
33,4,0
33,2,0
32,3,0
32,2,0
31,4,0
31,3,0
30,4,1
30,3,0
37,4,0
37,3,1
36,3,1
36,4,1
35,3,0
35,2,0
34,4,1
34,3,0
339,3,0
339,4,0
338,2,0
338,3,0
335,4,0
335,3,0
334,3,0
334,4,0
337,2,0
337,4,0
336,3,1
336,2,0
331,4,0
331,2,1
330,3,0
330,2,0
333,2,0
333,3,0
332,4,1
332,2,0
0,4,0
0,3,0
6,4,1
6,3,1
99,3,0
99,4,1
98,2,0
98,3,0
91,2,0
91,3,0
90,4,1
90,3,0
93,2,0
93,4,0
92,2,1
92,4,0
95,2,1
95,4,1
94,4,1
94,3,1
97,4,1
97,2,1
96,2,1
96,3,1
238,2,0
238,3,0
239,4,0
239,2,0
234,2,1
234,4,1
235,2,1
235,4,1
236,2,0
236,4,0
237,4,1
237,3,0
230,2,0
230,3,1
231,2,0
231,4,0
232,2,1
232,4,1
233,3,0
233,4,0
1,2,0
1,3,0
146,3,1
146,4,1
147,3,1
147,4,1
144,4,1
144,3,1
145,4,1
145,2,1
142,4,1
142,3,0
143,4,0
143,3,0
140,4,1
140,2,1
141,4,1
141,3,1
148,2,1
148,4,1
149,4,1
149,2,1
133,4,1
133,2,1
132,3,1
132,2,0
131,4,0
131,3,1
130,3,0
130,4,0
137,2,0
137,3,0
136,3,0
