question,worker,answer
24,3,1
24,5,1
25,2,0
25,3,0
26,5,0
26,3,0
27,1,1
27,3,0
20,4,1
20,2,0
21,5,0
21,2,0
22,4,0
22,3,1
23,4,0
23,2,0
28,4,0
28,3,1
29,1,0
29,4,0
0,5,1
0,3,0
4,1,0
4,4,1
8,1,0
8,4,0
59,1,0
59,3,1
58,3,1
58,2,1
55,5,1
55,3,0
54,4,0
54,2,1
57,4,0
57,2,1
56,2,1
56,4,1
51,3,1
51,5,0
50,2,1
50,3,0
53,3,1
53,1,1
52,1,0
52,3,1
88,2,1
88,1,1
89,3,1
89,2,0
82,3,1
82,5,1
83,3,0
83,2,0
80,5,0
80,4,0
81,2,0
81,5,0
86,5,1
86,1,0
87,1,1
87,2,1
84,4,1
84,3,1
85,4,0
85,1,1
3,5,0
3,3,0
7,2,1
7,4,0
39,2,1
39,3,1
38,5,0
38,2,1
33,4,0
33,5,0
32,3,1
32,4,1
31,5,1
31,2,1
30,4,0
30,3,0
37,1,0
37,5,0
36,1,1
36,3,1
35,2,0
35,3,0
34,3,0
34,5,1
60,1,0
60,5,0
61,3,0
61,4,0
62,2,0
62,1,0
63,1,1
63,3,1
64,4,0
64,2,0
65,5,0
65,4,0
66,2,1
66,1,1
67,1,0
67,5,0
68,5,1
68,2,1
69,3,1
69,1,1
2,5,1
2,2,0
6,5,1
6,3,1
99,1,1
99,5,0
98,4,1
98,1,1
91,5,1
91,1,0
90,3,0
90,5,0
93,5,1
93,3,0
92,1,0
92,2,1
95,2,1
95,1,1
94,2,1
94,4,1
97,4,0
97,5,1
96,1,0
96,3,1
11,2,0
11,3,0
10,4,0
10,2,0
13,2,0
13,5,0
12,3,1
12,5,0
15,4,0
15,2,0
14,5,0
14,2,1
17,3,0
17,4,1
16,5,1
16,3,1
19,3,0
19,2,0
18,4,1
18,2,1
48,5,0
48,3,1
49,2,0
49,3,0
46,5,1
46,1,0
47,3,1
47,1,1
44,5,0
44,1,1
45,1,1
45,3,0
42,5,1
42,4,1
43,4,0
43,3,0
40,2,1
40,5,1
41,3,0
41,4,0
1,3,0
1,5,1
5,1,0
5,2,0
9,1,0
9,5,1
77,4,0
77,1,1
76,5,1
76,1,0
75,1,0
75,3,0
74,4,1
74,1,1
73,1,0
73,5,0
72,1,0
72,5,1
71,2,1
71,1,1
70,3,1
70,4,1
79,3,0
79,5,0
78,3,1
78,2,1
