question,worker,answer
24,3,1
25,3,1
26,2,1
27,4,0
20,4,1
21,2,1
22,3,0
23,2,0
28,3,0
29,4,0
0,2,0
4,4,0
8,4,1
59,2,1
58,3,0
55,2,1
54,4,1
57,4,1
56,3,1
51,3,1
50,2,0
53,4,0
52,4,1
88,3,0
89,3,1
82,3,0
83,3,1
80,4,0
81,4,1
86,3,0
87,4,0
84,2,1
85,3,0
3,3,0
7,3,1
39,3,0
38,2,0
33,2,1
32,3,1
31,3,1
30,4,1
37,3,0
36,2,0
35,2,0
34,3,1
60,3,0
61,4,1
62,3,1
63,3,1
64,4,1
65,2,0
66,2,1
67,2,0
68,2,0
69,4,1
2,2,0
6,4,1
99,2,1
98,2,1
91,2,1
90,2,0
93,2,0
92,3,0
95,4,1
94,3,1
97,4,1
96,3,1
11,2,0
10,2,0
13,4,1
12,3,0
15,4,1
14,2,0
17,4,0
16,2,0
19,2,1
18,2,1
48,2,1
49,2,1
46,2,0
47,4,0
44,2,1
45,4,0
42,2,0
43,4,0
40,2,1
41,4,0
1,3,0
5,2,0
9,4,0
77,4,0
76,2,1
75,3,0
74,4,0
73,3,1
72,3,1
71,4,1
70,4,0
79,2,0
78,4,1
