question,worker,answer
344,2,0
344,3,0
0,2,1
0,4,0
346,2,1
346,4,0
347,3,0
347,2,0
340,3,0
340,2,0
341,4,1
341,3,1
342,3,0
342,4,0
343,2,1
343,3,1
348,2,0
348,3,0
349,4,0
349,3,0
298,4,0
298,3,1
299,2,0
299,3,1
296,3,0
296,4,0
297,4,0
297,2,1
294,4,0
294,2,0
295,4,0
295,3,0
292,4,1
292,3,1
293,2,0
293,3,0
290,4,0
290,2,1
291,2,1
291,4,0
199,2,1
199,4,1
198,2,0
198,3,0
195,2,1
195,4,1
194,3,1
194,4,1
197,4,0
197,3,1
196,2,0
196,4,1
191,2,0
191,3,1
190,3,0
190,4,1
193,2,0
193,3,1
192,4,1
192,2,1
270,4,0
270,2,0
271,4,0
271,3,0
272,3,1
272,2,1
273,2,0
273,4,1
274,3,1
274,4,0
275,3,1
275,2,1
276,3,0
276,4,1
277,3,0
277,2,0
278,4,0
278,2,1
279,3,1
279,2,1
108,2,1
108,3,0
109,2,1
109,3,1
102,4,1
102,2,0
103,4,0
103,3,1
100,3,0
100,2,1
101,3,1
101,4,1
106,2,1
106,3,1
107,3,0
107,2,0
104,4,0
104,3,1
105,3,0
105,4,1
39,3,1
39,4,1
38,3,1
38,2,0
33,4,0
33,2,0
32,3,0
32,2,0
31,4,0
31,2,0
30,2,1
30,4,1
37,2,0
37,3,1
36,3,1
36,4,1
35,4,0
35,2,0
34,3,0
34,4,1
339,2,0
339,3,0
338,4,0
338,2,0
335,3,0
335,4,0
334,4,0
334,2,0
337,2,0
337,4,0
336,4,0
336,2,0
331,3,1
331,4,0
330,3,0
330,2,0
333,3,0
333,2,0
332,2,0
332,4,1
345,4,0
345,2,0
6,2,1
6,4,1
99,4,1
99,2,1
98,3,0
98,4,0
91,3,0
91,4,0
90,3,0
90,2,1
93,3,0
93,4,0
92,4,0
92,3,0
95,4,1
95,3,1
94,4,1
94,2,1
97,4,1
97,2,1
96,4,1
96,2,1
238,4,0
238,2,0
239,3,1
239,2,0
234,2,1
234,4,1
235,3,0
235,2,1
236,4,0
236,2,0
237,2,0
237,3,0
230,4,1
230,3,1
231,4,0
231,2,0
232,4,1
232,2,1
233,4,0
233,2,0
1,3,0
1,2,0
146,3,1
146,4,1
147,3,1
147,2,1
144,2,1
144,4,1
145,2,1
145,4,1
142,2,0
142,4,1
143,2,0
143,4,0
140,2,1
140,4,1
141,2,0
141,4,1
148,3,0
148,4,1
149,3,1
149,4,1
133,3,1
133,2,1
132,3,1
132,2,0
131,3,1
131,4,0
130,2,0
130,4,0
137,3,0
137,2,0
136,2,1
