question,worker,answer
24,5,0
25,3,0
26,5,0
27,2,0
20,5,1
21,1,1
22,5,1
23,3,0
28,3,1
29,4,1
0,3,1
4,4,1
8,1,0
59,4,1
58,2,1
55,2,1
54,1,1
57,3,0
56,4,0
51,2,0
50,2,1
53,1,0
52,2,0
88,1,1
89,2,0
82,1,1
83,2,1
80,3,0
81,5,1
86,4,0
87,1,1
84,1,0
85,3,0
3,4,0
7,1,0
39,4,0
38,2,1
33,1,0
32,4,0
31,4,1
30,4,0
37,1,0
36,3,1
35,5,1
34,1,0
60,4,0
61,1,0
62,1,0
63,2,1
64,4,0
65,1,1
66,1,0
67,1,1
68,3,1
69,1,0
2,1,1
6,4,1
99,4,0
98,4,1
91,1,1
90,5,1
93,3,1
92,1,0
95,5,0
94,2,0
97,3,1
96,4,1
11,3,0
10,5,0
13,2,1
12,1,1
15,5,0
14,4,1
17,5,0
16,4,1
19,5,0
18,4,0
48,3,0
49,2,1
46,3,1
47,2,1
44,3,1
45,3,1
42,5,0
43,3,0
40,5,1
41,1,0
1,4,0
5,3,0
9,2,0
77,4,1
76,3,1
75,3,0
74,1,0
73,4,0
72,4,1
71,5,1
70,5,1
79,5,0
78,4,1
