question,worker,answer
24,3,1
24,4,0
25,2,1
25,1,1
26,4,1
26,1,1
27,1,1
27,4,0
20,4,0
20,3,0
21,3,0
21,4,0
22,3,1
22,5,1
23,1,1
23,2,1
28,5,1
28,2,0
29,2,1
29,1,1
0,4,1
0,3,1
4,4,1
4,3,1
8,2,1
8,1,1
59,1,0
59,3,1
58,5,1
58,2,1
55,1,0
55,5,0
54,3,0
54,4,1
57,3,0
57,2,1
56,2,1
56,4,1
51,4,1
51,5,1
50,3,0
50,2,0
53,3,0
53,4,0
52,3,0
52,1,0
88,5,1
88,3,0
89,1,0
89,3,0
82,1,1
82,5,1
83,5,0
83,4,0
80,4,1
80,3,1
81,1,0
81,2,0
86,5,0
86,3,0
87,4,0
87,3,0
84,4,1
84,2,1
85,4,1
85,5,1
3,3,1
3,5,0
7,4,0
7,3,0
39,4,1
39,5,1
38,5,0
38,1,1
33,2,0
33,5,0
32,3,1
32,4,0
31,5,1
31,4,1
30,4,1
30,5,1
37,2,1
37,4,0
36,4,0
36,1,0
35,3,1
35,5,0
34,4,1
34,1,0
60,4,0
60,2,0
61,2,1
61,4,0
62,1,1
62,5,1
63,5,1
63,2,1
64,3,1
64,1,0
65,4,1
65,1,1
66,4,1
66,5,1
67,1,1
67,3,1
68,2,1
68,5,1
69,5,1
69,1,0
2,5,0
2,3,1
6,2,1
6,3,0
99,4,1
99,1,0
98,2,1
98,4,0
91,2,1
91,1,1
90,2,1
90,5,1
93,4,1
93,3,1
92,4,1
92,5,1
95,4,1
95,1,0
94,3,0
94,4,1
97,4,1
97,2,0
96,3,0
96,5,0
11,2,0
11,1,1
10,4,0
10,1,0
13,3,0
13,1,0
12,2,1
12,5,0
15,2,0
15,3,1
14,1,1
14,4,1
17,4,1
17,1,1
16,1,1
16,5,1
19,1,0
19,4,1
18,2,1
18,4,0
48,1,0
48,5,0
49,1,0
49,3,1
46,5,1
46,2,1
47,3,0
47,4,1
44,1,0
44,2,0
45,4,1
45,3,1
42,1,0
42,5,1
43,3,0
43,5,1
40,5,1
40,2,1
41,4,1
41,3,1
1,4,1
1,1,1
5,5,1
5,3,1
9,5,1
9,2,1
77,5,1
77,2,1
76,2,1
76,1,1
75,2,1
75,5,1
74,1,0
74,2,0
73,1,1
73,2,1
72,1,0
72,4,0
71,4,0
71,2,0
70,3,1
70,1,1
79,5,0
79,3,0
78,3,1
78,1,0
