question,worker,answer
344,4,0
0,1,1
346,3,0
347,3,0
340,3,1
341,3,1
342,4,1
343,4,1
348,1,0
349,3,0
298,4,1
299,1,1
296,3,1
297,3,0
294,4,0
295,3,1
292,4,1
293,3,1
290,1,1
291,4,0
199,1,1
198,3,0
195,4,1
194,1,0
197,4,1
196,1,1
191,1,1
190,3,0
193,3,0
192,1,0
270,4,0
271,3,1
272,1,1
273,3,0
274,1,0
275,4,0
276,4,1
277,3,0
278,1,0
279,3,1
449,4,1
448,1,0
443,3,1
442,3,1
441,1,1
440,4,1
447,4,0
446,4,1
445,4,1
444,1,1
108,3,0
109,4,0
102,3,1
103,3,0
100,4,1
101,4,0
106,1,1
107,3,1
104,1,1
105,4,1
39,1,1
38,1,0
33,3,1
32,3,0
31,4,0
30,1,1
37,1,1
36,3,0
35,4,0
34,3,0
438,1,1
439,3,0
436,4,1
437,4,1
434,1,0
435,4,0
432,3,1
433,3,0
430,4,1
431,3,1
339,1,1
338,1,0
335,4,1
334,3,1
337,1,1
336,1,1
331,4,0
330,3,1
333,3,0
332,3,1
345,4,0
6,4,1
99,4,1
98,3,1
91,3,0
90,3,1
93,1,1
92,3,1
95,1,0
94,4,1
97,3,1
96,1,1
238,1,0
239,1,0
234,4,1
235,1,0
236,4,0
237,1,1
230,3,0
231,4,0
232,4,0
233,1,1
1,1,0
146,3,0
147,1,0
144,3,0
145,4,0
142,1,1
143,4,1
140,3,1
141,4,0
148,1,1
149,3,1
133,4,0
132,3,0
131,4,1
130,3,0
498,1,1
499,1,0
135,1,1
134,4,1
494,4,0
495,4,0
496,3,1
497,3,1
490,3,0
491,4,0
492,4,0
493,3,1
24,4,1
25,3,1
26,1,0
27,4,1
20,3,0
21,3,0
22,3,0
23,4,0
28,4,0
29,3,0
407,1,0
406,3,0
405,4,1
404,1,1
403,4,1
402,1,1
401,3,0
400,3,1
409,1,0
408,1,0
379,4,0
378,3,1
371,4,0
370,3,1
373,3,0
372,4,0
375,3,1
374,1,1
377,4,1
376,4,0
393,1,0
