question,worker,answer
399_FBIS3-1965,input.CLARIT98CLUS,0
351_FBIS3-32972,input.ibms98b,0
378_FR940822-2-00136,input.LNaTit7,0
389_FR940804-0-00043,input.att98atde,0
357_FBIS4-40701,input.MerTetAdtnd,0
366_FR940617-0-00148,input.LIArel2,0
391_LA121689-0093,input.ibms98b,0
383_FT943-13314,input.Brkly25,0
370_LA102589-0057,input.fsclt7a,0
376_LA112090-0024,input.LIAshort2,0
369_LA122490-0037,input.ETHAR0,0
364_FR941026-2-00082,input.fsclt7m,0
368_LA012490-0064,input.Cor7A1clt,0
392_LA040790-0016,input.ic98san4,0
386_FBIS4-50200,input.LNaTitDesc7,1
371_LA050989-0029,input.att98atde,0
400_FT944-18583,input.dsir07a02,0
393_LA122489-0126,input.Brkly26,0
378_FBIS4-19319,input.MerTetAdtnd,0
400_FT911-4703,input.dsir07a02,0
363_FT931-991,input.LNaTit7,0
353_FBIS3-23562,input.APL985LC,0
375_FT924-4725,input.uoftimgu,0
391_FT911-3929,input.ibms98a,0
390_LA080790-0061,input.INQ503,1
396_FT932-1408,input.ok7am,0
379_LA053090-0135,input.unc7aal2,0
357_FT921-3944,input.nttdata7At1,0
376_FBIS4-68723,input.KD71010s,0
372_FBIS4-18502,input.LIAshort2,0
367_LA050889-0116,input.nthu2,0
353_FBIS3-2265,input.ic98san3,0
381_LA051990-0073,input.nectitechdes,0
356_FT921-5687,input.ETHAR0,0
372_FT921-4243,input.KD70000,0
384_FBIS3-36578,input.LNaTit7,0
383_FBIS3-59993,input.CLARIT98RANK,0
361_LA092789-0128,input.ETHAC0,0
395_FBIS4-20395,input.bbn1,0
386_FBIS3-23282,input.nsasgrp4,0
376_FT941-16087,input.pirc8Ad,0
367_FBIS3-26026,input.LIAshort2,0
399_LA061189-0041,input.acsys7mi,0
356_FT942-7833,input.gersh2,0
365_FT941-9495,input.iowacuhk2,0
397_FR940721-0-00082,input.iowacuhk1,0
396_FR940810-0-00150,input.nttdata7Al0,0
364_LA101789-0144,input.kslsV1,0
372_FT942-17447,input.acsys7as,0
371_FR941019-0-00079,input.ibmg98b,0
396_FT911-5189,input.uoftimgu,0
389_FT934-9265,input.APL985LC,0
394_FBIS3-1640,input.unc7aal1,0
352_LA022689-0037,input.ETHAB0,0
381_FBIS3-60468,input.LIAshort2,0
352_FBIS4-53541,input.uwmt7a0,0
355_LA083089-0098,input.iowacuhk2,0
381_FT941-12636,input.kslsV1,0
383_FT932-11036,input.FLab7at,0
392_FT923-6610,input.iit98ma1,0
385_FR940921-0-00144,input.APL985L,0
359_FT942-14591,input.Brkly25,0
375_FBIS3-42999,input.gersh3,0
386_FR941013-2-00159,input.bbn1,0
375_FT934-14077,input.bbn1,0
393_LA101390-0121,input.dsir07a02,0
360_LA103189-0060,input.Brkly25,0
365_LA071189-0017,input.INQ501,1
373_FBIS3-10137,input.Cor7A1clt,0
400_LA100190-0021,input.iit98ma1,0
380_LA110890-0157,input.AntHoc01,0
366_FR940324-0-00039,input.dsir07a01,0
373_FT931-8285,input.mds98td,0
358_FR940525-1-00065,input.MerAdRbtnd,0
389_FT933-8284,input.nttdata7Al0,0
354_LA080189-0138,input.gersh3,0
366_FBIS3-59340,input.Cor7A3rrf,0
372_LA082790-0045,input.att98atc,0
351_FR941230-0-00123,input.pirc8Aa2,0
379_FT941-16183,input.MerAdRbtd,0
373_FT932-12062,input.acsys7al,0
368_FR940413-2-00045,input.mds98td,0
394_LA012089-0005,input.ic98san3,0
376_FBIS4-28764,input.ic98san4,0
391_FR941012-0-00030,input.Cor7A1clt,0
387_FBIS4-63170,input.ok7ax,0
393_LA071190-0070,input.pirc8Aa2,0
385_LA072290-0142,input.LNmanual7,0
378_FT924-10310,input.nttdata7Al0,0
389_LA072690-0093,input.nttdata7Al2,0
384_FBIS4-44695,input.ok7ax,0
382_FBIS4-66470,input.nectitechdes,1
379_FT922-11806,input.FLab7ad,0
391_LA112490-0096,input.tno7cbm25,0
382_FBIS3-3607,input.nectitechall,0
358_LA081890-0049,input.INQ503,1
371_LA091990-0096,input.nthu1,0
362_FBIS4-53443,input.fub98a,0
396_LA021489-0105,input.ic98san3,0
354_FT921-14665,input.iowacuhk2,1
373_FR940620-1-00060,input.ibmg98b,0
398_FBIS3-36958,input.fub98b,0
359_LA122890-0041,input.Cor7A1clt,0
390_FT933-8965,input.nthu1,0
389_FBIS4-2192,input.ic98san4,0
361_LA112789-0063,input.FLab7at,1
398_FT923-4330,input.gersh3,0
365_FT933-3933,input.fsclt7m,0
399_FT931-9865,input.att98atdc,0
376_FBIS3-40005,input.ETHAB0,0
389_FBIS3-56288,input.CLARIT98COMB,0
383_FT934-3988,input.nectitech,0
398_FR941206-1-00134,input.tno7cbm25,0
398_FBIS3-56220,input.nthu3,0
397_FT923-13370,input.iit98ma1,0
373_FR940913-0-00073,input.LNmanual7,0
352_FR940511-2-00094,input.LNmanual7,0
366_FBIS3-23861,input.APL985SC,0
382_FR940303-2-00186,input.umd98a2,0
356_FT942-13910,input.ibms98c,0
366_FBIS4-57864,input.APL985L,0
371_LA062790-0044,input.acsys7al,0
378_FBIS4-64653,input.fsclt7a,0
398_FBIS4-16304,input.pirc8Aa2,0
399_FR941020-0-00034,input.att98atde,0
382_FBIS3-35614,input.FLab7ad,0
363_LA101090-0082,input.dsir07a02,0
376_FT911-3118,input.jalbse011,0
365_FR940119-2-00039,input.att98atdc,0
393_FBIS3-35557,input.KD71010s,0
398_FT911-3418,input.ibms98c,0
352_FT922-12419,input.mds98td,0
371_FBIS4-31787,input.ScaiTrec7,0
359_FR940127-0-00014,input.jalbse011,0
351_FT942-14018,input.MerAdRbtnd,1
369_LA011490-0126,input.nthu1,0
354_FT923-14062,input.ibmg98c,0
370_FR940525-0-00018,input.nthu1,0
376_FBIS4-11743,input.CLARIT98RANK,0
352_FT933-1102,input.LIArel2,0
353_FR941216-2-00141,input.nectitechdes,0
381_FBIS3-24657,input.ScaiTrec7,0
354_LA122289-0032,input.nectitech,0
355_FT921-10746,input.att98atc,0
367_FT921-3944,input.KD70000,0
379_LA060290-0144,input.ibmg98b,0
396_LA082690-0086,input.nthu3,0
376_FBIS4-43743,input.FLab7atE,0
381_LA092790-0174,input.iit98au2,0
378_FT944-13380,input.tno7cbm25,0
366_FR940830-1-00092,input.FLab7at,0
354_FBIS3-30445,input.tno7tw4,0
359_FT932-11658,input.gersh3,0
361_LA081489-0067,input.ibms98c,0
376_FBIS3-10548,input.iowacuhk2,0
357_FBIS4-16358,input.nttdata7Al2,0
394_FT933-16952,input.Brkly25,0
367_LA060890-0172,input.ETHAR0,0
352_LA090789-0102,input.dsir07a01,0
395_LA121390-0222,input.tno7tw4,0
366_FT942-10733,input.tno7cbm25,0
392_FBIS4-20253,input.ibms98a,0
363_LA032190-0001,input.AntHoc01,0
392_FT922-9444,input.ic98san4,1
389_FT932-1387,input.fsclt7a,0
389_FR940812-2-00211,input.Brkly24,0
382_FBIS4-11284,input.acsys7al,0
384_LA112889-0103,input.iit98au1,0
381_LA102789-0128,input.jalbse013,0
351_FT931-3219,input.harris1,0
356_FT922-10131,input.Cor7A2rrd,0
358_LA021790-0110,input.iit98au2,0
366_FT921-5275,input.LIAshort2,0
391_FR940324-2-00052,input.CLARIT98CLUS,0
395_FT932-11167,input.ibms98c,0
363_FT942-5287,input.nsasgrp4,0
399_FR940617-2-00164,input.Brkly24,0
395_LA040590-0196,input.Cor7A3rrf,0
370_LA041990-0070,input.nsasgrp3,1
371_LA012289-0023,input.unc7aal1,0
357_FBIS4-2702,input.uoftimgr,0
364_FR941025-1-00012,input.APL985SC,0
380_FT933-7331,input.tno7cbm25,0
355_FBIS3-12092,input.mds98t,0
369_LA121690-0122,input.ibms98c,0
354_FR940127-0-00018,input.nthu2,0
390_FT932-12232,input.ic98san3,0
385_FR940921-0-00099,input.ic98san4,0
397_FBIS3-5301,input.umd98a1,0
368_FR940318-2-00058,input.LIArel2,0
391_FT943-9537,input.dsir07a01,0
351_FT944-11847,input.KD71010q,1
366_FR940919-0-00078,input.fub98b,1
364_LA070190-0084,input.tno7cbm25,0
353_LA112089-0008,input.pirc8Ad,0
379_FBIS4-62746,input.LIAshort2,0
351_FT923-1456,input.MerAdRbtd,1
357_FBIS4-31650,input.att98atde,0
386_FT924-829,input.iit98ma1,0
386_LA061089-0014,input.CLARIT98RANK,0
396_LA050490-0167,input.tno7cbm25,0
373_FT942-15682,input.nthu3,0
365_FBIS4-36527,input.ibmg98a,0
384_LA120389-0230,input.fub98b,0
376_FT934-11226,input.LNaTit7,0
367_FT922-14134,input.tno7tw4,0
359_FT941-12268,input.unc7aal1,0
356_LA121990-0063,input.gersh3,0
393_LA070690-0042,input.tno7cbm25,0
364_FT941-8037,input.ic98san3,0
385_FR940930-1-00058,input.nthu3,0
381_FR941222-2-00050,input.dsir07a02,0
395_FT921-10861,input.nttdata7Al2,0
388_FBIS4-50901,input.umd98a1,1
376_FBIS3-25284,input.att98atdc,0
390_FR940110-0-00031,input.umd98a2,0
364_LA102589-0082,input.bbn1,0
394_FR941013-2-00157,input.APL985SC,0
382_LA070390-0084,input.ibms98a,0
359_LA071489-0112,input.lanl981,0
378_FT933-4119,input.ETHAR0,0
362_LA071689-0138,input.INQ501,0
378_FBIS3-49661,input.dsir07a02,1
352_FT942-13997,input.FLab7ad,0
395_FBIS4-44,input.pirc8Aa2,0
362_FR941027-1-00030,input.APL985SC,0
378_FT941-8338,input.ibms98b,0
370_FR940317-0-00003,input.iowacuhk1,0
387_FBIS4-67756,input.LIAClass,0
352_FT923-14312,input.iowacuhk2,0
367_LA042990-0004,input.Cor7A2rrd,0
397_FT921-15324,input.LNaTit7,0
390_LA020490-0125,input.ok7am,0
375_FT921-5729,input.nttdata7At1,0
384_LA090889-0144,input.LNaTitDesc7,0
356_FBIS3-5865,input.t7miti1,0
352_FT922-9891,input.kslsV1,0
395_FBIS3-43174,input.bbn1,0
359_FT923-8884,input.pirc8Aa2,0
393_LA122789-0073,input.jalbse011,0
378_FT924-15536,input.jalbse012,0
370_FBIS3-59998,input.nectitechall,0
399_LA101289-0146,input.AntHoc01,0
388_FT941-8589,input.bbn1,0
