question,worker,answer
24,3,0
25,3,0
26,4,1
27,3,1
20,2,1
21,3,1
22,3,0
23,2,0
28,3,1
29,4,1
0,2,0
4,4,0
8,2,0
59,2,1
58,3,0
55,3,1
54,2,1
57,4,0
56,3,0
51,2,1
50,3,0
53,4,1
52,3,1
88,2,1
89,4,0
82,3,0
83,4,0
80,3,0
81,4,0
86,4,1
87,4,1
84,4,0
85,4,1
3,4,1
7,4,0
39,3,0
38,2,0
33,2,1
32,3,1
31,2,1
30,2,0
37,4,1
36,4,0
35,3,0
34,2,0
60,2,0
61,2,1
62,4,1
63,4,0
64,3,1
65,4,0
66,2,1
67,4,0
68,4,1
69,4,1
2,3,1
6,4,1
99,2,0
98,4,1
91,3,0
90,3,1
93,2,0
92,2,0
95,2,1
94,3,1
97,2,1
96,3,0
11,2,0
10,2,1
13,2,0
12,3,1
15,2,0
14,3,1
17,4,1
16,4,0
19,2,0
18,4,1
48,2,1
49,3,1
46,4,0
47,2,0
44,3,1
45,4,1
42,3,0
43,4,0
40,4,0
41,4,1
1,2,0
5,4,0
9,3,0
77,4,0
76,2,0
75,4,0
74,2,1
73,2,1
72,2,1
71,3,0
70,4,1
79,3,0
78,2,0
