question,worker,answer
24,3,0
24,4,0
25,3,0
25,2,1
26,4,1
26,3,1
27,3,1
27,2,1
20,2,1
20,4,1
21,3,1
21,2,0
22,3,0
22,4,1
23,2,0
23,3,1
28,3,1
28,4,1
29,4,1
29,3,1
0,2,0
0,4,1
4,4,0
4,3,0
8,2,0
8,3,0
59,2,1
59,3,0
58,3,0
58,4,1
55,3,1
55,4,1
54,2,1
54,4,0
57,4,0
57,2,1
56,3,0
56,2,1
51,2,1
51,4,1
50,3,0
50,4,0
53,4,1
53,2,0
52,3,1
52,4,1
88,2,1
88,3,1
89,4,0
89,2,0
82,3,0
82,2,1
83,4,0
83,2,0
80,3,0
80,2,0
81,4,0
81,3,0
86,4,1
86,2,1
87,4,1
87,2,0
84,4,0
84,2,0
85,4,1
85,3,0
3,4,1
3,3,1
7,4,0
7,2,0
39,3,0
39,4,0
38,2,0
38,3,1
33,2,1
33,4,1
32,3,1
32,4,1
31,2,1
31,4,1
30,2,0
30,4,1
37,4,1
37,2,1
36,4,0
36,2,0
35,3,0
35,2,0
34,2,0
34,4,0
60,2,0
60,4,0
61,2,1
61,4,1
62,4,1
62,3,1
63,4,0
63,2,0
64,3,1
64,4,0
65,4,0
65,2,0
66,2,1
66,4,1
67,4,0
67,3,0
68,4,1
68,2,1
69,4,1
69,2,1
2,3,1
2,4,1
6,4,1
6,3,1
99,2,0
99,4,0
98,4,1
98,3,1
91,3,0
91,4,1
90,3,1
90,2,1
93,2,0
93,3,1
92,2,0
92,3,0
95,2,1
95,3,0
94,3,1
94,4,1
97,2,1
97,4,0
96,3,0
96,4,0
11,2,0
11,4,0
10,2,1
10,4,1
13,2,0
13,3,1
12,3,1
12,4,0
15,2,0
15,3,0
14,3,1
14,4,1
17,4,1
17,2,1
16,4,0
16,3,1
19,2,0
19,3,0
18,4,1
18,3,1
48,2,1
48,3,1
49,3,1
49,2,1
46,4,0
46,2,1
47,2,0
47,4,1
44,3,1
44,4,1
45,4,1
45,2,1
42,3,0
42,2,1
43,4,0
43,2,1
40,4,0
40,2,0
41,4,1
41,2,1
1,2,0
1,4,0
5,4,0
5,3,0
9,3,0
9,4,1
77,4,0
77,2,1
76,2,0
76,4,0
75,4,0
75,3,0
74,2,1
74,4,0
73,2,1
73,3,1
72,2,1
72,4,0
71,3,0
71,4,0
70,4,1
70,2,1
79,3,0
79,2,1
78,2,0
78,4,1
