question,worker,answer
24,2,0
24,5,0
25,1,1
25,3,1
26,1,1
26,2,0
27,3,1
27,5,1
20,3,0
20,5,0
21,1,0
21,3,0
22,4,1
22,1,1
23,1,1
23,5,1
28,5,1
28,3,0
29,3,1
29,4,1
0,4,1
0,5,1
4,5,1
4,3,1
8,5,1
8,3,1
59,4,1
59,1,0
58,2,1
58,5,1
55,4,1
55,1,0
54,2,0
54,1,1
57,1,0
57,4,0
56,1,1
56,3,1
51,2,1
51,5,1
50,3,0
50,2,0
53,3,0
53,2,0
52,5,0
52,1,0
88,4,0
88,1,0
89,2,1
89,5,0
82,3,0
82,4,1
83,5,0
83,4,0
80,3,1
80,4,1
81,3,1
81,5,1
86,4,0
86,3,0
87,4,0
87,3,0
84,1,1
84,2,1
85,2,1
85,3,1
3,1,1
3,5,0
7,3,0
7,1,1
39,1,1
39,2,1
38,2,1
38,5,0
33,1,0
33,3,0
32,5,1
32,4,0
31,4,1
31,2,0
30,4,1
30,3,1
37,3,1
37,2,1
36,5,0
36,1,0
35,1,1
35,5,0
34,3,0
34,2,1
60,3,1
60,2,0
61,4,0
61,2,1
62,1,1
62,5,1
63,3,0
63,2,1
64,3,1
64,4,0
65,3,1
65,4,1
66,2,1
66,5,1
67,2,1
67,4,1
68,1,0
68,2,1
69,1,0
69,2,0
2,5,0
2,3,1
6,5,1
6,1,1
99,4,1
99,1,0
98,4,0
98,5,0
91,4,1
91,2,1
90,3,0
90,1,1
93,5,1
93,3,1
92,4,1
92,1,0
95,3,0
95,2,1
94,2,0
94,3,0
97,3,0
97,5,0
96,4,0
96,3,0
11,5,1
11,2,0
10,4,0
10,2,1
13,3,0
13,2,0
12,4,0
12,5,0
15,4,0
15,5,0
14,5,1
14,3,0
17,3,1
17,1,1
16,2,1
16,3,0
19,1,0
19,2,1
18,4,0
18,1,1
48,3,0
48,1,0
49,3,1
49,2,1
46,1,0
46,2,1
47,3,0
47,1,0
44,2,0
44,4,1
45,4,1
45,1,1
42,5,1
42,3,1
43,5,1
43,1,0
40,4,1
40,3,0
41,3,1
41,4,1
1,3,1
1,1,1
5,2,1
5,3,1
9,3,1
9,2,1
77,3,0
77,4,1
76,2,1
76,1,1
75,5,1
75,3,1
74,5,1
74,4,0
73,3,1
73,2,1
72,1,0
72,5,1
71,5,0
71,1,0
70,5,1
70,4,1
79,4,0
79,5,0
78,5,0
78,3,1
