question,worker,answer
451_WTX001-B42-15,input.UCCS1,0
451_WTX001-B42-15,input.xvsmtitle,1
451_WTX001-B40-99,input.UCCS3,0
451_WTX001-B40-99,input.ric9dpxL,0
451_WTX001-B23-336,input.tnout9t2lk50,0
451_WTX001-B23-336,input.Scai9Web3,0
451_WTX001-B41-129,input.Scai9Web4,0
451_WTX001-B41-129,input.NRKse20,0
451_WTX001-B08-58,input.PuShortBase,0
451_WTX001-B08-58,input.NEtm,0
451_WTX001-B39-260,input.uwmt9w10g3,0
451_WTX001-B39-260,input.jscbt9wls1,0
451_WTX001-B17-53,input.NRKse20,0
451_WTX001-B17-53,input.tnout9t2,0
451_WTX001-B27-367,input.Flab9atdnN,0
451_WTX001-B27-367,input.Sab9web4,0
451_WTX002-B01-101,input.Mer9Wt0,0
451_WTX002-B01-101,input.uwmt9w10g3,0
451_WTX001-B06-78,input.uwmt9w10g1,0
451_WTX001-B06-78,input.NENRtmLpas,0
