question,worker,answer
24,4,1
24,3,1
25,3,1
25,4,1
26,4,1
26,3,1
27,4,0
27,3,0
20,4,1
20,3,0
21,2,1
21,3,1
22,2,0
22,3,0
23,3,0
23,4,0
28,4,0
28,3,0
29,3,0
29,2,0
0,3,0
0,4,0
4,2,1
4,3,1
8,3,1
8,2,0
59,2,1
59,4,0
58,2,1
58,4,1
55,3,1
55,2,1
54,2,1
54,4,1
57,2,1
57,3,1
56,4,1
56,2,1
51,2,1
51,4,0
50,4,0
50,3,0
53,2,1
53,4,0
52,3,1
52,4,1
88,4,1
88,3,0
89,3,1
89,2,1
82,4,1
82,2,0
83,3,1
83,2,1
80,4,0
80,2,1
81,2,1
81,4,1
86,3,0
86,2,0
87,2,0
87,3,0
84,2,1
84,4,1
85,3,0
85,4,1
3,2,1
3,3,0
7,4,1
7,3,1
39,3,0
39,4,0
38,2,0
38,3,1
33,2,1
33,3,1
32,2,1
32,3,1
31,4,1
31,3,1
30,4,1
30,2,1
37,4,0
37,2,0
36,2,0
36,4,1
35,2,0
35,4,1
34,2,1
34,3,1
60,2,0
60,4,0
61,2,1
61,3,1
62,3,1
62,4,0
63,3,1
63,2,1
64,3,1
64,4,1
65,4,0
65,2,0
66,4,1
66,2,1
67,2,0
67,4,1
68,4,0
68,3,0
69,4,1
69,3,1
2,3,0
2,4,0
6,2,1
6,4,1
99,2,1
99,4,1
98,3,1
98,4,1
91,3,1
91,2,1
90,4,0
90,2,0
93,4,0
93,2,0
92,4,0
92,2,0
95,2,1
95,4,1
94,3,1
94,2,1
97,3,0
97,2,1
96,3,1
96,4,1
11,2,0
11,3,0
10,2,0
10,4,0
13,4,1
13,3,1
12,2,1
12,3,0
15,3,0
15,4,1
14,2,0
14,3,0
17,4,0
17,3,0
16,4,0
16,3,0
19,2,1
19,4,1
18,2,1
18,3,1
48,4,1
48,3,1
49,3,1
49,2,1
46,4,1
46,2,0
47,3,0
47,4,0
44,3,0
44,2,1
45,3,0
45,2,0
42,4,0
42,3,1
43,3,0
43,2,0
40,4,1
40,2,1
41,3,0
41,2,0
1,4,1
1,2,0
5,3,0
5,2,0
9,2,1
9,3,1
77,2,0
77,4,0
76,3,1
76,2,1
75,3,0
75,4,1
74,4,0
74,2,1
73,4,0
73,2,1
72,3,1
72,4,0
71,3,1
71,2,1
70,3,1
70,2,1
79,2,0
79,4,0
78,4,1
78,2,1
