question,worker,answer
24,4,1
25,3,1
26,3,1
27,3,0
20,4,0
21,1,1
22,4,1
23,2,0
28,4,0
29,1,1
0,5,1
4,3,1
8,1,1
59,2,1
58,1,1
55,3,0
54,3,0
57,4,0
56,3,0
51,4,1
50,5,1
53,1,1
52,4,0
88,5,1
89,4,0
82,4,1
83,4,1
80,1,0
81,5,1
86,4,0
87,5,0
84,1,1
85,4,0
3,4,0
7,5,0
39,2,0
38,5,1
33,1,1
32,5,0
31,3,1
30,5,1
37,2,1
36,2,0
35,3,0
34,3,0
60,1,1
61,2,1
62,5,1
63,1,0
64,2,1
65,3,1
66,5,1
67,2,0
68,2,1
69,4,0
2,4,1
6,2,0
99,1,1
98,2,0
91,3,1
90,1,0
93,2,1
92,1,0
95,4,0
94,2,1
97,2,0
96,5,0
11,1,0
10,3,1
13,3,0
12,4,0
15,4,0
14,5,0
17,2,1
16,5,1
19,3,1
18,3,1
48,1,0
49,3,1
46,2,1
47,4,1
44,2,0
45,3,0
42,1,0
43,4,0
40,2,1
41,1,1
1,1,1
5,1,1
9,3,1
77,2,0
76,3,1
75,1,1
74,4,0
73,2,0
72,4,1
71,4,1
70,3,0
79,4,1
78,2,0
