question,worker,answer
24,4,1
24,1,0
25,3,1
25,2,1
26,3,1
26,4,1
27,3,0
27,1,0
20,4,0
20,1,0
21,1,1
21,2,1
22,4,1
22,5,1
23,2,0
23,3,0
28,4,0
28,5,0
29,1,1
29,3,0
0,5,1
0,1,0
4,3,1
4,4,0
8,1,1
8,2,1
59,2,1
59,4,0
58,1,1
58,5,0
55,3,0
55,2,0
54,3,0
54,1,0
57,4,0
57,2,1
56,3,0
56,4,1
51,4,1
51,5,0
50,5,1
50,1,0
53,1,1
53,4,0
52,4,0
52,2,1
88,5,1
88,1,0
89,4,0
89,1,0
82,4,1
82,3,0
83,4,1
83,2,0
80,1,0
80,5,0
81,5,1
81,2,0
86,4,0
86,3,0
87,5,0
87,3,0
84,1,1
84,3,0
85,4,0
85,3,0
3,4,0
3,5,1
7,5,0
7,4,0
39,2,0
39,5,1
38,5,1
38,4,0
33,1,1
33,5,1
32,5,0
32,2,0
31,3,1
31,1,0
30,5,1
30,1,1
37,2,1
37,4,0
36,2,0
36,3,0
35,3,0
35,1,0
34,3,0
34,2,0
60,1,1
60,3,1
61,2,1
61,5,1
62,5,1
62,3,1
63,1,0
63,3,1
64,2,1
64,1,1
65,3,1
65,4,1
66,5,1
66,4,0
67,2,0
67,5,0
68,2,1
68,5,1
69,4,0
69,3,1
2,4,1
2,3,0
6,2,0
6,3,0
99,1,1
99,5,1
98,2,0
98,4,1
91,3,1
91,1,1
90,1,0
90,3,1
93,2,1
93,1,0
92,1,0
92,4,0
95,4,0
95,2,1
94,2,1
94,4,0
97,2,0
97,3,0
96,5,0
96,1,0
11,1,0
11,5,0
10,3,1
10,4,0
13,3,0
13,2,0
12,4,0
12,5,1
15,4,0
15,2,1
14,5,0
14,4,1
17,2,1
17,3,1
16,5,1
16,2,1
19,3,1
19,4,0
18,3,1
18,4,0
48,1,0
48,2,0
49,3,1
49,4,0
46,2,1
46,1,1
47,4,1
47,1,0
44,2,0
44,4,1
45,3,0
45,2,0
42,1,0
42,4,1
43,4,0
43,2,1
40,2,1
40,5,0
41,1,1
41,4,1
1,1,1
1,4,1
5,1,1
5,5,1
9,3,1
9,5,1
77,2,0
77,3,0
76,3,1
76,5,1
75,1,1
75,4,0
74,4,0
74,2,1
73,2,0
73,1,1
72,4,1
72,1,0
71,4,1
71,1,1
70,3,0
70,1,0
79,4,1
79,1,1
78,2,0
78,1,1
