question,worker,answer
344,2,0
0,2,1
346,2,0
347,2,1
340,2,1
341,4,0
342,3,0
343,4,0
348,2,0
349,4,0
298,4,0
299,4,1
296,4,1
297,2,0
294,3,0
295,4,1
292,3,1
293,4,0
290,2,1
291,2,0
199,2,1
198,2,0
195,4,0
194,3,0
197,3,1
196,3,0
191,4,1
190,2,0
193,4,0
192,4,1
270,3,1
271,2,1
272,3,0
273,2,1
274,3,0
275,2,1
276,3,1
277,2,1
278,4,1
279,4,0
108,2,1
109,2,0
102,3,1
103,4,0
100,4,0
101,4,1
106,3,0
107,3,0
104,2,1
105,4,1
39,4,1
38,4,0
33,3,1
32,4,0
31,2,0
30,4,0
37,4,1
36,2,0
35,4,0
34,3,1
339,2,0
338,2,0
335,3,1
334,4,0
337,4,0
336,4,1
331,2,0
330,3,0
333,4,1
332,3,0
345,2,0
6,3,0
99,3,0
98,2,0
91,2,0
90,3,1
93,3,1
92,2,0
95,2,1
94,2,0
97,2,0
96,2,1
238,3,0
239,4,1
234,4,0
235,2,0
236,4,0
237,4,1
230,4,1
231,2,0
232,3,0
233,3,0
1,4,1
146,4,1
147,2,1
144,3,1
145,4,1
142,3,0
143,3,1
140,4,1
141,3,1
148,2,0
149,3,0
133,3,0
132,3,0
131,4,1
130,2,0
137,3,1
136,4,1
135,3,1
134,2,0
139,3,1
138,3,1
24,2,0
25,3,0
26,4,0
27,3,0
20,2,0
21,4,1
22,3,1
23,4,1
28,3,0
29,3,0
88,2,1
89,2,1
82,2,0
83,4,0
80,2,0
81,2,1
86,4,1
87,4,0
84,3,0
85,2,1
7,4,0
245,3,0
244,2,1
247,3,0
246,3,0
241,4,0
240,2,1
243,2,0
242,2,0
249,4,0
248,2,1
179,2,0
178,3,1
177,4,0
176,2,1
175,4,0
174,4,1
173,4,1
172,4,0
171,3,0
170,4,1
182,4,1
183,4,0
180,2,0
181,3,0
186,3,0
187,4,1
184,2,0
185,4,0
188,3,1
189,2,1
11,3,0
10,4,1
13,4,1
12,3,1
15,4,1
14,4,1
17,3,1
16,2,1
19,3,1
18,4,0
62,3,0
322,3,1
323,2,1
320,3,1
321,4,0
326,4,1
327,3,0
324,2,1
325,2,1
328,2,1
329,2,0
201,4,0
200,4,0
203,3,1
202,2,0
205,3,1
204,4,1
207,3,0
206,2,1
209,2,1
208,2,0
77,2,1
76,2,0
75,4,1
74,2,1
73,4,1
72,4,0
71,4,0
70,2,1
79,2,1
78,4,0
2,3,1
8,4,0
120,2,0
121,2,0
122,4,0
123,2,1
124,4,0
125,4,0
126,4,0
127,4,1
128,2,0
129,2,0
319,2,0
318,4,1
313,4,1
312,2,1
311,4,1
310,3,1
317,3,1
316,4,0
315,4,1
314,2,1
3,4,0
252,2,0
60,2,0
61,2,0
258,3,1
259,4,0
64,3,0
65,3,1
66,4,0
67,2,0
68,4,0
69,4,0
250,3,1
251,2,0
256,3,1
257,3,1
254,3,0
255,3,1
168,3,1
169,4,1
164,2,0
165,2,1
166,3,1
167,3,1
160,4,0
161,3,1
162,2,0
163,3,0
9,3,1
216,4,1
217,3,0
214,3,1
215,4,1
212,3,1
213,2,1
210,3,0
211,4,1
218,2,0
219,2,0
289,3,1
288,2,0
4,3,0
281,2,0
280,4,1
283,4,1
282,3,1
285,2,1
284,3,1
287,2,0
286,2,1
263,3,1
262,3,1
261,2,0
260,3,1
267,4,0
266,3,1
265,2,1
264,2,1
269,2,1
268,2,0
59,3,0
58,2,1
55,2,1
54,3,0
57,4,0
56,2,1
51,4,1
50,2,1
53,2,1
52,4,0
63,4,1
115,4,0
114,3,1
117,2,0
116,2,1
111,2,0
110,4,0
113,2,0
253,2,0
119,4,1
118,4,1
308,2,0
309,4,1
300,4,0
301,4,0
302,2,0
303,4,0
304,4,0
305,3,0
306,3,1
307,3,0
229,2,1
228,3,1
227,4,0
226,2,1
225,2,0
224,4,0
223,2,1
222,4,1
221,3,0
220,4,0
151,3,0
150,4,1
153,3,1
152,4,0
155,4,1
154,2,1
157,4,1
156,4,0
159,2,0
158,2,1
112,3,1
48,4,0
49,3,1
46,3,0
47,4,0
44,3,1
45,4,1
42,4,0
43,4,1
40,4,0
41,4,1
5,3,0
