question,worker,answer
24,4,1
24,5,0
25,2,0
25,4,1
26,5,0
26,4,1
27,1,0
27,4,1
20,3,1
20,2,1
21,5,1
21,2,1
22,3,1
22,4,0
23,3,0
23,2,1
28,3,1
28,4,0
29,1,0
29,3,1
0,5,1
0,4,0
4,1,0
4,3,0
8,1,0
8,3,0
59,1,0
59,4,1
58,4,0
58,2,1
55,5,1
55,4,0
54,3,1
54,2,1
57,3,0
57,2,0
56,2,0
56,3,0
51,4,1
51,5,0
50,2,1
50,4,0
53,4,1
53,1,0
52,1,0
52,4,1
88,2,1
88,1,1
89,4,1
89,2,0
82,4,0
82,5,0
83,4,0
83,2,1
80,5,1
80,3,0
81,2,1
81,5,1
86,5,1
86,1,0
87,1,1
87,2,1
84,3,1
84,4,0
85,3,0
85,1,0
3,5,0
3,4,0
7,2,0
7,3,0
39,2,1
39,4,0
38,5,1
38,2,1
33,3,0
33,5,0
32,4,0
32,3,1
31,5,1
31,2,1
30,3,0
30,4,0
37,1,0
37,5,0
36,1,1
36,4,0
35,2,1
35,4,0
34,4,1
34,5,0
60,1,1
60,5,1
61,4,0
61,3,0
62,2,0
62,1,0
63,1,1
63,4,0
64,3,1
64,2,1
65,5,1
65,3,1
66,2,0
66,1,0
67,1,1
67,5,1
68,5,0
68,2,0
69,4,1
69,1,0
2,5,1
2,2,1
6,5,0
6,4,1
99,1,1
99,5,1
98,3,1
98,1,1
91,5,0
91,1,1
90,4,1
90,5,1
93,5,1
93,4,0
92,1,0
92,2,0
95,2,0
95,1,0
94,2,0
94,3,0
97,3,1
97,5,1
96,1,0
96,4,1
11,2,1
11,4,1
10,3,0
10,2,0
13,2,1
13,5,1
12,4,0
12,5,1
15,3,0
15,2,0
14,5,0
14,2,0
17,4,0
17,3,0
16,5,0
16,4,1
19,4,1
19,2,0
18,3,1
18,2,1
48,5,0
48,4,1
49,2,1
49,4,0
46,5,0
46,1,1
47,4,0
47,1,1
44,5,1
44,1,1
45,1,0
45,4,0
42,5,0
42,3,0
43,3,0
43,4,1
40,2,1
40,5,1
41,4,0
41,3,1
1,4,0
1,5,1
5,1,0
5,2,0
9,1,0
9,5,0
77,3,0
77,1,0
76,5,0
76,1,0
75,1,1
75,4,1
74,3,0
74,1,0
73,1,0
73,5,1
72,1,0
72,5,0
71,2,1
71,1,1
70,4,0
70,3,1
79,4,0
79,5,0
78,4,1
78,2,0
