question,worker,answer
24,4,1
25,1,0
26,4,1
27,2,0
20,3,1
21,3,1
22,2,1
23,1,1
28,4,0
29,4,1
0,4,0
4,4,1
8,1,0
59,2,0
58,4,0
55,5,1
54,3,1
57,1,1
56,3,0
51,3,0
50,3,1
53,3,0
52,1,0
88,2,1
89,2,0
82,2,1
83,1,0
80,3,0
81,3,0
86,2,1
87,1,1
84,4,0
85,4,1
3,5,0
7,2,0
39,2,1
38,3,1
33,2,0
32,3,1
31,4,1
30,3,0
37,3,0
36,1,1
35,1,1
34,5,0
60,1,1
61,5,0
62,3,0
63,2,1
64,5,1
65,2,1
66,5,0
67,5,1
68,4,1
69,4,1
2,4,1
6,5,0
99,2,1
98,5,1
91,2,0
90,5,1
93,1,1
92,3,0
95,4,1
94,4,1
97,5,1
96,4,1
11,4,1
10,2,0
13,4,0
12,1,1
15,2,0
14,3,0
17,1,0
16,1,0
19,4,1
18,2,1
48,4,1
49,2,1
46,5,0
47,3,1
44,4,0
45,1,0
42,4,1
43,2,0
40,2,1
41,1,0
1,2,1
5,1,0
9,4,1
77,2,0
76,4,0
75,5,0
74,2,0
73,2,1
72,2,0
71,2,1
70,4,0
79,1,0
78,3,0
