question,worker,answer
clueweb09-en0001-25-29321,worker-117,0
clueweb09-en0009-04-30435,worker-24,1
clueweb09-en0006-33-01020,worker-24,1
clueweb09-en0001-20-13960,worker-25,1
clueweb09-en0005-49-14124,worker-65,1
clueweb09-en0007-39-22992,worker-65,1
clueweb09-en0002-30-08468,worker-19,1
clueweb09-en0002-01-34917,worker-30,1
clueweb09-en0003-84-27034,worker-116,1
clueweb09-en0008-49-26208,worker-25,1
clueweb09-en0009-14-24598,worker-116,1
clueweb09-en0004-10-21079,worker-117,0
clueweb09-en0011-36-04602,worker-51,1
clueweb09-enwp03-21-08180,worker-19,1
clueweb09-enwp00-92-03664,worker-19,1
clueweb09-enwp00-14-16598,worker-19,1
clueweb09-en0006-78-10229,worker-65,0
clueweb09-en0006-85-33145,worker-21,1
clueweb09-en0008-31-31191,worker-65,1
clueweb09-en0010-77-08147,worker-24,1
clueweb09-en0004-19-02754,worker-25,1
clueweb09-en0006-85-33145,worker-63,1
clueweb09-en0006-55-23347,worker-232,1
clueweb09-en0009-14-24268,worker-19,1
clueweb09-en0004-79-19642,worker-117,0
clueweb09-en0008-64-18124,worker-117,0
clueweb09-en0004-10-35534,worker-116,1
clueweb09-en0009-89-11550,worker-24,1
clueweb09-en0009-68-10694,worker-150,1
clueweb09-en0004-58-21308,worker-86,1
clueweb09-en0011-78-00514,worker-74,1
clueweb09-enwp01-96-17429,worker-118,1
clueweb09-enwp00-74-00093,worker-19,1
clueweb09-en0002-55-06729,worker-48,1
clueweb09-en0011-58-20029,worker-117,0
clueweb09-enwp01-14-12836,worker-19,1
clueweb09-en0010-77-08154,worker-94,1
clueweb09-enwp03-12-23908,worker-116,1
clueweb09-en0009-39-03490,worker-51,1
clueweb09-en0007-60-29595,worker-19,1
clueweb09-en0000-00-07701,worker-19,1
clueweb09-en0008-92-27842,worker-126,1
clueweb09-enwp01-34-13728,worker-13,1
clueweb09-enwp00-99-12978,worker-106,1
clueweb09-en0010-16-16516,worker-66,1
clueweb09-enwp01-75-00346,worker-116,1
clueweb09-en0001-68-31791,worker-126,0
clueweb09-en0010-42-11903,worker-51,1
clueweb09-en0001-89-28016,worker-19,1
clueweb09-en0001-44-46502,worker-107,1
clueweb09-en0001-25-16469,worker-117,0
clueweb09-en0005-08-29706,worker-117,0
clueweb09-en0000-08-14886,worker-117,0
clueweb09-en0008-02-30011,worker-116,1
clueweb09-en0002-49-15118,worker-66,0
clueweb09-en0011-78-02718,worker-49,1
clueweb09-en0009-91-14681,worker-116,1
clueweb09-en0000-08-15393,worker-163,0
clueweb09-en0004-73-33928,worker-96,1
clueweb09-en0002-96-35733,worker-107,1
clueweb09-en0009-14-24588,worker-107,1
clueweb09-en0004-10-35534,worker-51,1
clueweb09-en0010-89-22646,worker-133,1
clueweb09-en0004-09-06987,worker-58,1
clueweb09-enwp00-89-04364,worker-66,1
clueweb09-en0010-37-36993,worker-170,1
clueweb09-en0006-85-33170,worker-65,0
clueweb09-en0000-63-25474,worker-58,0
clueweb09-en0003-69-04786,worker-19,1
clueweb09-en0008-83-28363,worker-65,0
clueweb09-en0008-95-41067,worker-94,1
clueweb09-en0000-40-14370,worker-116,1
clueweb09-en0005-88-21679,worker-16,1
clueweb09-en0008-82-30904,worker-19,1
clueweb09-en0008-72-25615,worker-116,1
clueweb09-en0000-95-10934,worker-65,0
clueweb09-enwp01-52-08571,worker-150,0
clueweb09-en0005-82-10290,worker-117,0
clueweb09-en0005-28-20976,worker-19,1
clueweb09-en0007-01-13970,worker-117,0
clueweb09-en0007-90-29024,worker-65,1
clueweb09-en0010-16-41579,worker-117,0
clueweb09-en0008-22-22055,worker-126,1
clueweb09-en0007-24-16951,worker-58,0
clueweb09-en0002-55-06729,worker-2,1
clueweb09-en0001-09-27467,worker-20,0
clueweb09-enwp01-23-08760,worker-227,0
clueweb09-en0000-06-01164,worker-76,1
clueweb09-en0011-09-22845,worker-16,1
clueweb09-enwp01-96-17292,worker-19,1
clueweb09-en0005-00-02884,worker-117,0
clueweb09-en0000-40-14160,worker-217,0
clueweb09-en0001-35-31186,worker-126,1
clueweb09-enwp03-06-21690,worker-65,0
clueweb09-en0010-78-24755,worker-117,0
clueweb09-en0007-24-16725,worker-185,1
clueweb09-en0004-31-36315,worker-117,0
clueweb09-en0011-73-18721,worker-117,0
clueweb09-enwp00-67-05672,worker-77,1
clueweb09-enwp00-67-05672,worker-117,0
clueweb09-en0006-84-10026,worker-19,1
clueweb09-en0006-85-33170,worker-24,1
