question,worker,answer
24,2,0
24,1,0
25,5,1
25,1,1
26,2,0
26,4,1
27,2,1
27,4,0
20,2,0
20,5,0
21,2,0
21,3,0
22,4,1
22,2,1
23,1,1
23,4,0
28,4,0
28,2,0
29,2,1
29,1,1
0,1,1
0,5,1
4,5,1
4,4,1
8,5,1
8,1,1
59,3,1
59,4,1
58,5,1
58,1,1
55,3,1
55,5,0
54,4,1
54,5,1
57,4,0
57,1,0
56,5,0
56,3,1
51,2,1
51,4,1
50,2,0
50,5,1
53,5,0
53,1,0
52,4,0
52,2,0
88,4,0
88,5,1
89,2,1
89,5,0
82,1,1
82,4,1
83,1,1
83,2,1
80,4,1
80,3,1
81,4,1
81,5,1
86,3,0
86,2,0
87,5,0
87,3,0
84,1,1
84,5,1
85,2,1
85,5,1
3,3,1
3,5,0
7,2,0
7,5,1
39,3,1
39,5,1
38,3,1
38,2,1
33,4,0
33,3,0
32,2,0
32,1,1
31,2,0
31,3,1
30,4,1
30,3,1
37,3,1
37,2,1
36,4,0
36,5,0
35,4,0
35,3,1
34,4,1
34,5,1
60,1,0
60,5,1
61,4,0
61,5,0
62,2,0
62,1,1
63,2,1
63,5,1
64,1,0
64,3,1
65,4,1
65,5,1
66,2,1
66,1,1
67,1,1
67,2,1
68,3,1
68,4,1
69,4,0
69,3,1
2,3,1
2,1,1
6,2,1
6,3,0
99,2,0
99,3,1
98,3,1
98,5,0
91,3,1
91,5,0
90,5,1
90,2,1
93,3,1
93,1,1
92,5,1
92,4,1
95,5,0
95,3,0
94,5,1
94,2,0
97,2,0
97,1,0
96,5,0
96,4,0
11,5,1
11,4,1
10,3,1
10,5,1
13,2,0
13,4,0
12,1,0
12,4,0
15,5,0
15,2,0
14,3,0
14,2,0
17,3,1
17,4,1
16,4,1
16,1,1
19,1,0
19,2,1
18,4,0
18,1,1
48,3,0
48,5,0
49,5,1
49,4,1
46,5,1
46,4,1
47,4,1
47,5,0
44,4,1
44,1,0
45,1,1
45,3,1
42,4,1
42,3,1
43,4,0
43,2,1
40,3,0
40,5,1
41,4,1
41,5,1
1,5,0
1,3,1
5,4,1
5,1,1
9,5,1
9,4,1
77,5,1
77,2,1
76,1,1
76,5,1
75,2,1
75,1,1
74,4,0
74,1,0
73,4,1
73,1,1
72,1,0
72,3,0
71,1,0
71,3,0
70,4,1
70,2,1
79,4,0
79,2,1
78,3,1
78,2,1
