question,worker,answer
351_FBIS3-10411,input.APL985L,0
351_FBIS3-10411,input.umd98a2,0
351_FBIS3-10411,input.APL985SC,0
351_FBIS3-10411,input.harris1,0
351_FBIS3-10411,input.Brkly24,0
351_FBIS3-10411,input.att98atc,0
351_FBIS3-10433,input.LIArel2,0
351_FBIS3-10433,input.ic98san4,0
351_FBIS3-10433,input.att98atc,0
351_FBIS3-10433,input.iit98au2,0
351_FBIS3-10433,input.FLab7at,0
351_FBIS3-10433,input.APL985L,0
351_FBIS3-10646,input.nsasgrp3,0
351_FBIS3-10646,input.tno7exp1,0
351_FBIS3-10646,input.KD71010q,0
351_FBIS3-10646,input.APL985L,0
351_FBIS3-10646,input.fub98a,0
351_FBIS3-10646,input.dsir07a01,0
351_FBIS3-11106,input.ic98san3,0
351_FBIS3-11106,input.ETHAR0,0
351_FBIS3-11106,input.ibmg98c,0
351_FBIS3-11106,input.LIAshort2,0
351_FBIS3-11106,input.unc7aal2,0
351_FBIS3-11106,input.KD70000,0
351_FBIS3-11107,input.tno7tw4,0
351_FBIS3-11107,input.CLARIT98COMB,1
351_FBIS3-11107,input.nectitechall,1
351_FBIS3-11107,input.ETHAR0,0
351_FBIS3-11107,input.nsasgrp3,0
351_FBIS3-11107,input.iit98au2,0
351_FBIS3-10697,input.unc7aal1,1
351_FBIS3-10697,input.ETHAR0,0
351_FBIS3-10697,input.APL985SC,0
351_FBIS3-10697,input.KD70000,0
351_FBIS3-10697,input.FLab7at,0
351_FBIS3-10697,input.iowacuhk1,1
351_FBIS3-10889,input.APL985LC,0
351_FBIS3-10889,input.nthu1,0
351_FBIS3-10889,input.nthu2,0
351_FBIS3-10889,input.iowacuhk2,0
351_FBIS3-10889,input.jalbse013,0
351_FBIS3-10889,input.FLab7ad,0
351_FBIS3-10551,input.nthu1,0
351_FBIS3-10551,input.gersh3,0
351_FBIS3-10551,input.LIAClass,0
351_FBIS3-10551,input.gersh1,0
351_FBIS3-10551,input.KD70000,0
351_FBIS3-10551,input.CLARIT98COMB,1
351_FBIS3-10464,input.MerTetAdtnd,0
351_FBIS3-10464,input.uoftimgr,1
351_FBIS3-10464,input.unc7aal1,0
351_FBIS3-10464,input.gersh1,0
351_FBIS3-10464,input.kslsV1,0
351_FBIS3-10464,input.att98atc,0
351_FBIS3-10698,input.att98atde,0
351_FBIS3-10698,input.pirc8Ad,0
351_FBIS3-10698,input.unc7aal1,0
351_FBIS3-10698,input.jalbse013,0
351_FBIS3-10698,input.umd98a1,0
351_FBIS3-10698,input.unc7aal2,0
