question,worker,answer
clueweb09-en0011-78-00514,w14,0
clueweb09-en0011-78-00514,w3,1
clueweb09-en0011-78-00514,w1,1
clueweb09-en0007-24-16724,w4,1
clueweb09-en0007-24-16724,w2,0
clueweb09-en0007-24-16724,w3,0
clueweb09-en0006-85-33194,w1,1
clueweb09-en0006-85-33194,w8,1
clueweb09-en0007-24-18145,w7,1
clueweb09-en0007-24-18145,w21,1
clueweb09-en0007-24-18145,w1,1
clueweb09-en0007-39-24332,w3,1
clueweb09-en0007-39-24332,w1,1
clueweb09-en0007-39-24332,w42,1
clueweb09-enwp01-35-12260,w1,1
clueweb09-enwp01-35-12260,w43,1
clueweb09-enwp01-35-12260,w7,1
clueweb09-en0007-24-16723,w3,0
clueweb09-en0007-24-16723,w1,1
clueweb09-en0007-24-16723,w19,1
clueweb09-en0002-83-28837,w6,1
clueweb09-en0002-83-28837,w7,0
clueweb09-en0002-83-28837,w12,1
clueweb09-en0010-89-22646,w36,1
clueweb09-en0010-89-22646,w30,1
clueweb09-en0010-89-22646,w35,1
clueweb09-en0007-39-22983,w4,1
clueweb09-en0007-39-22983,w30,1
clueweb09-en0007-39-22983,w29,1
clueweb09-en0002-83-28834,w6,1
clueweb09-en0002-83-28834,w1,1
clueweb09-en0002-83-28834,w3,1
clueweb09-en0011-28-14558,w6,0
clueweb09-en0011-28-14558,w13,1
clueweb09-en0011-28-14558,w3,1
clueweb09-enwp01-60-13332,w31,0
clueweb09-enwp01-60-13332,w2,1
clueweb09-enwp01-60-13332,w6,1
clueweb09-enwp00-86-13752,w3,0
clueweb09-enwp00-86-13752,w2,1
clueweb09-enwp00-86-13752,w1,1
clueweb09-en0009-26-15066,w4,1
clueweb09-en0009-26-15066,w1,1
clueweb09-en0009-26-15066,w59,1
clueweb09-enwp00-68-15168,w2,1
clueweb09-enwp00-68-15168,w14,0
clueweb09-enwp00-68-15168,w4,1
clueweb09-enwp00-47-25169,w3,1
clueweb09-enwp00-47-25169,w55,1
clueweb09-enwp00-47-25169,w12,1
clueweb09-en0009-89-11534,w4,1
clueweb09-en0009-89-11534,w10,1
clueweb09-en0009-89-11534,w3,1
clueweb09-en0006-33-01020,w16,1
clueweb09-en0006-33-01020,w3,1
clueweb09-en0006-33-01020,w6,1
clueweb09-enwp02-05-02572,w12,0
clueweb09-enwp02-05-02572,w3,0
clueweb09-enwp02-05-02572,w48,1
clueweb09-en0007-24-16951,w2,0
clueweb09-en0007-24-16951,w25,1
clueweb09-en0007-24-16951,w12,1
clueweb09-en0006-85-33159,w7,1
clueweb09-en0006-85-33159,w1,1
clueweb09-en0006-85-33159,w3,0
clueweb09-en0004-21-09258,w3,1
clueweb09-en0004-21-09258,w2,0
clueweb09-en0004-21-09258,w19,1
clueweb09-enwp00-52-24084,w3,1
clueweb09-enwp00-52-24084,w25,1
clueweb09-enwp00-52-24084,w6,1
clueweb09-en0009-89-11532,w10,1
clueweb09-en0009-89-11532,w39,1
clueweb09-en0009-89-11532,w3,0
clueweb09-en0002-28-00027,w13,1
clueweb09-en0002-28-00027,w1,1
clueweb09-en0002-28-00027,w4,1
clueweb09-en0007-24-16722,w1,1
clueweb09-en0007-24-16722,w7,1
clueweb09-en0007-24-16722,w3,0
clueweb09-en0002-28-00025,w1,1
clueweb09-en0002-28-00025,w16,1
clueweb09-en0002-28-00025,w2,1
clueweb09-en0005-88-21628,w6,1
clueweb09-en0005-88-21628,w7,1
clueweb09-en0005-88-21628,w23,1
clueweb09-en0009-00-17769,w7,1
clueweb09-en0009-00-17769,w3,1
clueweb09-en0009-00-17769,w1,1
clueweb09-en0009-89-11550,w2,1
clueweb09-en0009-89-11550,w4,1
clueweb09-en0009-89-11550,w3,0
clueweb09-en0007-39-22992,w4,1
clueweb09-en0007-39-22992,w3,1
clueweb09-en0007-39-22992,w34,1
clueweb09-enwp02-21-13752,w1,1
clueweb09-enwp02-21-13752,w4,1
clueweb09-enwp02-21-13752,w17,1
clueweb09-en0010-92-14638,w4,1
clueweb09-en0010-92-14638,w10,1
clueweb09-en0010-92-14638,w15,0
clueweb09-en0007-24-16725,w40,1
clueweb09-en0007-24-16725,w8,1
clueweb09-en0007-24-16725,w12,1
clueweb09-en0001-05-15944,w3,0
clueweb09-en0001-05-15944,w4,1
clueweb09-en0001-05-15944,w6,0
clueweb09-en0002-83-28838,w7,1
clueweb09-en0002-83-28838,w3,1
clueweb09-en0002-83-28838,w54,1
clueweb09-en0005-88-21682,w1,1
clueweb09-en0005-88-21682,w10,1
clueweb09-en0005-88-21682,w3,0
clueweb09-en0007-64-05358,w38,1
clueweb09-en0007-64-05358,w1,1
clueweb09-en0007-64-05358,w3,1
clueweb09-enwp01-54-21034,w7,1
clueweb09-enwp01-54-21034,w1,1
clueweb09-enwp01-54-21034,w3,1
clueweb09-en0010-89-22660,w2,1
clueweb09-en0010-89-22660,w34,1
clueweb09-en0010-89-22660,w3,1
clueweb09-en0007-39-16542,w7,1
clueweb09-en0007-39-16542,w20,1
clueweb09-en0007-39-16542,w3,1
clueweb09-en0011-89-08538,w6,1
clueweb09-en0011-89-08538,w19,1
clueweb09-en0011-89-08538,w20,1
clueweb09-en0006-85-33180,w1,1
clueweb09-enwp00-68-00450,w7,1
clueweb09-enwp00-68-00450,w3,1
clueweb09-enwp00-68-00450,w22,1
clueweb09-en0001-25-05147,w49,1
clueweb09-en0001-25-05147,w4,1
clueweb09-en0001-25-05147,w3,1
clueweb09-en0005-88-21592,w62,1
clueweb09-en0005-88-21592,w3,1
clueweb09-en0005-88-21592,w10,1
clueweb09-enwp00-16-18468,w7,1
clueweb09-enwp00-16-18468,w3,1
clueweb09-enwp00-16-18468,w1,0
clueweb09-en0000-37-12486,w7,1
clueweb09-en0000-37-12486,w1,1
clueweb09-en0000-37-12486,w52,1
clueweb09-en0008-85-37761,w1,1
clueweb09-en0008-85-37761,w24,1
clueweb09-en0008-85-37761,w3,1
clueweb09-en0004-09-06987,w2,1
clueweb09-en0004-09-06987,w6,1
clueweb09-en0004-09-06987,w37,1
clueweb09-en0004-09-06983,w6,1
clueweb09-en0004-09-06983,w2,1
clueweb09-en0004-09-06983,w3,1
clueweb09-en0006-85-33191,w3,0
clueweb09-en0006-85-33191,w1,1
clueweb09-en0006-85-33145,w11,1
clueweb09-en0006-85-33145,w3,0
clueweb09-en0006-85-33145,w6,0
clueweb09-en0009-15-02980,w1,1
clueweb09-en0009-15-02980,w14,1
clueweb09-en0009-15-02980,w3,1
clueweb09-en0009-89-11540,w1,1
clueweb09-en0009-89-11540,w44,1
clueweb09-en0009-89-11540,w7,1
clueweb09-en0004-21-09263,w1,1
clueweb09-en0004-21-09263,w7,1
clueweb09-en0004-21-09263,w3,0
clueweb09-en0006-31-15646,w3,1
clueweb09-en0006-31-15646,w22,1
clueweb09-en0006-31-15646,w25,1
clueweb09-en0009-04-30435,w3,1
clueweb09-en0009-04-30435,w7,1
clueweb09-en0009-04-30435,w2,1
clueweb09-en0001-05-08174,w25,0
clueweb09-en0001-05-08174,w32,1
clueweb09-en0001-05-08174,w1,1
clueweb09-en0003-71-36817,w3,1
clueweb09-en0003-71-36817,w1,1
clueweb09-en0003-71-36817,w7,1
clueweb09-enwp00-62-20587,w2,0
clueweb09-enwp00-62-20587,w3,0
clueweb09-enwp00-62-20587,w7,1
clueweb09-en0006-85-33170,w3,0
clueweb09-en0006-85-33170,w1,1
clueweb09-en0006-85-33170,w6,0
clueweb09-en0007-39-22682,w3,1
clueweb09-en0007-39-22682,w12,1
clueweb09-en0007-39-22682,w42,1
clueweb09-en0009-04-30415,w4,1
clueweb09-en0009-04-30415,w3,0
clueweb09-en0009-04-30415,w1,1
clueweb09-en0006-85-33174,w3,0
