question,worker,answer
41,4,0
337,2,0
145,3,0
215,2,1
266,3,1
218,2,0
307,4,0
271,2,0
150,2,0
52,2,0
260,3,0
252,2,0
232,2,1
240,2,0
327,2,0
35,2,0
178,2,1
147,4,1
318,3,1
291,4,0
73,4,0
28,4,0
204,2,0
61,2,0
118,3,1
19,4,1
66,2,1
173,4,1
329,2,0
279,3,1
119,2,1
85,2,0
160,4,0
130,3,0
201,4,1
295,2,0
340,4,0
322,4,0
16,4,0
202,3,0
108,3,0
274,4,0
162,4,0
231,3,0
189,3,0
149,2,1
253,3,0
244,4,1
209,3,0
5,4,1
4,3,1
269,4,0
247,3,0
146,3,1
299,3,1
123,3,0
18,2,1
320,2,0
8,2,1
174,2,0
232,4,1
95,4,1
78,2,1
230,2,0
102,4,1
313,4,0
194,3,1
241,2,0
142,4,1
46,3,1
87,2,1
113,2,0
211,2,1
202,4,1
143,2,0
333,2,0
311,4,1
126,4,0
182,4,1
48,4,0
157,3,0
97,2,1
306,2,0
91,4,0
162,3,0
256,4,1
33,3,0
152,4,0
77,3,0
293,4,1
22,3,0
13,3,0
167,4,0
315,3,0
257,2,1
344,2,0
101,4,1
208,2,0
249,4,1
176,4,1
81,3,1
342,2,0
169,2,1
309,3,0
302,3,1
218,3,0
182,3,1
248,2,0
171,4,1
225,2,0
60,2,1
319,2,1
132,2,0
177,2,1
294,3,1
197,3,1
180,3,1
183,3,0
144,2,1
282,3,1
262,4,1
112,3,1
40,3,0
53,3,1
129,4,0
102,3,0
40,4,0
135,4,0
308,4,0
42,2,1
227,3,0
170,2,0
321,3,1
15,3,1
217,4,0
223,4,1
187,4,1
281,3,0
328,2,1
115,4,0
41,3,0
93,4,0
188,4,0
192,4,1
228,3,1
38,2,0
227,4,1
280,3,1
114,3,0
258,4,1
70,3,0
334,3,0
159,4,0
145,4,1
72,4,1
245,4,0
188,3,0
339,3,0
257,3,0
243,2,1
169,4,1
251,3,1
59,3,0
323,2,1
75,2,1
200,2,1
278,4,0
297,2,1
264,4,1
226,3,0
39,4,1
24,2,1
230,3,1
76,2,0
321,4,1
322,3,1
272,3,1
98,2,0
225,3,0
340,2,0
55,4,1
290,2,1
294,4,0
14,3,0
203,2,0
187,3,0
158,3,0
159,3,0
146,2,1
154,2,1
270,2,0
206,4,1
336,2,0
14,4,0
190,3,0
185,4,0
137,2,0
20,2,0
330,4,1
30,4,1
35,4,0
66,3,0
128,3,0
259,2,1
338,2,0
168,4,0
214,2,1
253,2,1
318,2,1
349,4,0
317,4,0
111,4,1
171,3,0
151,4,1
259,3,0
158,2,0
131,4,0
51,3,0
185,2,0
239,2,0
266,2,1
54,3,0
338,3,0
224,3,0
51,4,0
143,4,0
36,3,1
165,4,1
139,3,1
213,2,1
108,4,1
242,2,1
334,4,0
285,3,1
335,4,0
181,4,0
246,3,0
316,2,0
37,2,0
210,4,0
275,2,1
293,2,0
193,2,0
17,3,0
59,2,0
168,3,0
227,2,1
260,2,1
24,4,1
304,3,1
225,4,0
123,4,1
205,4,0
23,3,1
45,4,1
142,2,0
153,3,0
76,4,1
128,2,0
165,3,1
85,3,0
159,2,1
15,2,1
346,4,0
292,2,1
312,2,0
139,4,1
313,2,0
113,4,1
30,3,0
314,3,0
288,3,1
27,2,0
45,2,0
7,4,0
196,4,1
99,3,0
104,2,0
47,3,0
80,4,1
323,4,1
282,4,1
247,2,0
271,4,0
286,2,0
125,4,0
56,2,1
311,2,0
217,3,0
246,2,1
319,4,1
92,3,0
219,2,0
247,4,0
137,4,1
57,4,0
163,4,1
304,2,1
318,4,1
330,2,0
201,2,1
306,4,0
29,4,0
294,2,0
95,2,1
61,4,1
290,4,0
240,3,0
316,4,0
234,2,1
33,2,0
123,2,1
194,4,1
17,4,0
122,3,1
66,4,1
265,3,0
307,3,0
97,3,0
342,3,0
229,2,0
253,4,1
343,2,1
303,2,0
26,2,1
204,4,0
163,3,1
18,4,0
27,4,0
132,4,0
320,3,0
88,4,1
146,4,1
249,2,1
119,3,0
136,3,0
149,4,1
106,3,1
221,3,1
256,3,1
147,3,1
261,2,1
67,3,1
284,4,1
11,3,1
138,3,0
324,4,0
284,2,1
244,3,1
164,4,0
165,2,1
183,2,0
25,2,1
302,2,0
128,4,0
237,4,1
122,2,1
107,4,0
234,3,1
213,3,1
320,4,0
250,4,1
78,3,0
186,3,0
256,2,1
10,3,1
224,4,0
141,4,1
276,2,1
134,2,0
216,2,1
309,2,0
286,3,0
153,4,0
161,4,1
241,4,0
181,3,0
215,3,0
37,3,1
26,4,1
13,2,1
49,4,1
43,2,0
138,2,0
29,3,1
329,3,0
3,4,1
9,3,0
248,3,0
179,4,0
289,2,1
196,2,0
33,4,0
79,3,1
32,2,0
222,3,1
324,3,0
75,3,1
111,3,1
3,2,1
236,2,0
209,2,0
280,4,0
144,3,1
169,3,0
46,4,1
239,4,0
254,2,1
262,2,1
108,2,1
84,3,1
193,3,1
36,4,1
200,3,1
265,4,0
261,4,0
155,4,1
18,3,0
2,3,0
337,3,0
6,3,1
208,4,1
339,4,0
266,4,0
347,4,0
163,2,1
134,4,1
121,2,0
120,4,1
191,2,0
349,3,0
69,4,0
263,3,0
202,2,0
73,2,1
324,2,0
284,3,1
151,3,1
77,2,1
258,3,1
31,3,0
212,3,1
53,4,1
160,3,0
74,2,1
229,3,0
86,4,0
23,2,1
53,2,1
238,2,0
216,3,1
114,4,1
184,2,1
224,2,1
104,4,0
206,3,1
149,3,1
1,2,0
40,2,0
237,2,0
317,2,1
60,4,0
48,3,0
219,3,1
255,4,1
151,2,0
275,3,1
192,3,0
74,4,1
289,4,1
337,4,0
170,3,0
7,2,1
269,2,1
181,2,0
237,3,0
173,3,1
81,4,1
308,3,1
0,2,1
195,4,1
191,3,1
287,2,1
213,4,1
88,2,1
30,2,1
290,3,0
335,2,1
316,3,0
276,3,0
172,3,1
106,2,1
157,4,0
102,2,0
80,2,1
344,4,0
190,4,1
150,4,1
161,3,1
250,2,1
306,3,0
348,3,0
211,3,0
83,2,1
109,3,1
277,4,0
220,4,0
68,3,1
203,4,1
29,2,1
35,3,0
336,4,0
315,2,0
61,3,0
69,3,0
59,4,1
173,2,1
116,4,0
93,2,0
51,2,1
326,4,1
179,2,1
265,2,0
270,3,0
26,3,1
272,4,1
135,2,0
121,4,1
210,2,0
262,3,0
150,3,1
44,4,0
32,4,1
322,2,0
155,2,1
291,2,1
166,3,0
143,3,0
295,4,0
142,3,0
321,2,1
289,3,1
272,2,1
60,3,0
42,3,1
277,3,0
12,4,1
174,3,0
6,4,1
199,2,1
328,4,1
144,4,1
110,2,0
200,4,1
89,2,1
283,4,0
167,3,1
64,2,0
156,2,1
141,3,1
119,4,0
118,2,1
271,3,0
198,4,0
10,4,1
152,3,0
345,3,1
1,4,0
217,2,0
287,4,0
