question,worker,answer
344,3,0
345,3,1
346,2,1
347,4,0
340,3,0
341,2,1
342,3,0
343,4,1
348,4,0
349,3,0
298,3,1
299,4,0
296,3,0
297,3,0
294,2,0
295,4,0
292,4,1
293,2,0
290,2,1
291,3,0
199,3,1
198,2,0
195,3,0
194,3,1
197,3,1
196,3,0
191,2,0
190,4,1
193,4,1
192,3,0
270,3,0
271,2,0
272,3,1
273,4,1
274,3,1
275,4,1
276,3,0
277,4,0
278,4,0
279,2,1
108,2,1
109,3,1
102,2,0
103,4,0
100,4,0
101,3,1
106,3,1
107,4,0
104,2,0
105,2,0
39,4,1
38,3,1
33,4,0
32,2,0
31,3,0
30,2,1
37,4,0
36,4,1
35,2,0
34,4,1
339,2,0
338,3,0
335,2,1
334,3,0
337,4,0
336,2,0
331,2,1
330,4,1
333,4,0
332,2,0
0,4,0
6,2,1
99,4,1
98,3,0
91,4,0
90,3,0
93,2,0
92,4,0
95,4,1
94,2,1
97,2,1
96,3,1
238,3,0
239,4,0
234,4,1
235,4,1
236,2,0
237,4,1
230,4,1
231,3,0
232,3,1
233,3,0
1,4,0
146,3,1
147,4,1
144,3,1
145,3,0
142,4,1
143,3,0
140,4,1
141,2,0
148,2,1
149,2,1
133,4,1
132,2,0
131,3,1
130,4,0
137,2,0
136,3,0
135,4,0
134,3,1
139,3,1
138,3,0
24,4,1
25,4,1
26,4,1
27,4,0
20,2,0
21,3,1
22,4,0
23,4,0
28,2,1
29,4,0
88,3,1
89,3,0
82,4,1
83,3,1
80,4,1
81,2,1
86,3,1
87,2,1
84,3,1
85,4,0
7,4,0
245,2,1
244,3,1
247,2,0
246,2,1
241,2,0
240,3,0
243,4,0
242,3,0
249,2,1
248,2,0
179,3,1
178,3,0
177,2,1
176,2,1
175,4,1
174,3,0
173,3,1
172,2,1
171,3,0
170,2,0
182,2,1
183,3,0
180,4,0
181,3,0
186,3,0
187,3,0
184,2,1
185,2,0
188,3,0
189,2,1
11,3,1
10,4,1
13,3,0
12,3,0
15,4,1
14,2,0
17,2,0
16,2,0
19,2,0
18,3,0
62,2,0
322,2,0
323,4,1
320,2,0
321,4,1
326,4,1
327,4,0
324,2,0
325,2,1
328,3,1
329,3,0
201,2,1
200,3,1
203,3,1
202,3,0
205,2,0
204,2,0
207,2,0
206,2,1
209,4,1
208,4,1
77,3,0
76,2,0
75,4,0
74,3,0
73,2,1
72,2,1
71,2,1
70,3,0
79,2,1
78,4,0
2,3,0
8,3,0
68,4,0
120,4,1
121,3,1
122,3,1
123,2,1
124,3,1
125,2,0
126,4,0
127,4,1
128,3,0
129,3,0
319,4,1
318,2,1
313,2,0
312,4,0
311,3,0
310,4,0
317,3,0
316,4,0
315,4,0
314,4,0
3,4,1
60,4,0
61,2,0
258,4,1
259,2,1
64,4,0
65,4,1
66,2,1
67,2,0
252,3,0
69,2,0
250,4,1
251,2,1
256,2,1
257,3,0
254,3,1
255,3,0
168,3,0
169,3,0
164,4,0
165,2,1
166,3,0
167,3,1
160,2,0
161,3,1
162,4,0
163,4,1
9,3,0
216,2,1
217,4,0
214,2,1
215,2,1
212,3,1
213,2,1
210,2,0
211,4,0
218,3,0
219,3,1
289,2,1
288,4,1
4,2,0
281,3,0
280,4,0
283,2,0
282,4,1
285,3,1
284,2,1
287,3,1
286,4,0
263,2,0
262,4,1
261,4,0
260,4,1
267,2,1
266,3,1
265,4,0
264,3,0
269,4,0
268,4,1
59,4,1
58,3,1
55,3,1
54,2,1
57,4,0
56,4,0
51,4,0
50,3,0
53,4,1
52,4,0
63,2,1
115,2,1
114,4,1
117,2,0
116,4,0
111,4,1
110,2,0
113,2,0
253,2,1
119,4,0
118,4,1
308,4,0
309,4,0
300,2,0
301,3,1
302,3,1
303,3,0
304,4,1
305,2,1
306,4,0
307,4,0
229,2,0
228,3,1
227,4,1
226,4,1
225,3,0
224,4,0
223,4,1
222,4,1
221,4,1
220,4,0
151,3,1
150,3,1
153,4,0
152,2,1
155,2,1
154,2,1
157,2,0
156,3,1
159,4,0
158,3,0
112,2,1
48,2,0
49,3,1
46,2,0
47,4,0
44,2,1
45,4,1
42,2,1
43,2,0
40,3,0
41,3,0
5,2,1
