question,worker,answer
24,2,0
25,4,0
26,2,1
27,4,1
20,4,1
21,4,0
22,3,0
23,4,0
28,2,1
29,4,1
0,2,0
4,4,0
8,2,0
59,3,0
58,2,1
55,2,1
54,2,1
57,2,1
56,3,0
51,2,1
50,4,0
53,2,0
52,2,0
88,4,0
89,2,0
82,4,1
83,2,0
80,2,0
81,3,0
86,4,1
87,2,0
84,2,0
85,2,1
3,2,1
7,3,0
39,2,0
38,3,1
33,2,1
32,4,1
31,3,1
30,2,0
37,4,1
36,2,0
35,4,1
34,3,0
60,2,0
61,3,1
62,2,1
63,4,0
64,2,1
65,3,0
66,2,1
67,4,0
68,3,1
69,4,1
2,3,1
6,3,1
99,3,0
98,3,1
91,3,0
90,3,1
93,3,1
92,4,1
95,2,1
94,4,1
97,4,0
96,2,0
11,2,0
10,4,1
13,2,0
12,2,1
15,2,0
14,2,1
17,2,1
16,2,1
19,3,0
18,4,1
48,3,1
49,2,1
46,2,1
47,3,0
44,3,1
45,4,1
42,3,0
43,4,0
40,2,0
41,3,1
1,4,0
5,2,0
9,2,0
77,4,0
76,4,0
75,4,0
74,2,1
73,4,1
72,2,1
71,2,0
70,2,1
79,3,0
78,3,0
