question,worker,answer
412_FR940819-1-00045,input.acsys8asn,0
434_FBIS4-60769,input.umd99a1,0
440_LA110490-0220,input.Sab8A1,0
442_FBIS4-42878,input.fub99td,0
425_FBIS4-52459,input.umd99a1,0
425_FBIS4-10763,input.ric8dpx,0
402_FBIS3-32560,input.nttd8al,0
422_FBIS4-2931,input.plt8ah1,0
420_FR940920-1-00062,input.CL99SDopt2,0
409_FT943-15098,input.acsys8aln2,0
411_LA033089-0136,input.nttd8al,0
419_FR941026-2-00082,input.apl8ctd,0
431_FBIS3-21180,input.Mer8Adtnd3,0
438_FR941117-0-00021,input.tno8d4,0
440_LA020589-0007,input.Sab8A3,0
426_FBIS3-27,input.mds08a2,0
435_LA122189-0023,input.8manexT3D1N0,0
446_FT934-12157,input.cirtrc82,0
402_FR940525-1-00069,input.acsys8asn,0
449_FR941028-2-00169,input.INQ603,0
427_LA120490-0083,input.uwmt8a2,0
420_FR941110-1-00029,input.ok8alx,0
446_FBIS4-45041,input.nttd8am,0
413_FBIS3-47511,input.fub99tf,0
433_FT921-16117,input.mds08a5,0
440_FR940719-2-00083,input.ic99dafb,0
420_FBIS3-20193,input.UB99SW,0
427_LA072089-0018,input.ibms99a,0
438_LA072689-0112,input.GE8ATDN2,0
431_FBIS3-21262,input.acsys8alo,0
426_LA030289-0107,input.ibms99a,0
422_FT931-16397,input.Flab8atd2,0
447_FT931-4100,input.umd99a1,1
448_FT943-7193,input.att99atc,0
449_LA092189-0171,input.uwmt8a0,0
448_FT922-10730,input.uwmt8a2,0
443_FBIS3-20412,input.UT803b,0
449_FBIS4-22992,input.ibms99b,0
444_LA042490-0080,input.fub99tf,0
421_FBIS4-45748,input.plt8ah5,0
439_LA081990-0223,input.mds08a2,0
430_FT942-12549,input.apl8n,0
416_FBIS4-50957,input.AntHoc1,0
427_FR940721-1-00098,input.mds08a3,1
412_FR940930-2-00138,input.uwmt8a0,0
410_FT911-129,input.ibms99b,0
426_FR940916-1-00117,input.plt8ah2,0
406_LA122189-0127,input.Mer8Adtnd3,0
440_FR940412-2-00122,input.CL99XT,0
430_FBIS3-13962,input.ibms99b,0
436_LA012289-0061,input.Sab8A2,0
419_LA101090-0153,input.att99atc,0
427_LA030390-0001,input.acsys8asn,0
434_FT922-5551,input.Dm8NbnR,1
448_FBIS3-41403,input.MITSLStdn,0
413_LA011490-0125,input.CL99SD,0
442_FBIS4-38007,input.surfahi2,0
