question,worker,answer
24,3,1
25,3,0
26,1,0
27,1,1
20,5,0
21,4,0
22,2,0
23,1,0
28,2,0
29,5,0
0,5,1
4,2,0
8,4,0
59,4,0
58,3,1
55,3,0
54,3,1
57,2,1
56,3,0
51,3,1
50,1,1
53,5,1
52,1,0
88,5,1
89,1,0
82,1,0
83,4,0
80,5,0
81,4,0
86,5,1
87,5,1
84,3,1
85,1,1
3,5,0
7,4,0
39,4,0
38,4,0
33,4,0
32,5,0
31,5,1
30,3,0
37,1,0
36,5,0
35,1,0
34,1,0
60,4,1
61,5,0
62,3,0
63,2,1
64,4,0
65,1,1
66,1,1
67,5,0
68,5,1
69,1,1
2,5,1
6,1,1
99,3,0
98,1,1
91,5,1
90,1,0
93,3,0
92,1,0
95,3,1
94,1,1
97,1,0
96,5,1
11,4,1
10,4,0
13,5,0
12,4,0
15,2,0
14,2,1
17,2,0
16,2,1
19,3,0
18,2,1
48,2,0
49,3,0
46,5,1
47,4,0
44,3,1
45,3,0
42,3,1
43,3,0
40,4,0
41,3,0
1,5,1
5,3,0
9,5,1
77,5,1
76,4,0
75,4,0
74,4,1
73,5,0
72,4,0
71,1,1
70,4,1
79,2,0
78,4,1
