question,worker,answer
344,4,1
344,2,0
345,4,1
345,3,0
346,2,0
346,4,0
347,3,0
347,4,1
340,4,1
340,3,1
341,2,0
341,3,1
342,3,0
342,4,0
343,3,1
343,4,0
348,3,1
348,2,0
349,3,1
349,4,0
298,3,0
298,4,0
299,3,0
299,2,0
296,2,1
296,3,1
297,3,0
297,4,0
294,2,0
294,3,0
295,3,1
295,2,0
292,3,1
292,2,1
293,3,0
293,4,0
290,3,0
290,4,0
291,3,0
291,2,0
199,3,1
199,4,1
198,4,0
198,3,0
195,4,0
195,3,0
194,4,0
194,2,1
197,3,1
197,2,1
196,4,0
196,3,0
191,4,1
191,3,1
190,2,0
190,4,1
193,4,0
193,2,0
192,2,0
192,4,1
270,3,1
270,4,1
271,3,1
271,2,1
272,2,0
272,4,0
273,2,1
273,3,0
274,2,0
274,4,0
275,2,1
275,4,1
276,4,1
276,2,1
277,4,1
277,2,1
278,4,1
278,2,0
279,2,0
279,4,0
108,4,1
108,3,1
109,4,1
109,2,0
102,2,1
102,3,1
103,3,1
103,4,0
100,4,0
100,2,0
101,4,1
101,3,1
106,4,0
106,2,0
107,4,1
107,3,0
104,4,0
104,2,1
105,4,1
105,3,0
39,2,0
39,3,0
38,3,1
38,2,0
33,2,0
33,3,1
32,2,1
32,3,0
31,4,0
31,3,0
30,4,0
30,2,0
37,2,1
37,3,0
36,2,0
36,4,0
35,4,0
35,3,1
34,4,1
34,2,0
339,3,1
339,2,0
338,4,0
338,3,0
335,3,1
335,4,1
334,4,0
334,3,0
337,3,0
337,4,0
336,3,1
336,4,1
331,4,1
331,2,0
330,4,0
330,3,0
333,3,1
333,4,1
332,2,0
332,4,0
0,4,1
0,3,0
6,3,0
6,4,0
99,4,0
99,2,0
98,2,0
98,4,0
91,4,0
91,2,0
90,4,1
90,2,0
93,2,0
93,4,1
92,2,0
92,4,0
95,3,1
95,4,1
94,3,0
94,2,0
97,4,1
97,3,1
96,2,1
96,3,0
238,3,0
238,2,0
239,3,0
239,2,0
234,2,0
234,3,0
235,4,1
235,3,1
236,2,1
236,3,1
237,4,1
237,2,0
230,2,1
230,3,1
231,4,1
231,3,0
232,3,0
232,2,0
233,2,1
233,3,0
1,3,1
1,4,1
146,3,1
146,4,1
147,2,1
147,3,1
144,2,0
144,4,0
145,4,1
145,2,0
142,3,0
142,2,0
143,2,1
143,4,0
140,3,1
140,4,1
141,4,1
141,3,1
148,4,1
148,2,0
149,2,1
149,4,1
133,4,0
133,3,0
132,2,1
132,4,1
131,2,1
131,3,0
130,3,0
130,2,0
137,3,1
137,2,0
136,2,1
136,3,1
135,4,0
135,3,1
134,4,0
134,3,1
139,3,1
139,4,1
138,2,0
138,4,0
24,3,0
24,4,0
25,2,1
25,3,0
26,3,0
26,2,0
27,4,1
27,3,0
20,4,0
20,3,0
21,3,1
21,4,1
22,4,1
22,2,0
23,2,1
23,4,1
28,4,1
28,2,1
29,2,1
29,4,0
88,3,0
88,4,1
89,4,1
89,3,0
82,4,0
82,2,0
83,3,1
83,2,1
80,3,1
80,2,0
81,4,0
81,2,1
86,3,1
86,2,0
87,3,0
87,2,0
84,4,0
84,2,0
85,4,1
85,2,1
7,2,0
7,4,0
245,2,0
245,4,0
244,2,1
244,4,0
247,3,0
247,2,0
246,3,0
246,2,0
241,4,0
241,2,0
240,4,1
240,3,1
243,2,0
243,4,0
242,2,0
242,3,0
249,4,0
249,2,0
248,3,1
248,2,1
179,4,0
179,2,0
178,3,1
178,4,1
177,3,0
177,4,0
176,3,1
176,2,1
175,3,0
175,2,1
174,3,0
174,2,1
173,3,1
173,2,1
172,4,0
172,3,0
171,4,0
171,2,1
170,3,0
170,4,1
182,3,0
182,4,1
183,4,0
183,2,0
180,2,0
180,3,0
181,2,0
181,3,0
186,4,0
186,3,0
187,3,1
187,2,1
184,2,0
184,3,1
185,2,0
185,4,0
188,2,1
188,4,1
189,4,0
189,3,0
11,4,0
11,2,1
10,3,1
10,2,1
13,2,1
13,3,1
12,3,1
12,4,1
15,2,1
15,3,0
14,3,1
14,2,1
17,2,0
17,3,1
16,4,1
16,2,1
19,3,1
19,2,0
18,4,0
18,3,1
322,3,1
322,4,1
323,3,1
323,2,1
320,3,1
320,2,1
321,4,0
321,3,1
326,4,1
326,3,1
327,4,0
327,3,0
324,2,1
324,3,1
325,3,1
325,4,0
328,2,1
328,3,1
329,2,0
329,4,1
201,3,0
201,4,0
200,4,0
200,2,1
203,2,0
203,4,1
202,4,0
202,3,0
205,3,1
205,2,0
204,3,1
204,2,1
207,4,0
207,2,0
206,2,1
206,4,0
209,4,1
209,2,1
208,4,0
208,3,0
77,2,1
77,3,1
76,4,0
76,3,0
75,3,1
75,4,1
74,4,1
74,2,1
73,2,1
73,4,1
72,3,0
72,4,0
71,3,0
71,2,0
70,4,1
70,2,1
79,4,1
79,2,1
78,2,0
78,4,0
2,3,1
2,2,0
8,3,0
8,2,0
120,2,0
120,4,0
121,3,0
121,2,0
122,3,0
122,4,0
123,2,1
123,4,1
124,3,1
124,4,0
125,4,0
125,2,0
126,4,0
126,3,0
127,3,0
127,4,1
128,2,0
128,3,0
129,4,0
129,3,1
319,2,0
319,3,0
318,2,1
318,4,1
313,4,1
313,3,1
312,2,1
312,3,1
311,3,1
311,2,1
310,2,1
310,4,1
317,4,1
317,2,1
316,2,0
316,3,0
315,2,1
315,4,1
314,4,1
314,3,1
3,3,0
3,4,0
60,2,0
60,3,0
61,3,0
61,4,0
258,3,1
258,4,0
63,4,1
63,2,1
64,2,1
64,4,0
65,3,1
65,2,1
66,4,0
66,2,0
67,4,1
67,2,0
68,2,0
68,4,0
69,4,0
69,2,0
250,4,0
250,2,0
251,2,0
251,4,0
256,2,0
256,4,1
257,3,1
257,2,0
254,4,1
254,3,0
255,2,1
255,4,1
168,4,1
168,3,1
169,3,0
169,2,0
164,4,0
164,2,0
165,2,1
165,3,1
166,4,1
166,2,1
167,3,1
167,2,1
160,3,1
160,4,0
161,2,1
161,3,1
162,3,0
162,2,0
163,4,0
163,3,0
9,2,1
9,3,1
216,2,0
216,4,1
217,2,0
217,4,0
214,4,1
214,3,1
215,2,1
215,3,1
212,4,1
212,3,1
213,4,1
213,3,1
210,3,0
210,2,0
211,4,1
211,3,1
218,4,0
218,2,0
219,4,1
219,3,1
289,3,1
289,4,1
288,3,1
288,4,0
4,3,0
4,2,0
281,4,0
281,2,0
280,3,1
280,4,1
283,3,0
283,4,1
282,2,1
282,3,1
285,3,0
285,4,0
284,2,1
284,3,1
287,4,1
287,2,0
286,4,0
286,2,1
263,3,1
263,2,1
262,2,1
262,3,1
261,4,1
261,2,0
260,2,1
260,3,1
267,4,0
267,2,0
266,4,0
266,3,1
265,3,1
265,2,1
264,4,1
264,2,1
269,2,1
269,4,1
268,3,0
268,4,0
59,4,0
