question,worker,answer
24,5,1
25,4,0
26,5,0
27,2,0
20,5,0
21,1,1
22,5,1
23,4,1
28,4,0
29,3,0
0,4,1
4,3,1
8,1,1
59,3,1
58,2,1
55,2,0
54,1,0
57,4,0
56,3,0
51,2,1
50,2,1
53,1,1
52,2,1
88,1,0
89,2,0
82,1,0
83,2,0
80,4,1
81,5,1
86,3,0
87,1,0
84,1,1
85,4,0
3,3,0
7,1,0
39,3,0
38,2,1
33,1,1
32,3,0
31,3,1
30,3,1
37,1,1
36,4,1
35,5,0
34,1,0
60,3,1
61,1,1
62,1,0
63,2,0
64,3,0
65,1,1
66,1,1
67,1,0
68,4,0
69,1,1
2,1,0
6,3,0
99,3,1
98,3,1
91,1,1
90,5,0
93,4,0
92,1,0
95,5,1
94,2,1
97,4,0
96,3,0
11,4,1
10,5,0
13,2,0
12,1,1
15,5,1
14,3,0
17,5,1
16,3,1
19,5,1
18,3,1
48,4,1
49,2,1
46,4,0
47,2,0
44,4,1
45,4,0
42,5,0
43,4,0
40,5,0
41,1,1
1,3,1
5,4,1
9,2,1
77,3,0
76,4,0
75,4,0
74,1,1
73,3,0
72,3,0
71,5,1
70,5,1
79,5,0
78,3,1
