question,worker,answer
24,4,1
24,5,0
25,4,1
25,1,0
26,1,0
26,4,1
27,1,0
27,4,1
20,5,1
20,3,1
21,3,1
21,4,0
22,2,1
22,4,0
23,1,1
23,3,0
28,2,1
28,4,0
29,5,0
29,4,1
0,5,1
0,1,1
4,2,0
4,4,1
8,3,0
8,5,0
59,3,0
59,5,0
58,4,0
58,5,1
55,4,0
55,5,1
54,4,1
54,5,1
57,2,0
57,1,1
56,4,0
56,1,1
51,4,1
51,1,0
50,1,0
50,4,0
53,5,0
53,4,1
52,1,0
52,4,1
88,5,1
88,4,0
89,1,0
89,4,1
82,1,1
82,4,0
83,3,1
83,1,0
80,5,1
80,2,0
81,3,0
81,1,1
86,5,1
86,1,0
87,5,1
87,3,1
84,4,0
84,3,1
85,1,0
85,3,0
3,5,0
3,4,0
7,3,0
7,2,0
39,3,1
39,2,1
38,3,1
38,2,1
33,3,0
33,5,0
32,5,1
32,3,1
31,5,1
31,2,1
30,4,0
30,3,0
37,1,0
37,4,1
36,5,1
36,3,1
35,1,1
35,4,0
34,1,0
34,2,0
60,3,1
60,1,1
61,5,0
61,1,0
62,4,1
62,1,0
63,2,1
63,4,0
64,3,1
64,2,1
65,1,1
65,3,1
66,1,0
66,3,0
67,5,1
67,2,0
68,5,0
68,1,0
69,1,0
69,5,1
2,5,1
2,1,1
6,1,0
6,5,0
99,4,0
99,3,1
98,1,1
98,4,1
91,5,0
91,2,0
90,1,1
90,5,1
93,4,0
93,1,1
92,1,0
92,2,0
95,4,1
95,1,0
94,1,0
94,5,0
97,1,1
97,3,1
96,5,0
96,1,0
11,3,0
11,4,1
10,3,0
10,2,0
13,5,1
13,1,1
12,3,1
12,4,0
15,2,0
15,3,0
14,2,0
14,3,0
17,2,0
17,3,0
16,2,0
16,5,0
19,4,1
19,3,0
18,2,1
18,4,0
48,2,0
48,1,0
49,4,0
49,3,1
46,5,0
46,1,1
47,3,1
47,5,1
44,4,0
44,2,1
45,4,0
45,5,0
42,4,1
42,5,0
43,4,1
43,1,0
40,3,1
40,5,1
41,4,0
41,2,1
1,5,1
1,2,1
5,4,1
5,5,0
9,5,0
9,1,0
77,5,0
77,1,0
76,3,1
76,1,0
75,3,0
75,4,1
74,3,0
74,5,0
73,5,1
73,3,0
72,3,0
72,5,0
71,1,1
71,4,0
70,3,1
70,5,1
79,2,0
79,4,0
78,3,0
78,5,0
