question,worker,answer
344,4,0
345,3,1
346,2,1
347,2,0
340,4,0
341,3,1
342,2,0
343,2,1
348,3,0
349,2,1
298,3,1
299,3,1
296,3,0
297,3,0
294,3,1
295,3,0
292,2,1
293,3,0
290,2,1
291,4,0
199,3,1
198,4,0
195,4,1
194,3,1
197,2,0
196,4,1
191,3,1
190,3,0
193,4,1
192,3,0
270,3,0
271,2,0
272,4,1
273,2,0
274,3,1
275,3,1
276,4,1
277,2,0
278,2,1
279,3,1
108,2,1
109,2,1
102,4,1
103,3,1
100,4,0
101,4,1
106,2,1
107,3,0
104,2,0
105,4,1
39,3,1
38,3,1
33,4,0
32,3,0
31,4,0
30,2,1
37,4,0
36,3,1
35,3,0
34,2,1
339,3,0
338,2,0
335,3,0
334,2,0
337,3,0
336,3,1
331,2,1
330,2,0
333,3,0
332,3,1
0,2,1
6,3,1
99,2,1
98,4,0
91,4,0
90,3,0
93,4,0
92,3,0
95,3,1
94,4,1
97,3,0
96,3,1
238,3,0
239,3,1
234,4,1
235,3,0
236,4,0
237,2,0
230,4,1
231,2,0
232,3,1
233,4,0
1,3,0
146,2,1
147,2,1
144,2,1
145,4,1
142,4,1
143,2,0
140,3,1
141,2,0
148,3,0
149,3,1
133,4,1
132,3,1
131,3,1
130,4,0
137,2,0
136,4,0
135,2,0
134,3,1
139,4,1
138,4,1
24,2,1
25,4,1
26,2,1
27,4,0
20,4,0
21,4,1
22,4,0
23,2,1
28,2,1
29,3,1
88,4,1
89,2,1
82,2,1
83,2,1
80,4,1
81,2,1
86,2,1
87,4,0
84,3,1
85,2,0
7,3,0
245,2,1
244,2,1
247,2,0
246,4,0
241,4,0
240,4,1
243,4,0
242,3,0
249,4,1
248,2,0
179,2,1
178,3,0
177,3,1
176,4,1
175,3,1
174,2,0
173,4,1
172,2,1
171,2,0
170,3,0
182,2,1
183,2,0
180,2,0
181,3,0
186,3,0
187,3,0
184,2,1
185,2,0
188,2,0
189,4,1
11,3,1
10,3,1
13,2,1
12,2,0
15,3,1
14,4,0
17,4,0
16,4,0
19,2,0
18,4,0
322,3,1
323,2,1
320,4,0
321,2,1
326,3,1
327,2,0
324,4,0
325,2,1
328,4,1
329,3,0
201,4,1
200,4,1
203,3,1
202,4,1
205,2,0
204,3,0
207,4,0
206,4,1
209,3,0
208,2,0
77,3,0
76,3,1
75,4,0
74,3,0
73,2,1
72,2,1
71,2,1
70,3,0
79,2,1
78,4,0
2,3,0
8,3,0
258,4,1
120,2,1
121,3,1
122,2,1
123,3,0
124,2,1
125,4,0
126,2,0
127,3,1
128,3,0
129,4,0
319,3,0
318,4,1
313,2,0
312,4,0
311,3,0
310,4,0
317,3,0
316,4,0
315,4,0
314,3,0
3,3,0
60,3,0
61,2,0
62,4,0
63,2,1
64,3,1
65,3,1
66,2,1
67,4,1
68,2,0
69,4,0
250,2,1
251,3,1
253,3,0
257,2,1
254,3,1
255,3,0
168,3,0
169,3,0
164,4,0
165,4,1
166,4,0
167,4,0
160,3,0
161,2,1
162,4,0
163,2,1
9,3,0
216,4,1
217,4,0
214,4,1
215,2,1
212,3,1
213,3,1
210,4,0
211,2,1
218,2,0
219,2,0
289,2,1
288,2,1
4,4,1
281,3,0
280,4,0
283,3,0
282,2,1
285,3,1
284,2,1
287,3,1
286,4,0
263,4,1
262,4,1
261,2,1
260,2,1
267,3,0
266,4,0
265,2,0
264,4,1
269,2,1
268,4,1
59,4,1
58,3,1
55,2,0
54,2,1
57,4,0
56,2,1
51,2,1
50,3,0
53,3,1
52,2,0
259,4,1
115,4,0
252,3,0
117,2,0
116,4,0
111,4,1
110,2,0
113,3,1
112,3,1
119,4,0
118,3,1
256,4,1
308,4,0
309,2,0
300,4,0
301,4,1
302,4,0
303,4,0
304,4,1
305,3,1
306,3,0
307,2,0
229,3,0
228,4,0
227,2,1
226,4,1
225,2,0
224,3,0
223,3,0
222,2,0
221,2,1
220,2,0
114,2,0
151,4,1
150,4,1
153,4,0
152,3,0
155,2,1
154,3,1
157,4,0
156,3,1
159,2,1
158,4,0
48,2,0
49,4,1
46,4,1
47,3,0
44,2,1
45,3,0
42,2,1
43,3,0
40,2,0
41,2,0
5,3,1
