question,worker,answer
24,1,0
25,1,0
26,2,0
27,4,1
20,4,0
21,3,1
22,1,1
23,2,1
28,2,1
29,1,0
0,2,1
4,5,0
8,3,0
59,4,1
58,2,1
55,4,0
54,2,1
57,4,0
56,3,0
51,1,0
50,4,0
53,1,0
52,1,0
88,3,1
89,1,0
82,5,0
83,1,0
80,3,0
81,3,0
86,2,1
87,3,1
84,4,0
85,2,0
3,4,0
7,4,1
39,5,1
38,3,1
33,2,0
32,3,1
31,2,1
30,2,1
37,5,0
36,2,1
35,5,1
34,5,0
60,5,1
61,5,0
62,2,0
63,2,1
64,1,1
65,5,1
66,5,0
67,2,0
68,3,1
69,2,1
2,1,1
6,3,0
99,5,1
98,5,1
91,3,0
90,3,0
93,5,1
92,4,1
95,2,0
94,4,1
97,2,1
96,2,0
11,5,1
10,1,0
13,1,1
12,5,1
15,4,1
14,3,0
17,5,0
16,1,0
19,4,1
18,1,1
48,4,1
49,3,1
46,4,0
47,1,1
44,1,1
45,2,1
42,5,0
43,1,0
40,3,1
41,4,0
1,1,1
5,1,0
9,2,0
77,4,1
76,5,0
75,1,1
74,4,1
73,4,0
72,2,0
71,1,1
70,1,1
79,4,0
78,2,0
