question,worker,answer
251_AP880224-0148,input.Cor5M2rf,0
251_AP880224-0148,input.pircsAAS,1
251_AP880224-0148,input.mds003,0
251_AP880224-0148,input.LNaDesc1,0
251_AP880215-0135,input.brkly17,0
251_AP880215-0135,input.city96a1,0
251_AP880215-0135,input.ibmgd2,0
251_AP880215-0135,input.genrl3,0
251_AP880223-0252,input.vtwnB1,0
251_AP880223-0252,input.vtwnA1,0
251_AP880223-0252,input.fsclt3,0
251_AP880223-0252,input.genrl2,0
251_AP880224-0153,input.ETHme1,1
251_AP880224-0153,input.city96a1,0
251_AP880224-0153,input.LNaDesc2,0
251_AP880224-0153,input.vtwnB1,0
