question,worker,answer
24,2,0
24,1,0
25,2,1
25,5,1
26,4,1
26,5,0
27,1,0
27,4,1
20,1,0
20,5,0
21,1,1
21,2,1
22,1,0
22,2,0
23,4,1
23,5,1
28,2,1
28,5,0
29,4,0
29,2,0
0,4,1
0,5,1
4,5,1
4,2,0
8,1,1
8,5,1
59,4,0
59,2,1
58,4,0
58,1,1
55,4,1
55,1,1
54,3,0
54,1,0
57,4,0
57,2,1
56,2,1
56,3,0
51,1,1
51,4,1
50,3,1
50,1,0
53,2,1
53,5,1
52,4,0
52,3,1
88,3,1
88,1,0
89,4,0
89,1,0
82,4,1
82,5,0
83,3,1
83,2,0
80,1,0
80,3,0
81,2,0
81,5,1
86,2,0
86,1,0
87,5,0
87,2,0
84,2,1
84,1,1
85,5,0
85,1,0
3,2,1
3,3,0
7,4,0
7,3,1
39,1,0
39,3,0
38,5,1
38,3,0
33,2,0
33,1,1
32,1,0
32,4,1
31,2,0
31,4,0
30,1,1
30,3,1
37,5,1
37,4,0
36,5,0
36,2,0
35,3,0
35,1,0
34,2,0
34,1,0
60,5,1
60,1,1
61,2,1
61,5,1
62,3,1
62,1,0
63,3,1
63,4,1
64,5,1
64,4,1
65,3,1
65,1,1
66,4,0
66,3,1
67,2,0
67,1,0
68,1,0
68,5,1
69,5,1
69,4,0
2,5,1
2,3,0
6,1,0
6,2,0
99,4,0
99,5,1
98,5,1
98,1,0
91,2,1
91,4,0
90,5,0
90,3,1
93,3,0
93,5,0
92,5,0
92,4,0
95,4,0
95,3,0
94,1,0
94,4,0
97,2,0
97,5,0
96,3,0
96,4,1
11,2,0
11,4,1
10,1,0
10,3,1
13,5,0
13,1,1
12,1,1
12,2,1
15,2,1
15,3,1
14,5,0
14,3,0
17,4,0
17,5,1
16,1,1
16,2,1
19,1,1
19,5,1
18,3,1
18,4,0
48,3,0
48,4,1
49,1,1
49,5,1
46,5,1
46,4,0
47,5,1
47,4,1
44,3,0
44,2,0
45,3,0
45,5,1
42,5,0
42,4,1
43,5,1
43,1,0
40,2,1
40,4,1
41,3,1
41,1,1
1,5,0
1,1,1
5,4,1
5,5,1
9,5,1
9,2,1
77,5,0
77,1,1
76,5,1
76,3,1
75,4,0
75,5,1
74,2,1
74,1,1
73,2,0
73,4,0
72,5,0
72,4,1
71,1,1
71,4,1
70,2,0
70,4,0
79,2,0
79,5,0
78,5,1
78,4,1
