question,worker,answer
344,1,1
0,3,1
346,3,0
347,1,1
340,4,1
341,3,1
342,1,1
343,1,1
348,3,0
349,3,0
298,3,0
299,3,1
296,1,1
297,4,1
294,3,1
295,1,1
292,3,0
293,3,1
290,1,1
291,4,0
199,4,0
198,3,0
195,1,0
194,1,0
197,4,1
196,4,1
191,3,1
190,3,0
193,1,1
192,4,0
270,1,0
271,1,1
272,4,1
273,3,0
274,3,0
275,1,0
276,3,0
277,4,0
278,1,0
279,4,0
449,1,0
448,4,1
443,3,1
442,4,0
441,1,1
440,4,1
447,1,1
446,1,0
445,4,1
444,4,0
108,3,0
109,4,0
102,1,1
103,4,0
100,3,0
101,4,0
106,3,1
107,3,1
104,3,1
105,4,1
39,3,1
38,4,0
33,1,0
32,1,0
31,4,0
30,4,0
37,3,1
36,3,0
35,3,1
34,1,0
438,1,1
439,1,0
436,1,0
437,1,1
434,1,0
435,4,0
432,1,1
433,4,1
430,4,1
431,4,0
339,3,1
338,4,1
335,1,1
334,3,1
337,4,0
336,3,0
331,4,0
330,1,0
333,3,0
332,3,1
345,3,0
6,4,1
99,1,0
98,4,1
91,3,0
90,4,1
93,3,1
92,3,1
95,1,0
94,3,0
97,4,1
96,1,1
238,3,0
239,1,0
234,4,1
235,4,1
236,3,1
237,3,1
230,4,1
231,3,1
232,4,0
233,4,0
1,4,1
146,1,1
147,1,0
144,3,0
145,3,1
142,3,0
143,3,0
140,4,1
141,1,1
148,3,0
149,3,1
133,1,1
132,1,0
131,1,1
130,1,0
137,3,1
499,4,1
135,3,0
134,4,1
494,4,0
495,4,0
496,4,0
497,1,1
490,4,1
491,4,0
492,3,1
493,3,1
24,3,0
25,1,1
26,3,0
27,3,0
20,3,0
21,3,0
22,4,1
23,4,0
28,4,0
29,3,0
407,1,0
406,1,0
405,1,0
404,3,0
403,3,0
402,1,1
401,1,1
400,4,0
409,4,1
408,3,1
379,1,1
378,4,1
371,1,1
370,3,1
373,1,0
372,4,0
375,1,0
374,3,0
377,4,1
376,4,0
393,1,0
392,4,1
88,3,1
89,4,1
397,1,0
396,1,0
395,4,0
394,4,0
82,4,0
83,4,0
80,1,1
398,4,1
86,4,1
87,3,1
84,3,0
85,4,1
7,3,0
245,3,0
244,3,0
247,1,1
246,4,0
241,4,1
240,3,0
243,1,1
242,4,0
249,4,0
248,1,0
458,1,0
459,1,1
450,4,0
451,1,1
452,3,1
453,3,1
454,3,0
455,1,0
456,1,1
457,3,1
179,4,0
178,3,0
177,4,1
176,3,1
175,3,0
174,1,1
173,4,0
172,3,1
171,3,0
170,4,0
182,3,1
183,3,1
180,3,0
181,1,1
186,4,0
187,1,0
184,3,0
185,4,0
188,1,1
189,4,0
11,1,1
10,3,1
13,1,0
12,4,0
15,3,1
14,4,0
17,3,0
16,4,0
19,3,0
18,4,1
62,3,1
322,1,1
323,4,0
320,1,0
321,4,0
326,1,0
327,1,0
324,3,1
325,1,1
328,1,1
329,3,1
201,1,1
200,3,1
203,3,0
202,3,0
205,1,1
204,4,0
207,1,1
206,4,1
209,1,1
208,1,1
77,1,0
76,3,1
75,3,0
74,4,0
73,4,1
72,3,0
71,3,1
70,4,0
79,1,1
78,1,1
2,3,0
8,1,1
120,1,1
121,1,0
122,1,1
