question,worker,answer
175,2,0
325,2,1
137,3,1
117,3,1
235,2,0
308,4,0
98,4,1
310,3,0
139,3,1
276,3,1
41,3,0
179,2,1
290,2,1
171,3,0
147,3,0
271,4,0
55,3,1
118,3,0
280,4,1
151,2,1
86,4,1
200,3,1
321,3,0
4,2,1
227,2,0
268,4,0
300,4,1
157,3,1
259,4,1
49,3,0
152,4,0
140,4,0
133,4,0
340,3,1
13,2,1
222,4,1
215,4,1
29,4,0
327,4,1
50,3,1
280,3,1
199,4,1
274,2,0
129,2,1
225,2,0
284,2,1
344,3,0
212,2,0
137,2,0
226,3,0
180,4,1
315,2,0
349,4,1
2,2,1
291,4,0
109,4,1
4,4,1
67,2,0
2,4,1
105,3,0
90,2,0
25,2,1
27,4,1
304,2,0
170,3,0
318,3,0
160,3,1
31,4,0
186,4,1
289,2,0
85,3,1
248,2,1
141,2,0
200,4,1
76,2,0
11,2,0
129,4,1
93,3,0
24,2,1
279,3,1
156,2,0
216,2,0
86,2,1
296,4,0
158,3,1
255,2,0
162,4,0
122,3,1
1,2,1
43,3,0
176,3,1
309,3,1
102,4,1
323,2,0
110,2,0
230,3,1
79,3,0
305,3,1
123,4,1
82,4,0
63,3,0
41,4,0
307,4,1
329,3,0
160,4,1
230,2,0
66,4,1
191,2,1
71,3,1
302,3,1
5,4,0
295,3,0
270,4,0
281,3,0
156,4,1
191,4,0
198,3,1
294,3,1
347,2,0
59,3,0
118,2,0
311,3,0
170,4,0
234,3,0
156,3,1
5,3,0
1,3,0
282,4,0
105,2,0
159,2,0
276,2,0
104,2,1
271,2,0
329,4,0
37,2,1
28,3,0
114,2,0
160,2,1
51,2,1
120,2,1
182,4,1
146,2,0
60,2,1
185,2,0
205,3,0
320,4,0
284,4,1
211,4,0
88,2,0
295,2,1
144,3,0
132,3,0
47,3,0
153,3,0
179,4,1
267,3,0
59,2,0
287,3,0
87,4,1
80,2,0
322,4,0
322,3,0
240,2,0
3,3,1
252,2,1
116,3,1
30,4,0
97,2,1
72,2,0
199,3,1
184,2,0
342,2,0
113,2,1
44,4,0
75,2,1
169,2,0
65,4,1
293,2,1
188,4,0
161,2,0
293,3,1
172,4,0
216,3,0
214,2,0
22,3,1
328,3,0
186,2,1
174,4,0
255,4,1
208,4,0
36,4,1
229,4,0
56,4,0
8,3,0
7,3,1
270,3,0
227,4,0
338,2,1
197,2,0
92,3,0
194,2,0
332,2,1
252,4,0
272,3,1
203,4,1
201,3,0
67,4,0
131,3,1
313,2,1
32,4,1
220,3,0
44,2,0
27,3,0
108,3,1
246,4,1
122,4,1
302,2,1
47,2,0
150,3,1
154,2,1
38,2,1
213,2,0
319,4,1
292,2,1
345,4,1
52,4,1
306,4,0
77,3,0
114,4,0
112,3,0
168,2,0
261,4,0
325,3,0
258,2,0
251,2,1
76,4,0
130,4,1
286,4,1
79,2,1
148,3,0
291,3,1
328,2,0
28,2,0
18,2,0
88,4,1
103,2,1
80,4,0
214,3,0
286,2,0
201,2,1
64,3,1
202,4,1
345,3,1
342,3,0
273,3,0
213,3,0
64,4,0
335,4,1
33,3,1
209,3,1
265,2,1
254,2,0
306,3,0
106,2,1
272,4,0
41,2,0
201,4,0
159,3,1
274,4,1
303,4,0
81,2,1
327,3,0
50,2,1
262,4,1
341,4,0
169,3,0
161,3,0
150,2,0
155,3,0
257,4,0
17,4,0
190,2,1
62,3,0
261,3,1
187,2,1
167,3,0
73,3,0
183,2,0
296,3,0
269,3,0
245,2,1
108,4,0
330,4,1
301,2,1
238,2,1
180,3,1
244,4,0
164,2,1
138,2,0
140,3,0
218,3,1
300,2,0
349,2,1
236,2,1
96,3,0
51,4,1
101,4,0
212,3,0
341,3,0
205,4,0
181,3,1
232,4,1
292,4,0
31,2,0
304,3,0
294,4,0
262,3,1
39,2,0
225,3,1
285,2,1
319,3,1
19,4,1
16,4,1
66,2,1
210,2,0
69,4,1
335,2,1
31,3,0
312,4,0
219,4,1
237,2,1
241,3,0
224,2,1
199,2,1
36,2,1
48,3,1
87,2,0
74,4,1
78,4,1
189,3,0
207,2,0
226,2,1
316,3,1
229,2,1
10,3,0
275,4,0
168,3,1
259,2,0
194,3,0
104,3,0
122,2,1
79,4,0
326,4,1
191,3,0
91,4,0
253,3,1
275,2,0
39,3,0
7,4,1
173,3,1
254,4,1
241,2,0
73,2,1
85,4,1
131,2,0
292,3,0
257,3,0
2,3,0
169,4,0
208,2,1
271,3,0
223,4,1
331,2,1
94,2,0
218,4,1
256,3,1
75,3,0
202,3,1
303,3,0
241,4,0
95,4,1
220,2,0
116,4,1
312,2,0
174,3,0
338,3,1
308,2,0
15,4,1
214,4,0
127,3,1
114,3,0
253,4,1
286,3,1
282,2,0
269,4,0
206,4,1
337,2,0
43,4,0
99,4,0
38,3,0
74,2,0
209,2,1
23,3,0
348,2,1
151,3,1
112,2,0
223,2,1
256,2,1
181,2,1
136,2,1
8,4,0
263,3,1
281,2,1
44,3,0
185,4,0
166,4,0
103,4,1
268,2,0
128,3,0
164,3,1
265,4,1
331,3,1
53,4,1
189,2,1
298,2,1
251,3,0
144,4,0
161,4,1
278,3,0
80,3,0
100,3,1
229,3,0
34,3,0
188,2,1
112,4,0
291,2,0
247,3,0
222,2,1
341,2,0
272,2,0
231,3,1
62,2,0
91,3,0
52,3,1
97,4,1
247,2,1
135,2,0
217,2,1
149,2,1
178,2,1
177,4,1
251,4,1
165,3,0
275,3,0
163,3,0
95,3,0
101,2,0
91,2,0
190,3,1
217,4,0
347,3,1
89,2,0
22,4,1
132,4,0
239,2,0
95,2,1
232,3,0
204,3,1
294,2,1
108,2,1
258,4,0
349,3,1
82,3,0
320,2,0
35,3,1
70,3,0
106,3,0
178,4,1
254,3,0
329,2,0
127,4,1
326,3,1
172,2,0
138,4,0
29,2,0
49,4,0
215,2,0
235,3,0
314,2,0
176,4,1
125,2,1
141,3,0
15,2,1
10,2,0
264,3,0
97,3,1
117,2,1
111,3,1
279,2,1
69,3,1
263,2,0
277,3,0
205,2,0
159,4,1
173,4,1
71,4,1
153,4,0
228,4,0
187,3,0
224,3,0
231,2,0
244,2,1
110,3,0
118,4,0
327,2,0
223,3,1
263,4,1
121,2,0
68,4,1
310,2,0
273,4,0
73,4,1
304,4,0
238,3,0
146,3,1
334,3,1
322,2,0
237,4,1
162,3,1
84,3,0
243,4,0
9,4,0
149,3,1
172,3,0
9,2,0
129,3,1
5,2,1
188,3,1
250,4,1
278,4,0
157,4,0
16,3,1
21,2,0
15,3,1
146,4,1
33,4,1
6,4,0
244,3,0
285,3,1
162,2,0
218,2,1
81,4,0
215,3,0
6,3,0
253,2,0
61,2,1
30,3,0
267,4,0
213,4,0
276,4,1
197,3,0
65,3,1
49,2,0
61,3,0
143,2,1
42,4,0
142,4,0
68,3,0
37,4,0
248,3,1
305,4,1
314,3,0
78,3,0
309,2,0
1,4,1
281,4,0
42,3,0
40,2,0
13,3,0
323,4,1
193,2,1
61,4,0
163,2,0
203,2,0
18,4,0
134,4,0
56,3,0
145,2,0
175,3,0
344,4,0
138,3,0
126,3,1
176,2,1
299,4,1
311,4,1
83,2,0
306,2,0
82,2,1
273,2,0
258,3,0
152,3,0
26,4,0
37,3,0
77,2,1
90,4,0
346,3,1
197,4,1
236,4,1
65,2,0
85,2,1
99,2,0
246,2,1
324,4,0
9,3,0
33,2,1
289,3,0
232,2,1
170,2,1
247,4,1
53,2,1
164,4,1
93,2,0
317,3,1
132,2,0
343,3,0
326,2,0
239,4,0
219,2,1
167,2,0
127,2,1
259,3,0
154,4,1
346,4,0
266,3,0
260,3,0
249,2,1
283,4,1
100,4,1
293,4,1
187,4,0
155,4,0
296,2,0
119,2,1
348,3,1
192,3,1
55,2,1
107,2,1
165,4,0
130,3,0
45,4,0
84,4,0
35,4,1
226,4,1
264,4,0
66,3,1
113,3,1
196,3,1
225,4,1
174,2,1
103,3,1
56,2,1
260,4,0
203,3,0
328,4,0
287,4,0
195,3,1
70,4,0
274,3,1
311,2,1
126,4,1
19,3,1
142,3,1
10,4,0
336,2,0
12,4,0
234,4,0
324,2,1
339,4,1
180,2,1
166,3,0
207,4,0
212,4,0
137,4,1
34,4,1
110,4,0
63,2,0
43,2,0
12,3,0
89,4,0
321,2,1
290,3,1
344,2,0
235,4,0
314,4,0
249,3,0
23,2,0
246,3,1
58,4,1
148,2,0
94,3,1
307,3,0
234,2,0
298,4,1
134,3,1
40,4,0
316,2,0
145,3,1
144,2,0
299,2,1
46,2,1
183,4,1
233,3,1
299,3,1
301,4,1
57,2,1
193,4,1
208,3,0
28,4,1
190,4,0
346,2,0
0,2,1
219,3,1
262,2,1
46,4,0
21,3,0
124,2,1
240,4,0
13,4,0
321,4,1
54,3,1
96,2,1
178,3,1
233,4,0
250,2,1
249,4,0
318,2,1
318,4,1
119,4,0
257,2,1
32,2,1
11,3,0
295,4,1
7,2,1
269,2,0
20,2,1
308,3,0
106,4,0
143,3,1
186,3,1
115,4,1
233,2,1
239,3,0
154,3,1
55,4,1
181,4,0
54,4,1
334,4,1
202,2,1
104,4,0
288,3,1
196,2,1
76,3,0
173,2,1
19,2,0
130,2,0
185,3,0
22,2,1
17,3,0
60,3,1
348,4,1
155,2,0
78,2,0
40,3,0
124,3,0
343,4,1
8,2,0
240,3,0
204,2,1
242,2,0
252,3,0
216,4,1
158,2,0
88,3,1
83,4,1
265,3,1
86,3,1
57,3,1
256,4,1
89,3,0
222,3,1
24,3,0
136,4,1
283,3,1
243,2,0
198,2,0
0,3,1
14,4,0
297,2,0
74,3,1
51,3,1
35,2,1
337,4,0
26,2,1
119,3,0
18,3,0
285,4,1
34,2,0
133,2,1
338,4,1
210,4,0
125,3,1
195,4,1
206,2,1
204,4,0
171,4,0
324,3,1
12,2,0
4,3,0
64,2,0
260,2,0
183,3,0
98,2,1
11,4,0
107,4,1
102,3,0
289,4,0
193,3,1
111,2,1
335,3,1
121,4,0
320,3,1
52,2,1
125,4,1
105,4,1
141,4,0
255,3,1
92,2,0
336,4,1
332,4,1
116,2,1
323,3,0
279,4,1
315,3,0
150,4,1
53,3,1
284,3,1
312,3,0
71,2,1
345,2,1
339,2,1
330,3,1
206,3,1
330,2,1
17,2,0
69,2,1
184,3,0
175,4,0
168,4,0
194,4,0
189,4,1
221,2,0
123,2,1
152,2,0
109,2,0
36,3,1
128,2,1
250,3,1
224,4,1
242,4,0
192,2,0
25,4,0
288,2,1
340,2,1
198,4,1
297,3,1
16,2,1
6,2,1
48,2,1
165,2,0
14,2,1
196,4,0
290,4,1
337,3,0
120,3,1
333,3,0
147,4,1
325,4,1
334,2,1
268,3,0
68,2,1
171,2,0
121,3,0
24,4,0
135,3,0
131,4,1
123,3,1
153,2,0
20,4,1
145,4,0
45,2,1
264,2,0
309,4,1
92,4,0
261,2,1
87,3,1
72,3,1
200,2,1
70,2,1
111,4,1
331,4,0
316,4,0
230,4,1
135,4,0
211,3,0
307,2,1
23,4,0
333,4,0
93,4,0
139,4,1
0,4,1
48,4,1
313,4,0
149,4,1
192,4,0
62,4,0
267,2,0
237,3,1
96,4,1
20,3,1
14,3,1
266,2,0
115,2,1
27,2,1
140,2,0
50,4,1
277,2,0
228,3,0
133,3,0
333,2,1
195,2,1
182,3,1
347,4,1
45,3,0
3,4,1
248,4,1
317,2,1
109,3,1
221,4,0
220,4,0
167,4,0
143,4,1
211,2,0
142,2,1
342,4,0
46,3,0
266,4,0
283,2,0
84,2,0
147,2,0
303,2,0
81,3,0
77,4,1
139,2,1
26,3,0
238,4,0
124,4,1
42,2,0
57,4,1
113,4,0
163,4,0
98,3,1
21,4,0
300,3,1
25,3,0
277,4,0
102,2,1
270,2,0
282,3,0
287,2,0
59,4,0
319,2,1
115,3,1
228,2,0
126,2,0
99,3,0
221,3,0
236,3,1
336,3,1
310,4,1
166,2,0
217,3,0
58,2,1
313,3,0
38,4,1
136,3,1
151,4,1
54,2,1
67,3,0
117,4,1
280,2,1
288,4,1
30,2,0
177,2,1
177,3,0
227,3,0
245,4,1
3,2,0
100,2,0
302,4,1
107,3,1
242,3,0
317,4,1
83,3,0
339,3,1
209,4,1
343,2,1
63,4,1
207,3,0
29,3,1
301,3,0
243,3,0
184,4,0
134,2,0
315,4,1
120,4,0
148,4,0
297,4,0
182,2,1
47,4,1
305,2,1
58,3,0
245,3,0
278,2,0
298,3,1
231,4,1
128,4,0
157,2,0
90,3,0
94,4,1
72,4,1
101,3,0
39,4,0
179,3,1
60,4,1
32,3,1
210,3,0
75,4,1
332,3,1
158,4,1
340,4,0
