question,worker,answer
clueweb09-en0004-84-22778,w208,0
clueweb09-enwp03-35-00317,w32,0
clueweb09-en0006-52-31651,w105,1
clueweb09-en0003-29-29714,w151,1
clueweb09-en0005-73-29529,w151,1
clueweb09-en0004-55-25162,w153,1
clueweb09-enwp00-86-22707,w121,1
clueweb09-en0004-02-22816,w589,1
clueweb09-en0008-70-20690,w76,0
clueweb09-en0001-13-10098,w103,1
clueweb09-en0011-94-09978,w13,0
clueweb09-en0008-32-22488,w108,1
clueweb09-en0002-05-37920,w32,1
clueweb09-en0001-53-04819,w103,1
clueweb09-en0001-53-04818,w108,1
clueweb09-en0010-39-27633,w545,0
clueweb09-en0000-33-05298,w485,1
clueweb09-en0002-78-09262,w682,1
clueweb09-en0001-53-04812,w358,1
clueweb09-en0005-79-08444,w108,1
clueweb09-en0006-26-16942,w315,0
clueweb09-en0000-42-04907,w475,0
clueweb09-en0000-44-14738,w126,0
clueweb09-en0001-20-11683,w197,1
clueweb09-en0005-60-03760,w101,1
clueweb09-en0007-79-39026,w152,1
clueweb09-en0010-56-35494,w131,0
clueweb09-en0003-07-27317,w102,0
clueweb09-en0009-45-34395,w101,1
clueweb09-en0006-18-26054,w394,1
clueweb09-en0005-78-16468,w320,1
clueweb09-enwp00-30-12340,w328,1
clueweb09-en0009-07-36027,w319,1
clueweb09-en0001-57-14574,w32,1
clueweb09-en0002-28-05498,w305,0
clueweb09-en0010-44-17687,w562,1
clueweb09-en0006-53-12449,w695,0
clueweb09-en0009-58-32747,w394,1
clueweb09-en0004-81-00981,w2,0
clueweb09-en0009-58-32749,w101,1
clueweb09-enwp00-09-01978,w320,0
clueweb09-enwp01-89-05640,w518,0
clueweb09-en0000-69-06737,w105,1
clueweb09-en0008-28-30750,w341,0
clueweb09-en0006-29-00181,w497,1
clueweb09-en0004-77-14123,w108,1
clueweb09-enwp02-06-03775,w105,1
clueweb09-en0002-85-06836,w108,1
clueweb09-en0011-23-24842,w152,0
clueweb09-en0000-33-17714,w660,0
clueweb09-enwp00-66-11226,w118,0
clueweb09-enwp00-33-08811,w675,0
clueweb09-en0001-46-32609,w679,0
clueweb09-en0002-29-03539,w126,1
clueweb09-en0001-18-31893,w680,1
clueweb09-en0006-33-22404,w164,1
clueweb09-enwp00-62-09728,w479,1
clueweb09-enwp02-21-13752,w3,1
clueweb09-en0007-15-40215,w102,0
clueweb09-enwp01-32-16104,w32,0
clueweb09-en0003-60-00418,w497,0
clueweb09-en0006-14-02939,w402,1
clueweb09-enwp00-49-11175,w108,1
clueweb09-en0008-38-13206,w518,1
clueweb09-en0010-06-01703,w323,0
clueweb09-en0004-20-00124,w192,0
clueweb09-en0010-82-13353,w160,1
clueweb09-enwp01-77-02965,w394,1
clueweb09-en0001-85-21972,w108,1
clueweb09-en0004-31-27007,w2,1
clueweb09-en0004-48-36209,w105,1
clueweb09-en0003-75-25151,w294,1
clueweb09-en0005-83-24220,w108,1
clueweb09-en0005-83-17979,w343,1
clueweb09-en0008-26-19367,w103,1
clueweb09-en0007-25-24098,w280,0
clueweb09-enwp01-34-05422,w6,0
clueweb09-en0008-82-27809,w102,0
clueweb09-en0008-36-00361,w339,1
clueweb09-en0001-37-06221,w589,0
clueweb09-en0004-42-31200,w460,1
clueweb09-enwp01-77-17291,w675,0
clueweb09-en0000-55-09365,w423,1
clueweb09-en0002-57-17639,w725,1
clueweb09-enwp03-30-14611,w690,1
clueweb09-en0000-39-02946,w394,0
clueweb09-en0009-47-21161,w302,1
clueweb09-en0006-67-15564,w705,1
clueweb09-en0000-90-12714,w738,1
clueweb09-en0004-67-01809,w686,0
clueweb09-en0007-66-41422,w682,1
clueweb09-en0009-65-38138,w680,1
clueweb09-enwp01-16-01141,w293,1
clueweb09-en0000-14-08102,w685,1
clueweb09-en0002-91-14245,w192,1
clueweb09-en0008-96-04026,w504,1
clueweb09-enwp00-07-00010,w108,1
clueweb09-en0010-83-16747,w684,1
clueweb09-enwp01-32-07403,w100,1
clueweb09-en0001-19-02276,w596,0
clueweb09-en0008-37-39683,w278,1
clueweb09-en0011-59-18714,w280,1
clueweb09-en0007-02-05267,w198,1
clueweb09-en0004-90-07845,w457,0
clueweb09-en0008-25-06650,w1,0
clueweb09-en0010-58-10119,w76,1
clueweb09-en0011-09-00315,w272,0
clueweb09-en0002-56-29609,w108,1
clueweb09-en0004-85-11739,w394,1
clueweb09-en0009-80-05558,w108,1
clueweb09-en0001-52-31482,w518,0
clueweb09-enwp02-20-07508,w103,1
clueweb09-en0001-06-06340,w121,0
clueweb09-en0006-78-10229,w6,0
clueweb09-en0005-49-10533,w544,0
clueweb09-en0011-62-15216,w682,0
clueweb09-enwp02-07-01799,w435,1
clueweb09-en0005-54-03301,w675,0
clueweb09-en0001-77-03887,w101,1
clueweb09-en0002-61-32272,w151,1
clueweb09-en0009-93-07680,w383,0
clueweb09-en0009-57-41204,w142,0
clueweb09-en0000-85-17997,w278,0
clueweb09-en0000-03-28266,w679,1
clueweb09-enwp00-49-04383,w238,0
clueweb09-en0005-88-21679,w3,1
clueweb09-en0004-24-17797,w108,1
clueweb09-en0003-60-09439,w715,1
clueweb09-en0007-12-10021,w108,1
clueweb09-en0003-80-08838,w269,0
clueweb09-enwp00-14-16598,w101,1
clueweb09-en0002-78-30804,w682,1
clueweb09-en0000-14-07885,w675,0
clueweb09-enwp00-87-12716,w213,1
clueweb09-en0003-82-29584,w108,1
clueweb09-en0003-99-13686,w126,1
clueweb09-enwp01-69-10796,w275,1
clueweb09-en0003-93-10514,w108,1
clueweb09-en0009-71-20162,w101,1
clueweb09-enwp01-26-04140,w682,1
clueweb09-en0003-36-30819,w140,1
clueweb09-en0007-84-21364,w278,1
clueweb09-en0007-62-38156,w278,1
clueweb09-enwp01-76-05535,w153,1
clueweb09-en0001-32-29084,w108,1
clueweb09-en0006-52-15042,w589,1
clueweb09-en0005-97-14711,w27,1
clueweb09-en0000-97-02867,w682,1
clueweb09-en0000-97-02866,w153,1
clueweb09-enwp01-03-22028,w102,0
clueweb09-en0011-31-31900,w205,1
clueweb09-en0011-31-31901,w108,1
clueweb09-en0003-67-03096,w108,1
clueweb09-en0011-38-18524,w294,0
clueweb09-en0003-64-25797,w675,0
clueweb09-en0009-14-23510,w101,1
clueweb09-en0010-56-17141,w542,0
clueweb09-en0001-85-20638,w235,1
clueweb09-en0009-14-22807,w294,0
clueweb09-en0011-58-20454,w152,0
clueweb09-en0005-30-34827,w256,1
clueweb09-en0007-26-28253,w153,1
clueweb09-en0005-43-22042,w108,1
clueweb09-en0002-92-10635,w209,1
clueweb09-en0008-63-34082,w108,1
clueweb09-en0002-02-25289,w108,1
clueweb09-enwp01-68-05055,w48,0
clueweb09-enwp03-32-23122,w689,1
clueweb09-en0008-18-07252,w101,1
clueweb09-en0006-85-24113,w102,0
clueweb09-enwp00-47-25169,w27,1
clueweb09-en0004-90-34930,w121,1
clueweb09-en0010-34-17216,w108,1
clueweb09-en0006-25-23790,w674,1
clueweb09-en0001-28-20806,w101,1
clueweb09-en0004-00-01975,w102,0
clueweb09-en0003-87-22658,w343,0
clueweb09-en0002-75-08170,w592,1
clueweb09-en0006-14-25876,w504,0
clueweb09-en0008-32-44499,w108,1
clueweb09-en0009-02-06237,w108,1
clueweb09-en0006-14-02970,w108,1
clueweb09-enwp01-80-14604,w128,1
clueweb09-en0009-68-10696,w3,1
clueweb09-en0002-98-05205,w121,1
clueweb09-enwp02-05-02568,w2,1
clueweb09-en0007-48-19920,w108,1
clueweb09-en0007-20-27316,w682,1
clueweb09-enwp01-18-19644,w103,1
clueweb09-en0005-79-00451,w140,1
clueweb09-en0006-88-18508,w685,1
clueweb09-en0011-50-17791,w131,1
clueweb09-en0011-66-28857,w101,1
clueweb09-en0003-27-25448,w135,0
clueweb09-enwp00-70-12586,w102,0
clueweb09-en0010-22-37860,w236,0
clueweb09-en0004-36-00173,w108,1
clueweb09-enwp02-22-19118,w152,1
clueweb09-enwp00-87-07231,w110,1
clueweb09-en0007-55-42096,w294,0
clueweb09-en0008-73-35048,w197,1
clueweb09-en0005-08-29726,w101,1
clueweb09-en0009-75-03643,w1,0
clueweb09-en0006-26-08318,w108,1
clueweb09-enwp01-23-02887,w423,0
clueweb09-en0004-54-00185,w208,0
clueweb09-en0006-66-17640,w545,0
clueweb09-en0007-03-35351,w141,1
clueweb09-en0006-37-23085,w103,0
clueweb09-en0011-46-13382,w363,1
clueweb09-en0006-08-10601,w675,0
clueweb09-en0006-85-33159,w3,0
clueweb09-en0009-58-32750,w403,1
clueweb09-enwp00-48-12192,w103,0
clueweb09-en0003-50-20499,w102,0
clueweb09-enwp00-10-10062,w131,0
clueweb09-en0004-59-28610,w113,1
clueweb09-en0011-39-00162,w179,0
clueweb09-en0004-68-33033,w108,1
clueweb09-enwp00-16-18468,w3,1
clueweb09-enwp00-79-06139,w689,1
clueweb09-en0000-47-16213,w140,1
clueweb09-enwp00-80-03253,w113,1
clueweb09-en0005-39-09892,w204,1
clueweb09-en0011-77-10789,w685,1
clueweb09-en0001-94-08915,w101,1
clueweb09-en0011-62-14923,w675,0
clueweb09-en0009-87-01824,w101,1
clueweb09-en0000-81-11163,w152,1
clueweb09-en0002-57-37082,w589,1
clueweb09-en0007-54-47067,w101,1
clueweb09-en0000-44-08893,w101,1
clueweb09-enwp01-00-19667,w108,1
clueweb09-enwp03-03-14683,w115,0
clueweb09-enwp02-06-17656,w680,1
clueweb09-en0011-13-07203,w102,0
clueweb09-en0006-51-23217,w19,1
clueweb09-en0011-30-21755,w589,1
clueweb09-en0009-14-24743,w280,1
clueweb09-en0008-38-12862,w394,0
clueweb09-en0008-38-13208,w632,1
clueweb09-en0005-23-18452,w102,0
clueweb09-enwp00-52-24084,w25,1
clueweb09-en0008-07-16445,w238,0
clueweb09-en0007-62-27063,w690,0
clueweb09-en0004-30-30320,w403,1
clueweb09-en0005-00-19206,w101,1
clueweb09-en0004-05-30920,w102,0
clueweb09-enwp03-36-12865,w672,1
clueweb09-en0001-88-16251,w171,1
clueweb09-enwp01-27-02466,w76,1
clueweb09-en0000-62-23904,w177,1
clueweb09-en0004-46-08323,w185,1
clueweb09-en0008-85-37761,w24,1
clueweb09-en0005-30-16889,w108,1
clueweb09-en0001-72-15570,w101,1
clueweb09-en0007-48-31724,w102,0
clueweb09-en0011-63-30689,w238,1
clueweb09-en0001-46-25150,w680,1
clueweb09-en0010-16-14061,w682,1
clueweb09-en0008-29-37071,w278,1
clueweb09-en0011-24-12471,w320,1
clueweb09-enwp00-52-12221,w281,1
clueweb09-en0003-12-15181,w675,0
clueweb09-en0004-33-27049,w105,1
clueweb09-en0008-83-28344,w2,1
clueweb09-enwp02-29-03029,w233,0
clueweb09-en0002-02-25519,w680,1
clueweb09-en0004-85-11743,w531,1
clueweb09-en0011-09-00320,w108,1
clueweb09-enwp01-41-02959,w682,1
clueweb09-en0002-36-25018,w518,1
clueweb09-en0003-52-21513,w194,0
clueweb09-en0006-84-10026,w100,0
clueweb09-en0010-57-36731,w680,1
clueweb09-enwp00-41-12776,w394,1
clueweb09-en0009-05-05290,w497,1
clueweb09-en0008-11-37490,w305,1
clueweb09-enwp01-89-14190,w364,1
clueweb09-en0005-88-21681,w10,1
clueweb09-enwp03-39-01261,w126,1
clueweb09-en0011-09-07090,w216,1
clueweb09-en0011-23-21132,w238,0
clueweb09-en0005-53-38385,w6,0
clueweb09-en0000-69-07261,w109,1
clueweb09-enwp03-07-02003,w550,1
clueweb09-en0008-75-03385,w238,1
clueweb09-en0011-21-29244,w197,1
clueweb09-en0009-52-22934,w103,1
clueweb09-en0000-46-11807,w108,1
clueweb09-en0003-42-33656,w236,1
clueweb09-en0011-67-31309,w495,1
clueweb09-en0000-16-09453,w488,1
clueweb09-en0003-91-03734,w140,1
clueweb09-enwp00-89-21511,w295,0
clueweb09-enwp01-79-15780,w364,1
clueweb09-en0001-35-31186,w106,1
clueweb09-en0000-73-18930,w444,1
clueweb09-en0010-92-14638,w15,0
clueweb09-enwp02-06-09411,w160,0
clueweb09-en0010-40-30993,w108,1
clueweb09-en0008-09-11853,w103,1
clueweb09-en0011-85-09792,w102,0
clueweb09-en0011-83-25449,w552,1
clueweb09-en0003-63-27995,w108,1
clueweb09-en0010-85-30980,w279,0
clueweb09-enwp00-04-01966,w288,0
clueweb09-en0007-79-39023,w142,1
clueweb09-en0007-96-05056,w693,1
clueweb09-enwp00-45-17249,w376,0
clueweb09-en0002-84-06497,w205,1
clueweb09-en0003-79-21188,w102,0
clueweb09-en0003-27-06369,w209,1
clueweb09-en0003-49-24350,w238,1
clueweb09-en0002-25-03258,w266,1
clueweb09-en0002-25-03259,w208,1
clueweb09-enwp01-18-16752,w179,1
clueweb09-en0001-30-00038,w108,1
clueweb09-en0001-24-18076,w108,1
clueweb09-enwp01-43-23419,w596,1
clueweb09-en0000-88-30125,w135,1
clueweb09-en0005-90-30773,w519,0
clueweb09-enwp01-48-07501,w100,1
clueweb09-en0004-24-15173,w518,1
clueweb09-enwp01-68-08434,w108,1
clueweb09-enwp00-57-00962,w475,1
clueweb09-en0006-61-23011,w103,1
clueweb09-en0008-19-06762,w102,0
clueweb09-en0000-47-25390,w115,1
clueweb09-en0006-91-22079,w121,1
clueweb09-en0005-14-11540,w689,0
clueweb09-enwp01-52-04732,w214,1
clueweb09-en0010-57-41240,w495,1
clueweb09-en0008-81-15380,w682,1
clueweb09-en0007-03-08148,w294,0
clueweb09-en0002-90-01422,w103,1
clueweb09-en0000-03-04947,w121,0
clueweb09-en0009-14-21070,w363,1
clueweb09-en0005-05-06319,w267,1
clueweb09-en0001-78-11850,w478,0
clueweb09-enwp00-84-13913,w469,0
clueweb09-en0003-33-23246,w683,0
clueweb09-en0007-49-04952,w108,1
clueweb09-enwp01-00-13369,w185,1
clueweb09-en0001-55-31680,w677,0
clueweb09-en0010-66-02202,w103,1
clueweb09-en0003-47-17392,w108,1
clueweb09-en0010-84-10303,w712,0
clueweb09-en0010-28-38669,w680,1
clueweb09-en0000-70-18677,w238,0
clueweb09-enwp03-30-10694,w616,0
clueweb09-en0009-14-24598,w102,0
clueweb09-en0003-51-19599,w140,1
clueweb09-enwp00-89-04364,w102,0
clueweb09-en0010-21-36265,w153,1
clueweb09-en0011-82-35189,w109,1
clueweb09-enwp01-80-10993,w739,1
clueweb09-en0001-70-31649,w682,1
clueweb09-en0006-63-28216,w164,1
clueweb09-en0007-85-09566,w208,1
clueweb09-en0003-51-19695,w717,1
clueweb09-en0010-33-20474,w32,1
clueweb09-en0001-87-13712,w680,1
clueweb09-en0000-21-26495,w337,1
clueweb09-en0009-25-09766,w685,1
clueweb09-en0007-97-06226,w108,1
clueweb09-en0005-37-26749,w208,1
clueweb09-en0001-23-13721,w519,0
clueweb09-en0004-60-10568,w109,1
clueweb09-en0011-59-26696,w529,0
clueweb09-en0010-36-29329,w519,0
clueweb09-en0005-05-27799,w685,1
clueweb09-enwp00-82-22409,w153,0
clueweb09-enwp01-90-05204,w141,0
clueweb09-en0009-05-10136,w102,0
clueweb09-en0007-62-38099,w272,1
clueweb09-en0003-69-04780,w102,0
clueweb09-en0011-85-12847,w461,0
clueweb09-en0008-73-25566,w197,1
clueweb09-en0007-29-24989,w108,1
clueweb09-enwp00-71-03696,w163,1
clueweb09-en0005-52-18313,w127,0
clueweb09-enwp01-91-17054,w394,1
clueweb09-en0007-62-38039,w108,1
clueweb09-en0010-11-12277,w592,1
clueweb09-en0000-27-06077,w108,1
clueweb09-en0010-22-44362,w364,1
clueweb09-en0005-62-45078,w518,1
clueweb09-en0011-10-04757,w535,0
clueweb09-en0005-30-34425,w152,0
clueweb09-enwp02-24-19892,w179,1
clueweb09-enwp03-18-17186,w294,1
clueweb09-en0011-97-07848,w675,0
clueweb09-enwp00-89-11785,w153,1
clueweb09-en0007-01-13970,w145,0
clueweb09-en0005-15-28880,w108,1
clueweb09-enwp00-78-00166,w108,1
clueweb09-en0000-08-14897,w103,1
clueweb09-en0009-94-03708,w16,1
clueweb09-en0008-83-15917,w278,0
clueweb09-en0001-13-08462,w108,1
clueweb09-en0007-15-38789,w208,1
clueweb09-en0004-59-31989,w575,1
clueweb09-en0004-62-07237,w101,1
clueweb09-en0008-69-02287,w675,0
clueweb09-en0007-00-03241,w293,1
clueweb09-en0008-07-15234,w281,1
clueweb09-en0002-80-35957,w101,1
clueweb09-en0002-22-06877,w108,1
clueweb09-en0009-20-23550,w683,1
clueweb09-enwp00-65-05040,w108,1
clueweb09-en0009-20-23556,w153,1
clueweb09-enwp01-15-02237,w108,1
clueweb09-enwp01-08-13241,w101,1
clueweb09-en0008-38-12928,w475,0
clueweb09-en0000-38-08262,w679,1
clueweb09-en0009-00-03577,w113,1
clueweb09-en0007-17-22971,w682,0
clueweb09-en0011-63-30697,w281,1
clueweb09-en0002-02-25457,w108,1
clueweb09-en0011-55-06229,w680,1
clueweb09-en0008-22-22055,w142,1
clueweb09-enwp01-90-18289,w403,1
clueweb09-en0004-14-20540,w6,1
clueweb09-en0005-69-32267,w108,1
clueweb09-en0009-48-31987,w394,1
clueweb09-en0011-06-12879,w124,1
clueweb09-en0005-24-14144,w393,1
clueweb09-en0001-61-22370,w108,1
clueweb09-en0007-88-13626,w108,1
clueweb09-en0008-83-28363,w53,1
clueweb09-en0005-88-09200,w208,1
clueweb09-en0000-81-11283,w101,1
clueweb09-en0010-04-32254,w127,0
clueweb09-en0004-34-13222,w692,0
