question,worker,answer
446,2,0
280,3,1
49,4,1
487,2,1
246,3,1
317,2,0
237,2,0
326,2,0
221,2,1
348,2,0
17,4,1
322,4,1
244,3,1
487,3,0
111,4,1
244,4,1
264,3,0
31,4,0
307,2,1
149,3,0
415,2,0
483,2,0
176,3,0
427,4,0
22,4,1
289,3,1
85,4,1
424,4,1
237,3,0
473,2,1
241,2,0
281,4,1
449,2,1
421,4,0
135,3,0
235,4,1
95,3,1
177,4,0
104,2,0
238,2,0
279,4,0
346,4,1
96,3,1
458,3,0
323,2,0
338,4,1
471,4,1
354,2,0
189,2,0
199,3,1
284,3,1
392,2,0
55,3,1
333,3,0
206,3,0
467,3,0
64,4,1
477,2,1
449,3,0
478,4,1
286,3,0
378,3,0
327,2,0
23,3,0
471,2,0
464,3,1
345,4,1
101,4,0
179,2,0
296,2,1
493,3,0
67,3,0
342,3,1
10,2,1
206,2,0
248,3,1
447,4,0
116,4,1
260,3,1
9,2,1
74,2,1
177,2,0
227,2,1
288,2,0
56,3,1
127,3,1
6,3,1
59,2,1
497,2,0
120,3,1
39,3,1
111,2,0
289,4,1
491,4,0
60,4,0
188,3,1
320,4,0
90,2,0
161,3,0
58,4,1
91,2,1
39,2,0
149,2,1
372,3,0
364,2,0
68,3,1
82,4,1
277,2,0
59,3,0
313,2,1
287,2,1
157,2,0
145,2,0
154,3,0
315,2,0
247,4,1
385,2,1
463,3,1
215,3,1
350,4,1
404,4,1
346,3,0
111,3,1
148,4,0
383,4,1
350,3,1
160,3,1
448,4,0
401,2,1
10,4,1
305,4,0
310,3,1
47,2,1
301,3,0
271,2,1
135,4,1
429,2,1
59,4,1
480,2,1
250,2,0
243,4,0
272,2,0
433,3,1
75,2,0
343,3,0
28,4,0
396,2,0
496,4,1
312,3,1
78,2,1
115,3,1
394,3,1
329,2,0
349,4,0
470,2,0
107,3,0
350,2,0
290,3,0
13,3,1
224,4,0
430,2,1
424,3,1
13,2,0
393,2,0
378,2,1
336,3,0
466,3,1
31,3,1
45,4,0
282,4,0
175,2,1
151,2,1
365,2,0
193,2,1
320,2,0
193,4,0
22,3,1
109,2,1
223,3,0
269,2,0
45,3,0
44,4,1
435,2,1
128,4,1
381,2,0
395,2,1
71,4,0
122,2,0
231,3,0
117,4,0
219,2,0
193,3,1
496,3,1
201,2,0
391,2,0
417,4,1
297,2,0
441,3,0
137,2,0
163,2,0
427,2,0
137,4,0
150,4,0
158,4,0
343,2,0
499,2,0
399,4,1
188,4,1
200,4,1
171,4,1
335,3,1
240,4,1
27,4,0
243,3,0
280,4,1
94,2,1
463,4,1
188,2,1
13,4,0
422,4,1
375,3,0
89,3,0
86,4,0
166,3,0
434,3,1
463,2,1
41,4,1
292,4,0
408,2,1
205,4,1
0,3,0
482,3,0
19,4,0
315,3,0
355,2,0
392,4,0
314,2,1
220,3,0
433,2,1
2,4,0
138,4,0
100,3,0
451,3,1
368,3,0
83,3,1
292,2,0
137,3,0
274,3,0
405,3,0
100,2,1
89,2,0
207,2,0
194,3,0
331,2,0
317,4,0
270,2,1
206,4,1
44,3,0
495,4,1
403,4,1
359,2,1
46,3,0
64,3,1
255,4,0
81,4,1
28,2,0
