question,worker,answer
24,2,0
24,1,0
25,2,1
25,4,1
26,2,0
26,1,1
27,3,1
27,5,1
20,5,0
20,3,0
21,5,0
21,4,0
22,2,1
22,4,1
23,3,0
23,1,1
28,1,1
28,2,0
29,1,1
29,2,1
0,2,1
0,3,1
4,3,1
4,1,1
8,3,1
8,5,1
59,4,1
59,3,1
58,1,1
58,2,1
55,2,0
55,3,1
54,4,1
54,2,0
57,1,0
57,3,0
56,1,1
56,3,1
51,5,1
51,3,1
50,5,1
50,3,0
53,5,0
53,4,0
52,3,0
52,5,0
88,1,0
88,4,0
89,4,0
89,1,0
82,4,1
82,2,0
83,5,0
83,4,0
80,2,0
80,5,0
81,2,0
81,4,1
86,5,0
86,2,0
87,2,1
87,5,0
84,3,1
84,4,1
85,1,1
85,5,1
3,2,0
3,3,1
7,3,0
7,4,0
39,3,1
39,4,1
38,2,1
38,5,0
33,1,0
33,4,0
32,4,0
32,2,0
31,1,1
31,5,1
30,1,1
30,3,1
37,4,0
37,3,1
36,5,0
36,3,0
35,1,1
35,3,1
34,3,0
34,4,1
60,5,1
60,1,0
61,5,0
61,3,1
62,4,1
62,2,0
63,3,0
63,5,1
64,2,0
64,3,1
65,2,1
65,4,1
66,5,1
66,4,1
67,1,1
67,3,1
68,4,1
68,3,1
69,3,1
69,2,0
2,2,1
2,4,0
6,4,1
6,2,1
99,3,1
99,4,1
98,3,1
98,1,0
91,4,1
91,1,1
90,4,1
90,2,1
93,3,1
93,2,1
92,2,1
92,1,0
95,4,1
95,1,0
94,4,1
94,1,0
97,4,1
97,1,0
96,1,0
96,3,0
11,1,1
11,2,0
10,1,0
10,5,1
13,1,0
13,5,0
12,5,0
12,2,1
15,3,1
15,1,1
14,4,1
14,2,0
17,2,1
17,4,1
16,3,0
16,4,1
19,2,1
19,1,0
18,3,0
18,1,1
48,2,0
48,5,0
49,3,1
49,2,1
46,1,0
46,5,1
47,2,1
47,3,0
44,3,0
44,5,0
45,2,1
45,1,1
42,2,1
42,1,0
43,1,0
43,2,1
40,1,1
40,5,1
41,5,1
41,3,1
1,5,0
1,3,1
5,1,1
5,3,1
9,3,1
9,5,1
77,4,1
77,3,0
76,2,1
76,5,1
75,5,1
75,4,1
74,3,0
74,2,0
73,4,1
73,1,1
72,5,1
72,1,0
71,3,0
71,5,0
70,3,1
70,5,1
79,5,0
79,3,0
78,5,0
78,3,1
