question,worker,answer
261_FR940907-2-00093,input.LNmFull1,0
260_AP881222-0129,input.pircsAAL,0
299_FT931-5179,input.gmu96ma2,0
251_WSJ920102-0077,input.ibms96a,0
290_FR940721-0-00048,input.anu5man4,0
255_WSJ911127-0119,input.KUSG2,0
286_FT933-6290,input.DCU963,0
296_FT922-8956,input.LNmFull2,0
273_WSJ911011-0183,input.Cor5M2rf,0
296_AP880428-0099,input.ibmgd2,1
288_FT922-5811,input.Cor5M2rf,0
268_AP880320-0041,input.KUSG3,0
270_WSJ910614-0139,input.vtwnB1,0
286_WSJ920120-0106,input.Cor5M2rf,0
276_FT921-2002,input.DCU961,1
290_ZF207-219-462,input.mds001,0
268_WSJ910225-0076,input.gmu96ma1,0
293_WSJ901227-0029,input.uwgcx1,0
251_FT944-10930,input.pircsAM1,0
279_WSJ900420-0152,input.ETHas1,0
253_CR93H-372,input.ibms96b,0
253_FR940512-2-00022,input.fsclt3,0
260_WSJ911111-0165,input.vtwnA1,0
273_AP880521-0123,input.uwgcx0,0
278_WSJ910605-0023,input.anu5man6,0
288_WSJ900622-0133,input.Cor5M2rf,0
269_FR940627-2-00070,input.LNaDesc1,0
287_ZF207-854-072,input.pircsAAS,0
294_FT934-7301,input.pircsAM2,0
253_FR88518-0003,input.DCU962,1
270_WSJ911112-0041,input.gmu96ma1,0
259_WSJ910524-0135,input.LNaDesc2,0
283_WSJ901227-0050,input.ibmge1,0
252_CR93H-907,input.genrl3,0
299_ZF207-872-858,input.ETHal1,0
296_AP880920-0209,input.colm1,0
279_AP880926-0225,input.Cor5A2cr,0
262_FT923-1719,input.gmu96ma1,0
252_CR93H-12789,input.anu5aut1,1
274_WSJ900426-0117,input.ETHme1,0
256_WSJ900823-0072,input.ETHal1,0
287_WSJ920324-0035,input.colm4,0
274_WSJ900822-0119,input.anu5man6,0
253_AP880613-0212,input.brkly18,0
265_WSJ910702-0088,input.gmu96ma2,0
297_AP880629-0050,input.gmu96au1,0
297_WSJ910404-0075,input.gmu96au2,0
294_AP880801-0216,input.brkly16,0
267_AP880725-0015,input.brkly18,0
257_ZF207-731-162,input.brkly17,0
292_WSJ911119-0078,input.ibms96b,0
260_FR941102-1-00029,input.mds001,1
251_WSJ920312-0098,input.brkly18,0
274_WSJ911010-0105,input.city96a1,0
264_FR940504-2-00090,input.gmu96ma1,0
290_CR93H-7884,input.LNaDesc1,0
267_CR93H-4417,input.brkly17,0
299_WSJ910930-0094,input.city96a2,0
292_AP880219-0004,input.LNaDesc2,1
266_WSJ910424-0030,input.fsclt4,0
284_WSJ911101-0068,input.fsclt3,0
291_ZF207-766-712,input.CLCLUS,0
260_WSJ920114-0010,input.Cor5A1se,0
252_WSJ910807-0058,input.Cor5M2rf,0
269_FT932-8894,input.ibmgd2,0
267_WSJ900702-0106,input.CLCLUS,0
297_AP880229-0076,input.pircsAAL,0
269_FT921-8928,input.uwgcx1,0
260_WSJ911018-0126,input.brkly18,0
269_FR941107-2-00183,input.fsclt4,0
288_WSJ911129-0029,input.KUSG2,0
271_FT934-9117,input.erliA1,0
293_FT943-16176,input.ibms96b,1
285_WSJ910911-0075,input.INQ302,0
252_WSJ910904-0110,input.colm4,0
286_WSJ900817-0091,input.ETHme1,0
260_WSJ910812-0017,input.ETHme1,0
291_FR940527-1-00086,input.KUSG3,0
267_WSJ900525-0071,input.colm4,0
277_WSJ910314-0085,input.CLCLUS,0
258_AP880316-0246,input.vtwnB1,0
266_WSJ900524-0015,input.colm4,0
293_AP880331-0094,input.ETHme1,0
262_WSJ900810-0098,input.ETHas1,0
278_FR940114-2-00068,input.gmu96au2,0
290_CR93H-12278,input.ibms96b,0
283_FT944-1556,input.ibmge2,0
280_WSJ900906-0142,input.DCU963,0
264_WSJ910109-0019,input.ETHme1,0
294_ZF207-729-732,input.DCU961,0
264_WSJ910124-0012,input.genrl2,0
268_AP880903-0010,input.DCU964,0
259_WSJ911106-0108,input.anu5aut2,0
261_AP881130-0119,input.KUSG2,0
267_WSJ900710-0004,input.vtwnB1,0
278_AP880504-0293,input.LNmFull2,0
268_WSJ910717-0043,input.anu5aut1,0
287_ZF207-077-530,input.erliA1,0
251_FT933-15370,input.genrl2,0
253_WSJ900702-0144,input.pircsAAL,0
261_FR940621-2-00024,input.ETHas1,0
267_AP880909-0109,input.anu5man6,0
269_WSJ911108-0156,input.gmu96ma1,0
291_WSJ910617-0142,input.gmu96au1,0
268_FR88929-0029,input.genrl1,0
271_ZF206-949-048,input.ETHal1,0
295_AP880922-0037,input.brkly15,0
257_AP880325-0069,input.uwgcx1,0
266_WSJ901224-0066,input.brkly15,0
283_CR93H-14000,input.ETHal1,0
291_FR88811-0030,input.pircsAAL,0
274_FT942-15240,input.uwgcx0,0
273_WSJ900723-0078,input.anu5man6,0
257_FT923-6271,input.ETHal1,0
283_WSJ910415-0106,input.ibmgd1,0
263_FT931-16377,input.anu5aut2,1
265_WSJ900703-0089,input.DCU962,0
270_WSJ900926-0086,input.anu5man4,0
286_FT923-45,input.anu5man4,0
271_FT922-2755,input.ibms96b,0
296_FT942-5208,input.ibmgd1,0
291_WSJ901224-0095,input.CLCLUS,0
278_FR940413-0-00052,input.INQ301,0
264_AP880906-0058,input.vtwnA1,0
283_WSJ911122-0076,input.gmu96ma2,0
272_WSJ911120-0156,input.LNaDesc2,0
280_WSJ910115-0001,input.LNmFull1,0
258_ZF207-248-271,input.gmu96au1,0
271_FT942-2676,input.LNaDesc1,0
284_WSJ910624-0093,input.ibmgd2,0
255_FR88909-0078,input.genrl1,0
296_FT922-9608,input.brkly16,0
296_CR93H-2841,input.ETHas1,0
279_ZF207-484-264,input.ETHal1,0
278_WSJ900627-0026,input.pircsAM2,0
296_WSJ910703-0022,input.erliA1,0
251_FT933-4204,input.DCU964,0
260_AP881006-0154,input.Cor5A2cr,0
260_AP881021-0050,input.ibms96a,0
251_CR93H-10315,input.CLTHES,1
291_AP880401-0290,input.pircsAAL,0
290_AP880928-0217,input.Cor5M1le,0
263_FT932-13478,input.genrl2,0
267_WSJ910212-0088,input.mds002,0
297_CR93H-5905,input.anu5man4,0
267_CR93H-12017,input.DCU962,0
291_WSJ911018-0002,input.anu5aut1,0
275_WSJ910322-0009,input.brkly17,0
275_FR88223-0071,input.anu5aut1,0
287_WSJ900720-0122,input.ibmge1,0
299_CR93H-11586,input.colm4,0
290_FT942-7135,input.LNaDesc1,1
292_ZF207-283-019,input.Cor5A1se,0
299_AP880829-0268,input.ibmgd2,0
264_FT924-10589,input.LNaDesc2,0
296_FT921-4532,input.LNmFull2,0
276_CR93H-197,input.ibmge2,0
292_AP880504-0163,input.INQ302,0
288_WSJ910618-0078,input.ETHme1,0
257_WSJ910805-0084,input.mds003,0
290_FR940803-0-00114,input.KUSG2,0
263_WSJ920129-0145,input.LNaDesc1,0
277_ZF207-342-372,input.gmu96au2,0
264_AP880617-0054,input.ibmge2,0
280_WSJ900829-0076,input.DCU964,0
277_AP880711-0059,input.ibmge1,0
297_WSJ920320-0104,input.erliA1,0
299_WSJ900820-0047,input.city96a1,0
275_ZF207-872-858,input.DCU963,0
288_WSJ910801-0074,input.uwgcx1,0
279_ZF207-058-820,input.ibmgd1,1
260_AP880927-0258,input.genrl3,0
269_FR940202-0-00041,input.DCU962,1
290_FR881117-0025,input.pircsAM1,0
269_AP880513-0031,input.DCU964,1
284_AP880401-0084,input.DCU964,0
260_WSJ910425-0043,input.CLTHES,0
269_WSJ911125-0117,input.genrl3,0
289_WSJ910913-0144,input.DCU962,0
252_WSJ910709-0109,input.DCU962,0
292_WSJ900910-0106,input.Cor5M2rf,0
279_WSJ900925-0105,input.anu5man6,0
263_FR941012-2-00106,input.genrl1,0
263_WSJ900417-0054,input.pircsAM2,0
293_WSJ920227-0073,input.city96a2,0
299_CR93H-5233,input.anu5aut1,0
293_AP881226-0105,input.Cor5A2cr,0
280_FR88609-0046,input.gmu96ma1,0
263_AP881203-0151,input.ibmgd2,0
251_AP880915-0266,input.anu5aut1,0
257_WSJ900910-0139,input.ibms96a,0
255_WSJ900425-0053,input.anu5man6,0
260_WSJ920219-0028,input.mds003,0
291_FT931-7,input.anu5aut1,0
269_CR93H-7898,input.anu5man6,0
292_ZF207-741-738,input.city96a1,0
295_AP880606-0140,input.brkly15,0
276_ZF207-497-210,input.LNaDesc1,0
264_AP880329-0155,input.Cor5M1le,0
256_WSJ920218-0134,input.mds001,0
272_WSJ900917-0145,input.brkly18,0
288_WSJ900521-0157,input.ibmgd2,0
261_FR88825-0022,input.INQ302,0
258_ZF207-176-608,input.KUSG2,0
284_WSJ900718-0108,input.city96a2,0
263_WSJ910930-0121,input.genrl4,0
277_WSJ900813-0138,input.genrl4,0
296_WSJ910627-0056,input.genrl4,0
296_WSJ900412-0018,input.mds002,0
271_WSJ900831-0003,input.brkly17,0
289_FR940223-2-00063,input.DCU964,0
261_WSJ920204-0201,input.brkly16,0
268_WSJ910312-0149,input.DCU961,0
264_WSJ910304-0093,input.anu5aut1,0
253_AP880815-0028,input.pircsAM1,0
290_FT941-5116,input.genrl2,0
288_FT922-1871,input.ibmge1,0
260_WSJ920204-0034,input.INQ302,0
275_WSJ920109-0130,input.ibmgd1,0
282_WSJ920305-0128,input.ibms96a,0
269_WSJ911226-0054,input.vtwnA1,0
291_WSJ910522-0041,input.pircsAAS,0
274_FT943-6732,input.pircsAM2,0
286_FT921-12043,input.genrl4,0
268_WSJ901224-0031,input.mds002,0
263_WSJ920320-0196,input.Cor5M2rf,0
299_WSJ900717-0150,input.pircsAAS,0
255_CR93H-5161,input.ibms96b,0
264_WSJ910910-0066,input.ETHal1,0
264_WSJ900906-0084,input.colm1,0
266_ZF207-173-664,input.LNmFull1,0
269_ZF207-383-868,input.vtwnA1,0
264_AP880326-0185,input.anu5aut2,0
294_FR881018-0011,input.ETHme1,0
265_WSJ910913-0086,input.ibmge1,0
293_WSJ910220-0045,input.colm1,0
296_WSJ900615-0059,input.uwgcx1,0
268_WSJ911206-0021,input.anu5man6,0
283_WSJ900404-0134,input.ETHme1,0
277_WSJ910213-0080,input.colm4,0
279_FT924-10402,input.pircsAAL,0
277_WSJ910214-0019,input.brkly16,0
266_AP880413-0229,input.brkly15,0
279_WSJ911008-0011,input.pircsAM2,0
268_WSJ910912-0158,input.brkly16,0
292_WSJ910718-0041,input.anu5aut2,0
276_AP880720-0031,input.INQ302,0
263_WSJ900917-0073,input.mds003,0
283_CR93H-12820,input.Cor5M1le,0
268_AP881228-0111,input.gmu96au1,0
269_AP880319-0074,input.DCU963,0
284_WSJ910118-0059,input.Cor5A2cr,0
295_WSJ910506-0079,input.pircsAAS,0
256_AP881220-0032,input.LNaDesc2,1
254_ZF207-743-383,input.ibmge1,0
295_WSJ910620-0026,input.anu5aut2,0
288_FT942-1900,input.gmu96au1,0
282_CR93H-15405,input.uwgcx0,0
273_WSJ910705-0171,input.gmu96ma2,0
269_FT924-7862,input.colm4,0
276_WSJ911002-0154,input.mds003,0
280_FT924-7661,input.anu5aut2,0
275_WSJ910329-0165,input.anu5man6,0
