question,worker,answer
344,3,1
0,3,0
346,4,0
347,4,1
340,4,1
341,3,1
342,2,0
343,4,0
348,4,1
349,2,0
129,2,0
298,4,0
299,2,0
296,3,1
297,3,0
294,2,0
295,4,1
292,3,1
293,3,0
290,4,0
291,3,0
199,2,1
198,2,0
195,4,0
194,3,0
197,4,1
196,3,0
191,3,1
190,2,0
193,2,0
192,2,0
270,4,1
271,2,1
272,2,0
273,3,0
274,3,0
275,3,1
276,4,1
277,4,1
278,3,1
279,2,0
108,3,1
109,2,0
102,2,1
103,2,1
100,4,0
101,4,1
106,4,0
107,4,1
104,4,0
105,2,0
39,4,1
38,2,0
33,2,0
32,2,1
31,2,0
30,2,0
37,2,1
36,2,0
35,3,1
34,2,0
339,2,0
338,3,0
335,3,1
334,2,0
337,2,0
336,3,1
331,2,0
330,2,0
333,3,1
332,4,0
345,3,0
6,2,0
99,3,0
98,2,0
91,3,0
90,2,0
93,3,1
92,2,0
95,2,1
94,2,0
97,3,1
96,3,0
238,4,0
239,3,0
234,2,0
235,3,1
236,4,0
237,3,0
230,3,1
231,3,0
232,2,0
233,4,0
1,3,1
146,3,1
147,2,1
144,3,1
145,3,0
142,2,0
143,2,1
140,4,1
141,4,1
148,3,1
149,2,1
133,4,0
132,3,0
131,3,0
130,4,0
137,3,1
136,2,1
135,4,0
134,2,0
139,2,1
138,3,1
24,2,0
25,2,1
26,4,0
27,3,0
20,4,0
21,4,1
22,3,1
23,2,1
28,3,0
29,3,0
88,3,0
89,3,0
82,4,0
83,3,1
80,4,1
81,3,0
86,3,1
87,4,0
84,4,0
85,2,1
7,4,0
245,4,0
244,4,0
247,3,0
246,4,0
241,2,0
240,3,1
243,3,1
242,2,0
249,4,0
248,2,1
179,3,0
178,3,1
177,3,0
176,2,1
175,2,1
174,4,1
173,4,1
172,4,0
171,4,0
170,4,1
182,3,0
183,4,0
180,3,0
181,3,0
186,3,0
187,3,1
184,4,1
185,2,0
188,3,1
189,4,0
11,4,0
10,3,1
13,3,1
12,4,1
15,3,0
14,2,1
17,3,1
16,2,1
19,4,0
18,3,1
62,4,0
322,4,1
323,4,1
320,2,1
321,4,0
326,3,1
327,2,0
324,3,1
325,4,0
328,2,1
329,4,1
201,3,0
200,3,1
203,2,0
202,3,0
205,3,1
204,3,1
207,3,0
206,2,1
209,3,1
208,2,0
77,4,0
76,3,0
75,4,1
74,3,1
73,4,1
72,4,0
71,3,0
70,2,1
79,4,1
78,3,0
8,2,0
120,4,0
121,2,0
122,2,0
123,2,1
124,4,0
125,2,0
126,2,0
127,3,0
128,4,0
2,4,1
319,4,0
318,3,0
313,2,1
312,4,1
311,2,1
310,4,1
317,4,1
316,3,0
315,4,1
314,3,1
3,3,0
252,3,0
60,4,1
61,4,0
258,3,1
259,4,0
64,4,0
65,3,1
66,4,0
67,3,1
68,4,0
69,2,0
250,2,0
251,3,0
256,4,1
257,2,0
254,4,1
255,2,1
168,3,1
169,3,0
164,3,0
165,4,1
166,4,1
167,2,1
160,4,0
161,2,1
162,3,0
163,2,0
9,3,1
216,3,1
217,4,0
214,3,1
215,4,1
212,4,1
213,2,1
210,3,0
211,2,1
218,4,0
219,4,1
289,2,1
288,3,1
4,4,0
281,4,0
280,3,1
283,2,1
282,3,1
285,4,0
284,2,1
287,3,0
286,3,1
263,4,1
262,3,1
261,3,1
260,3,1
267,3,0
266,3,1
265,4,1
264,2,1
269,3,1
268,2,0
59,3,0
58,3,1
55,2,1
54,4,0
57,3,0
56,2,1
51,2,0
50,4,1
53,4,1
52,3,0
63,4,1
115,2,0
114,4,1
117,2,0
116,4,1
111,2,0
110,3,1
113,4,0
253,3,1
119,4,1
118,3,1
308,3,1
309,2,1
300,3,0
301,2,0
302,3,0
303,3,1
304,2,1
305,3,0
306,3,1
307,2,0
229,4,1
228,3,1
227,3,1
226,4,1
225,3,0
224,3,1
223,3,1
222,2,1
221,2,1
220,3,0
151,4,0
150,2,1
153,3,1
152,3,0
155,4,1
154,2,1
157,2,1
156,4,0
159,2,0
158,4,1
112,2,1
48,2,1
49,3,1
46,3,0
47,4,0
44,2,0
45,3,1
42,4,0
43,4,1
40,2,0
41,3,1
5,3,0
