question,worker,answer
clueweb09-en0007-24-16724,w12,1
clueweb09-en0011-78-00514,w14,0
clueweb09-en0006-85-33194,w8,1
clueweb09-en0005-88-21592,w10,1
clueweb09-en0007-39-24332,w42,1
clueweb09-enwp01-35-12260,w1,1
clueweb09-en0009-89-11550,w4,1
clueweb09-en0002-83-28837,w12,1
clueweb09-en0010-89-22660,w3,1
clueweb09-en0007-39-22983,w29,1
clueweb09-en0002-83-28834,w6,1
clueweb09-en0011-28-14558,w1,1
clueweb09-enwp01-60-13332,w2,1
clueweb09-enwp00-86-13752,w1,1
clueweb09-en0009-26-15066,w1,1
clueweb09-en0007-26-02115,w14,1
clueweb09-enwp00-47-25169,w3,1
clueweb09-enwp02-05-02572,w48,1
clueweb09-en0006-33-01020,w6,1
clueweb09-en0009-89-11534,w4,1
clueweb09-en0007-24-16951,w2,0
clueweb09-en0006-85-33159,w1,1
clueweb09-en0004-21-09258,w6,0
clueweb09-enwp00-52-24084,w3,1
clueweb09-en0009-89-11532,w8,1
clueweb09-en0002-28-00027,w6,0
clueweb09-en0007-24-16722,w3,0
clueweb09-en0002-28-00025,w16,1
clueweb09-en0005-88-21628,w7,1
clueweb09-en0009-00-17769,w1,1
clueweb09-en0007-24-16723,w10,1
clueweb09-en0007-24-16725,w40,1
clueweb09-enwp02-21-13752,w3,1
clueweb09-en0001-05-15944,w4,1
clueweb09-en0002-83-28838,w7,1
clueweb09-en0005-88-21682,w1,1
clueweb09-en0007-64-05358,w6,0
clueweb09-enwp01-54-21034,w1,1
clueweb09-en0010-89-22646,w1,1
clueweb09-en0007-39-16542,w20,1
clueweb09-en0011-78-02718,w20,1
clueweb09-en0011-89-08538,w7,1
clueweb09-en0006-85-33180,w1,1
clueweb09-enwp00-68-00450,w3,1
clueweb09-en0001-25-05147,w4,1
clueweb09-enwp00-16-18468,w50,1
clueweb09-en0000-37-12486,w6,0
clueweb09-en0008-85-37761,w1,1
clueweb09-en0007-39-22992,w4,1
clueweb09-en0004-09-06983,w6,1
clueweb09-en0006-85-33191,w3,0
clueweb09-en0006-85-33145,w1,1
clueweb09-en0009-15-02980,w3,1
clueweb09-en0009-89-11540,w3,1
clueweb09-en0004-21-09263,w1,1
clueweb09-en0006-31-15646,w25,1
clueweb09-en0009-04-30435,w7,1
clueweb09-en0006-33-01009,w41,1
clueweb09-en0003-71-36817,w1,1
clueweb09-enwp00-62-20587,w2,0
clueweb09-en0006-85-33170,w6,0
clueweb09-en0007-39-22682,w12,1
clueweb09-en0010-92-14638,w10,1
clueweb09-en0006-85-33174,w9,0
clueweb09-en0007-24-18145,w21,1
clueweb09-en0008-05-06642,w1,1
clueweb09-en0009-04-30415,w3,0
clueweb09-en0001-07-23668,w3,1
clueweb09-en0004-09-06987,w3,1
clueweb09-enwp00-60-11527,w6,1
clueweb09-en0004-63-32676,w13,1
clueweb09-enwp02-05-02568,w2,1
clueweb09-en0004-89-22103,w3,1
clueweb09-en0001-05-08174,w12,1
clueweb09-enwp00-48-24822,w3,1
clueweb09-enwp01-90-19908,w3,1
clueweb09-enwp00-68-15168,w35,1
