question,worker,answer
454_WTX084-B35-149,input.NEnmLpas,0
463_WTX003-B45-60,input.uwmt9w10g0,0
470_WTX047-B38-140,input.Flab9atdnN,0
493_WTX016-B37-242,input.hum9te,0
477_WTX016-B42-194,input.apl9ltdn,0
480_WTX051-B44-66,input.PuShortBase,0
480_WTX034-B20-178,input.iit00td,0
467_WTX017-B33-123,input.apl9all,0
452_WTX101-B15-341,input.CWI0001,0
498_WTX003-B21-365,input.iit00m,0
498_WTX096-B27-46,input.ric9dpx,0
468_WTX072-B33-205,input.NENRtm,0
474_WTX031-B39-91,input.Scai9Web4,0
457_WTX042-B19-209,input.apl9td,0
492_WTX045-B13-243,input.uwmt9w10g2,0
495_WTX006-B13-398,input.pir0Wtd2,0
491_WTX011-B50-257,input.rmitNFLweb,0
464_WTX070-B36-30,input.iit00tde,0
463_WTX003-B45-13,input.rmitNFGweb,0
500_WTX030-B42-47,input.Mer9WtdMr,0
470_WTX101-B35-211,input.apl9lt,0
477_WTX077-B24-322,input.pir0Watd,0
492_WTX077-B37-106,input.jscbt9wll2,0
491_WTX045-B25-7,input.dcu00ca,0
475_WTX043-B14-155,input.jscbt9wll1,0
457_WTX096-B49-156,input.PuShortAuth,0
464_WTX042-B16-146,input.apl9lt,0
495_WTX006-B04-325,input.pir0Wt1,0
485_WTX044-B07-86,input.jscbt9wcs1,0
484_WTX061-B06-73,input.Flab9atd2N,0
498_WTX029-B16-201,input.pir0WTTD,0
492_WTX024-B13-140,input.jscbt9wll2,0
484_WTX033-B16-255,input.uwmt9w10g5,0
455_WTX018-B44-413,input.xvsmman,0
467_WTX061-B22-208,input.att0010gbe,1
484_WTX100-B18-175,input.PuLongWAuth,0
464_WTX017-B16-243,input.Sab9web1,0
459_WTX036-B40-30,input.tnout9f1,0
460_WTX075-B32-313,input.att0010gbl,0
488_WTX028-B31-6,input.Scai9Web3,0
488_WTX034-B31-50,input.ric9dpx,0
459_WTX036-B40-39,input.pir0Wt1,0
474_WTX013-B39-342,input.tnout9t2,0
458_WTX102-B45-42,input.apl9td,0
456_WTX003-B27-249,input.pir0Wt1,0
460_WTX063-B47-313,input.att0010gbt,0
497_WTX047-B27-129,input.Scai9Web1,0
496_WTX100-B47-145,input.rmitWFLweb,0
490_WTX039-B15-263,input.tnout9t2lc50,0
491_WTX024-B15-163,input.att0010gbl,0
472_WTX099-B40-124,input.Scai9Web4,0
491_WTX012-B01-160,input.NENRtm,0
497_WTX051-B38-143,input.xvsmtdn,0
463_WTX010-B41-65,input.UCCS2,0
486_WTX089-B28-39,input.jscbt9wls2,0
477_WTX100-B28-12,input.Flab9atdN,0
494_WTX011-B49-276,input.jscbt9wcs1,0
491_WTX091-B42-332,input.PuShortWAuth,0
493_WTX103-B36-27,input.UCCS1,0
480_WTX014-B36-39,input.dcu00lc,0
466_WTX101-B15-237,input.apl9ltdn,0
474_WTX102-B20-232,input.Sab9web5,0
498_WTX102-B01-3,input.rmitWFLweb,0
467_WTX002-B42-255,input.uwmt9w10g1,0
492_WTX050-B32-153,input.CWI0002,0
490_WTX103-B02-87,input.jscbt9wls1,0
456_WTX056-B12-334,input.Scai9Web4,0
456_WTX088-B22-41,input.att0010gbl,0
475_WTX040-B41-303,input.acsys9mw0,0
488_WTX103-B12-229,input.UCCS3,0
479_WTX059-B23-220,input.apl9tdn,0
471_WTX067-B09-109,input.NRKlm,0
452_WTX001-B08-231,input.att0010glv,0
468_WTX039-B50-67,input.PuLongAuth,0
465_WTX057-B13-68,input.iswtd,0
481_WTX042-B17-25,input.jscbt9wls1,1
487_WTX086-B19-126,input.tnout9t2lc10,1
466_WTX094-B34-343,input.att0010glv,0
489_WTX100-B45-521,input.PuLongAuth,0
458_WTX030-B24-207,input.rmitNFLweb,0
485_WTX047-B02-69,input.dcu00ca,0
496_WTX058-B24-130,input.PuLongWAuth,0
481_WTX025-B04-144,input.xvsmman,0
489_WTX099-B31-72,input.CWI0002,0
460_WTX084-B39-92,input.att0010gbt,0
478_WTX042-B10-184,input.Sab9web3,0
482_WTX069-B34-157,input.pir0Wt1,0
485_WTX063-B48-63,input.Flab9atdnN,0
451_WTX083-B34-182,input.NENRtmLpas,0
485_WTX001-B31-86,input.NEnmLsa,0
495_WTX021-B44-250,input.Mer9Wt1,0
469_WTX003-B31-191,input.CWI0010,0
456_WTX021-B46-63,input.hum9td4,0
458_WTX079-B12-84,input.tnout9t2lc10,0
472_WTX004-B13-270,input.Flab9atd2N,0
456_WTX103-B05-174,input.xvsmtdn,0
495_WTX075-B26-188,input.Mer9Wt1,0
465_WTX098-B44-152,input.NEnmLsa,0
495_WTX051-B39-358,input.att0010glf,0
493_WTX015-B14-192,input.iit00m,1
494_WTX094-B06-172,input.CWI0002,0
481_WTX100-B12-309,input.Scai9Web1,0
468_WTX026-B40-141,input.att0010gbe,0
493_WTX010-B20-243,input.uwmt9w10g1,0
469_WTX029-B25-157,input.iswtdn,0
476_WTX076-B26-115,input.jscbt9wcs1,0
461_WTX093-B21-364,input.tnout9t2,0
485_WTX033-B48-70,input.pir0Wt1,0
463_WTX082-B06-269,input.rmitNFLweb,0
479_WTX092-B40-271,input.NRKprf20,0
497_WTX040-B31-98,input.dcu00lc,0
452_WTX101-B15-292,input.att0010glv,0
462_WTX019-B22-556,input.tnout9t2lc10,0
459_WTX099-B08-55,input.NRKprf20,1
491_WTX091-B20-19,input.dcu00lb,0
461_WTX102-B11-58,input.dcu00lb,0
497_WTX055-B12-431,input.NENRtm,0
495_WTX058-B12-521,input.Sab9web2,0
493_WTX077-B36-294,input.dcu00lc,0
471_WTX008-B16-50,input.ric9dpn,0
464_WTX066-B31-43,input.Flab9atdnN,0
459_WTX061-B01-22,input.apl9all,0
486_WTX090-B19-94,input.Scai9Web1,0
486_WTX046-B11-166,input.NEnmLpas,0
483_WTX050-B37-285,input.rmitWFLweb,0
498_WTX068-B21-203,input.Flab9atd2N,0
474_WTX095-B33-126,input.rmitNFGweb,0
483_WTX026-B12-230,input.Flab9atdnN,0
451_WTX095-B05-138,input.att0010gbl,0
451_WTX034-B29-50,input.att0010gbt,0
496_WTX095-B10-412,input.tnout9t2,0
455_WTX006-B11-156,input.rmitNFLweb,1
489_WTX093-B49-42,input.NEtm,0
483_WTX076-B12-129,input.Mer9WtdMr,0
488_WTX005-B42-214,input.PuLongAuth,0
459_WTX036-B40-2,input.pir0Wtd2,0
455_WTX050-B06-102,input.NRKlm,0
491_WTX092-B22-150,input.Flab9atdnN,1
472_WTX002-B48-61,input.rmitWFLweb,0
465_WTX073-B38-418,input.ric9dsx,0
466_WTX055-B10-352,input.apl9t,0
485_WTX097-B44-59,input.att0010glf,0
468_WTX046-B16-350,input.att0010gbt,0
474_WTX101-B25-173,input.UCCS4,0
486_WTX015-B11-154,input.iswt,0
463_WTX100-B43-266,input.rmitWFLweb,0
495_WTX087-B28-44,input.NENRtm,0
468_WTX095-B21-358,input.Flab9atN,0
466_WTX005-B07-15,input.PuShortWAuth,0
472_WTX093-B37-114,input.pir0Wt1,0
487_WTX044-B37-336,input.CWI0010,0
495_WTX073-B06-176,input.UCCS3,0
482_WTX069-B03-5,input.NEnm,0
473_WTX015-B07-7,input.NRKse10,0
493_WTX002-B41-2,input.uwmt9w10g3,0
474_WTX068-B32-164,input.Sab9web3,0
457_WTX100-B44-120,input.PuShortBase,1
482_WTX016-B22-41,input.jscbt9wcs1,0
472_WTX076-B18-230,input.apl9ltdn,0
458_WTX023-B32-144,input.PuShortWAuth,0
479_WTX055-B10-364,input.dcu00la,0
452_WTX024-B42-98,input.uwmt9w10g1,0
483_WTX032-B48-24,input.hum9tde,0
460_WTX046-B26-266,input.PuLongBase,0
455_WTX040-B16-240,input.Sab9web5,0
457_WTX026-B01-570,input.pir0WTTD,0
453_WTX003-B08-240,input.iit00td,0
456_WTX093-B01-9,input.jscbt9wcs1,0
485_WTX079-B17-96,input.rmitWFLweb,1
478_WTX079-B11-53,input.uwmt9w10g0,0
491_WTX086-B27-349,input.iswt,0
459_WTX087-B23-244,input.Sab9web2,0
468_WTX039-B39-19,input.apl9lt,0
455_WTX027-B39-21,input.Sab9web1,0
465_WTX079-B04-231,input.uwmt9w10g2,0
462_WTX053-B09-101,input.iit00tde,0
473_WTX034-B20-191,input.uwmt9w10g1,0
456_WTX018-B05-71,input.CWI0010,0
463_WTX003-B45-5,input.jscbt9wll1,0
493_WTX095-B07-288,input.Flab9atdnN,0
490_WTX014-B12-300,input.PuLongWAuth,0
476_WTX003-B03-387,input.isnnwt,0
470_WTX098-B34-257,input.PuLongBase,0
490_WTX090-B18-62,input.ric9dpn,0
475_WTX091-B14-287,input.iswtdn,0
465_WTX073-B39-363,input.UCCS2,0
480_WTX057-B41-9,input.jscbt9wls1,0
484_WTX062-B04-109,input.uwmt9w10g3,0
475_WTX099-B17-258,input.uwmt9w10g4,0
468_WTX034-B25-386,input.apl9t,0
474_WTX061-B09-9,input.ric9dpn,0
457_WTX093-B38-395,input.UCCS4,0
479_WTX047-B43-6,input.Sab9web3,0
479_WTX075-B33-17,input.xvsmman,0
474_WTX095-B42-213,input.CWI0010,0
489_WTX047-B41-245,input.PuShortBase,0
475_WTX059-B33-387,input.jscbt9wll1,0
